idx_season,team_tri,playerId,firstName.default,lastName.default,positionCode,gamesPlayed,gamesStarted,wins,losses,ties,overtimeLosses,goalsAgainstAverage,savePercentage,shotsAgainst,saves,goalsAgainst,shutouts,goals,assists,points,penaltyMinutes,timeOnIce,idx_season_type,plusMinus,powerPlayGoals,shorthandedGoals,gameWinningGoals,overtimeGoals,shots,shootingPctg,avgTimeOnIcePerGame,avgShiftsPerGame,faceoffWinPctg
2024,DAL,8478476.0,Kyle,Capobianco,D,1.0,,,,,,,,,,,,0.0,0.0,0.0,4.0,,,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,683.0,20.0,0.0
2024,DAL,8478975.0,Mason,Marchment,L,51.0,,,,,,,,,,,,17.0,19.0,36.0,43.0,,,12.0,3.0,0.0,3.0,0.0,110.0,0.154545,927.9804,19.2549,0.5
2024,DAL,8479351.0,Sam,Steel,C,67.0,,,,,,,,,,,,6.0,16.0,22.0,22.0,,,-4.0,0.0,1.0,1.0,0.0,80.0,0.075,866.5075,18.6716,0.525223
2024,DAL,8480027.0,Jason,Robertson,L,69.0,,,,,,,,,,,,29.0,39.0,68.0,12.0,,,7.0,8.0,0.0,5.0,1.0,185.0,0.156757,1079.2319,20.913,0.352941
2024,DAL,8480036.0,Miro,Heiskanen,D,50.0,,,,,,,,,,,,5.0,20.0,25.0,10.0,,,7.0,0.0,0.0,0.0,0.0,108.0,0.046296,1509.62,25.5,0.0
2024,DAL,8480840.0,Oskar,Bäck,C,63.0,,,,,,,,,,,,4.0,10.0,14.0,6.0,,,1.0,0.0,0.0,0.0,0.0,36.0,0.111111,708.254,16.2381,0.54
2024,DAL,8480878.0,Nils,Lundkvist,D,39.0,,,,,,,,,,,,0.0,5.0,5.0,20.0,,,4.0,0.0,0.0,0.0,0.0,52.0,0.0,900.6667,19.9231,0.0
2024,DAL,8480950.0,Ilya,Lyubushkin,D,67.0,,,,,,,,,,,,1.0,12.0,13.0,28.0,,,5.0,0.0,0.0,0.0,0.0,42.0,0.02381,1030.3134,22.1493,0.0
2024,DAL,8481581.0,Thomas,Harley,D,67.0,,,,,,,,,,,,15.0,29.0,44.0,14.0,,,27.0,1.0,0.0,3.0,2.0,146.0,0.10274,1400.1343,25.3433,0.0
2024,DAL,8481712.0,Matěj ,Blümel,R,7.0,,,,,,,,,,,,1.0,0.0,1.0,0.0,,,-1.0,0.0,0.0,0.0,0.0,10.0,0.1,506.0,11.7143,0.0
2024,DAL,8482145.0,Mavrik,Bourque,C,62.0,,,,,,,,,,,,10.0,12.0,22.0,8.0,,,7.0,1.0,0.0,1.0,0.0,65.0,0.153846,751.7419,17.0968,0.471947
2024,DAL,8482740.0,Wyatt,Johnston,C,69.0,,,,,,,,,,,,25.0,37.0,62.0,12.0,,,4.0,9.0,3.0,2.0,1.0,180.0,0.138889,1145.8551,22.8406,0.49936
2024,DAL,8483425.0,Lian,Bichsel,D,26.0,,,,,,,,,,,,2.0,3.0,5.0,20.0,,,2.0,0.0,0.0,1.0,0.0,24.0,0.083333,889.6538,18.5385,0.0
2024,DAL,8484829.0,Justin,Hryckowian,C,5.0,,,,,,,,,,,,0.0,1.0,1.0,0.0,,,1.0,0.0,0.0,0.0,0.0,3.0,0.0,472.8,11.8,0.6
2024,DAL,8484938.0,Arttu,Hyry,R,5.0,,,,,,,,,,,,0.0,1.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,5.0,0.0,545.0,11.4,0.6875
2024,DET,8475660.0,Cam,Talbot,G,38.0,35.0,17.0,16.0,0.0,3.0,3.021982,0.899144,1051.0,945.0,107.0,2.0,0.0,0.0,0.0,0.0,127466.0,2.0,,,,,,,,,,
2024,DET,8475852.0,Petr,Mrazek,G,37.0,37.0,12.0,21.0,0.0,2.0,3.348596,0.89108,1065.0,949.0,116.0,1.0,0.0,0.0,0.0,0.0,124709.0,2.0,,,,,,,,,,
2024,DET,8479312.0,Alex,Lyon,G,25.0,22.0,11.0,8.0,0.0,1.0,2.774994,0.899833,599.0,539.0,60.0,1.0,0.0,0.0,0.0,2.0,77838.0,2.0,,,,,,,,,,
2024,DET,8482657.0,Sebastian,Cossa,G,1.0,0.0,1.0,0.0,0.0,0.0,2.666667,0.857143,14.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,2700.0,2.0,,,,,,,,,,
2024,DET,8473507.0,Jeff,Petry,D,34.0,,,,,,,,,,,,1.0,5.0,6.0,12.0,,,-7.0,0.0,0.0,1.0,0.0,23.0,0.043478,1151.0,24.3235,0.0
2024,DET,8474141.0,Patrick,Kane,R,59.0,,,,,,,,,,,,18.0,31.0,49.0,12.0,,,-13.0,11.0,0.0,6.0,2.0,144.0,0.125,1065.7966,20.0847,0.416667
2024,DET,8475225.0,Craig,Smith,C,46.0,,,,,,,,,,,,9.0,7.0,16.0,28.0,,,-9.0,2.0,0.0,1.0,0.0,82.0,0.109756,701.0435,14.8913,0.333333
2024,DET,8475279.0,Ben,Chiarot,D,68.0,,,,,,,,,,,,3.0,8.0,11.0,61.0,,,-12.0,0.0,0.0,0.0,0.0,98.0,0.030612,1277.9412,25.8824,0.0
2024,DET,8475718.0,Justin,Holl,D,61.0,,,,,,,,,,,,1.0,4.0,5.0,16.0,,,-7.0,0.0,0.0,0.0,0.0,30.0,0.033333,889.7377,19.541,0.0
2024,DET,8475765.0,Vladimir,Tarasenko,R,67.0,,,,,,,,,,,,9.0,18.0,27.0,6.0,,,-17.0,1.0,0.0,1.0,0.0,120.0,0.075,893.1791,20.1045,0.0
2024,DET,8475766.0,Austin,Watson,L,3.0,,,,,,,,,,,,0.0,0.0,0.0,2.0,,,-3.0,0.0,0.0,0.0,0.0,2.0,0.0,457.6667,11.6667,0.5
2024,DET,8476979.0,Erik,Gustafsson,D,60.0,,,,,,,,,,,,2.0,16.0,18.0,20.0,,,-19.0,1.0,0.0,0.0,0.0,67.0,0.029851,978.8667,20.15,0.0
2024,DET,8477353.0,Tyler,Motte,C,42.0,,,,,,,,,,,,2.0,4.0,6.0,2.0,,,-12.0,0.0,0.0,0.0,0.0,49.0,0.040816,679.7619,16.0952,0.509434
2024,DET,8477429.0,Andrew,Copp,C,56.0,,,,,,,,,,,,10.0,13.0,23.0,8.0,,,4.0,0.0,1.0,2.0,0.0,67.0,0.149254,882.1429,19.6429,0.507177
2024,DET,8477456.0,J.T.,Compher,L,63.0,,,,,,,,,,,,7.0,19.0,26.0,22.0,,,-9.0,4.0,0.0,2.0,0.0,81.0,0.08642,1004.5714,21.5079,0.451074
2024,DET,8477946.0,Dylan,Larkin,C,69.0,,,,,,,,,,,,28.0,34.0,62.0,38.0,,,-7.0,13.0,0.0,2.0,0.0,213.0,0.131455,1197.5217,23.4058,0.549889
2024,DET,8478021.0,William,Lagesson,D,3.0,,,,,,,,,,,,0.0,0.0,0.0,2.0,,,-2.0,0.0,0.0,0.0,0.0,2.0,0.0,870.6667,20.3333,0.0
2024,DET,8479337.0,Alex,DeBrincat,R,69.0,,,,,,,,,,,,32.0,27.0,59.0,20.0,,,-15.0,11.0,0.0,4.0,1.0,203.0,0.157635,1064.1884,20.5072,0.46
2024,DET,8479942.0,Dominik,Shine,R,8.0,,,,,,,,,,,,0.0,1.0,1.0,15.0,,,-1.0,0.0,0.0,0.0,0.0,5.0,0.0,521.5,12.875,0.0
2024,DET,8479992.0,Michael,Rasmussen,C,64.0,,,,,,,,,,,,10.0,7.0,17.0,22.0,,,-8.0,2.0,0.0,0.0,0.0,87.0,0.114943,790.4531,18.5938,0.473404
2024,DET,8481013.0,Jonatan,Berggren,R,64.0,,,,,,,,,,,,10.0,9.0,19.0,14.0,,,-11.0,3.0,0.0,1.0,0.0,78.0,0.128205,771.8125,16.6875,0.416667
2024,DET,8481542.0,Moritz,Seider,D,69.0,,,,,,,,,,,,7.0,32.0,39.0,36.0,,,-6.0,3.0,0.0,0.0,0.0,141.0,0.049645,1503.7971,27.7681,0.0
2024,DET,8481607.0,Albert,Johansson,D,48.0,,,,,,,,,,,,2.0,6.0,8.0,26.0,,,-7.0,0.0,0.0,2.0,0.0,37.0,0.054054,993.2917,21.625,0.0
2024,DET,8481725.0,Elmer,Soderblom,L,22.0,,,,,,,,,,,,3.0,6.0,9.0,4.0,,,1.0,0.0,0.0,1.0,0.0,29.0,0.103448,792.5909,17.8636,0.285714
2024,DET,8482078.0,Lucas,Raymond,L,69.0,,,,,,,,,,,,24.0,46.0,70.0,18.0,,,-10.0,7.0,1.0,3.0,1.0,161.0,0.149068,1137.3043,22.7681,0.0
2024,DET,8482762.0,Simon,Edvinsson,D,65.0,,,,,,,,,,,,7.0,19.0,26.0,52.0,,,4.0,0.0,0.0,3.0,1.0,66.0,0.106061,1249.6462,24.7538,0.0
2024,DET,8482802.0,Carter,Mazur,L,1.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,2.0,0.0
2024,DET,8483464.0,Marco,Kasper,C,64.0,,,,,,,,,,,,13.0,14.0,27.0,30.0,,,-7.0,2.0,0.0,1.0,0.0,111.0,0.117117,908.9531,19.6875,0.452915
2024,EDM,8475717.0,Calvin,Pickard,G,27.0,23.0,17.0,7.0,0.0,1.0,2.633504,0.900641,624.0,562.0,62.0,0.0,0.0,1.0,1.0,0.0,84754.0,2.0,,,,,,,,,,
2024,EDM,8479973.0,Stuart,Skinner,G,48.0,47.0,24.0,17.0,0.0,4.0,2.873967,0.895028,1267.0,1134.0,133.0,2.0,0.0,0.0,0.0,0.0,166599.0,2.0,,,,,,,,,,
2024,EDM,8470621.0,Corey,Perry,R,69.0,,,,,,,,,,,,15.0,8.0,23.0,40.0,,,7.0,2.0,0.0,3.0,0.0,80.0,0.1875,699.8696,14.2754,0.535714
2024,EDM,8474641.0,Adam,Henrique,C,69.0,,,,,,,,,,,,9.0,9.0,18.0,14.0,,,4.0,1.0,1.0,2.0,0.0,87.0,0.103448,856.7826,19.3188,0.543881
2024,EDM,8475218.0,Mattias,Ekholm,D,63.0,,,,,,,,,,,,9.0,23.0,32.0,30.0,,,13.0,3.0,0.0,1.0,1.0,140.0,0.064286,1350.4921,25.4762,0.0
2024,EDM,8475784.0,Jeff,Skinner,L,60.0,,,,,,,,,,,,14.0,10.0,24.0,12.0,,,-1.0,0.0,0.0,0.0,0.0,124.0,0.112903,754.2333,15.9167,0.5
2024,EDM,8475786.0,Zach,Hyman,L,64.0,,,,,,,,,,,,25.0,17.0,42.0,28.0,,,14.0,6.0,0.0,7.0,1.0,186.0,0.134409,1146.8125,20.0,0.25
2024,EDM,8475906.0,John,Klingberg,D,10.0,,,,,,,,,,,,1.0,3.0,4.0,8.0,,,2.0,0.0,0.0,0.0,0.0,17.0,0.058824,1041.1,19.6,0.0
2024,EDM,8476454.0,Ryan,Nugent-Hopkins,C,69.0,,,,,,,,,,,,20.0,28.0,48.0,24.0,,,7.0,7.0,2.0,5.0,1.0,140.0,0.142857,1135.2754,21.2319,0.491686
2024,EDM,8476967.0,Brett,Kulak,D,70.0,,,,,,,,,,,,7.0,16.0,23.0,14.0,,,-2.0,0.0,0.0,0.0,0.0,105.0,0.066667,1210.3,24.1429,0.0
2024,EDM,8477015.0,Connor,Brown,R,70.0,,,,,,,,,,,,8.0,17.0,25.0,8.0,,,2.0,0.0,1.0,3.0,1.0,98.0,0.081633,813.8286,17.3714,0.351351
2024,EDM,8477384.0,Joshua,Brown,D,8.0,,,,,,,,,,,,0.0,1.0,1.0,9.0,,,-1.0,0.0,0.0,0.0,0.0,5.0,0.0,688.875,16.375,0.0
2024,EDM,8477406.0,Mattias,Janmark,C,68.0,,,,,,,,,,,,2.0,15.0,17.0,16.0,,,-4.0,0.0,0.0,0.0,0.0,43.0,0.046512,779.5,17.0588,0.414815
2024,EDM,8477498.0,Darnell,Nurse,D,65.0,,,,,,,,,,,,5.0,23.0,28.0,53.0,,,9.0,0.0,1.0,1.0,1.0,162.0,0.030864,1330.2462,26.4769,0.0
2024,EDM,8477934.0,Leon,Draisaitl,C,68.0,,,,,,,,,,,,49.0,52.0,101.0,34.0,,,30.0,15.0,0.0,10.0,5.0,229.0,0.213974,1298.9853,21.9853,0.542609
2024,EDM,8477953.0,Kasperi,Kapanen,R,55.0,,,,,,,,,,,,6.0,6.0,12.0,12.0,,,-17.0,0.0,0.0,2.0,0.0,53.0,0.113208,688.9455,14.5273,0.340909
2024,EDM,8478013.0,Jake,Walman,D,58.0,,,,,,,,,,,,6.0,30.0,36.0,38.0,,,4.0,0.0,0.0,1.0,0.0,139.0,0.043165,1379.5172,26.2586,0.0
2024,EDM,8478042.0,Viktor,Arvidsson,L,55.0,,,,,,,,,,,,10.0,12.0,22.0,16.0,,,2.0,0.0,0.0,1.0,0.0,122.0,0.081967,877.9091,17.9455,0.318182
2024,EDM,8478402.0,Connor,McDavid,C,63.0,,,,,,,,,,,,26.0,64.0,90.0,31.0,,,11.0,9.0,0.0,3.0,0.0,187.0,0.139037,1328.0476,21.1746,0.483516
2024,EDM,8478408.0,Travis,Dermott,D,19.0,,,,,,,,,,,,0.0,0.0,0.0,2.0,,,-3.0,0.0,0.0,0.0,0.0,8.0,0.0,736.3684,15.8947,0.0
2024,EDM,8478585.0,Derek,Ryan,C,34.0,,,,,,,,,,,,1.0,4.0,5.0,12.0,,,-5.0,0.0,0.0,0.0,0.0,18.0,0.055556,560.7059,14.0294,0.602564
2024,EDM,8479341.0,Cam,Dineen,D,1.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,-1.0,0.0,0.0,0.0,0.0,4.0,0.0,896.0,20.0,0.0
2024,EDM,8479365.0,Trent,Frederic,C,57.0,,,,,,,,,,,,8.0,7.0,15.0,44.0,,,-14.0,1.0,0.0,0.0,0.0,76.0,0.105263,830.193,19.0175,0.438679
2024,EDM,8479368.0,Max,Jones,L,14.0,,,,,,,,,,,,0.0,1.0,1.0,14.0,,,-6.0,0.0,0.0,0.0,0.0,6.0,0.0,542.0714,13.3571,0.0
2024,EDM,8479442.0,Troy,Stecher,D,56.0,,,,,,,,,,,,3.0,4.0,7.0,27.0,,,0.0,0.0,0.0,0.0,0.0,44.0,0.068182,825.9107,18.0357,0.0
2024,EDM,8479465.0,Drake,Caggiula,L,7.0,,,,,,,,,,,,0.0,1.0,1.0,5.0,,,0.0,0.0,0.0,0.0,0.0,6.0,0.0,438.0,10.8571,1.0
2024,EDM,8480803.0,Evan,Bouchard,D,70.0,,,,,,,,,,,,13.0,42.0,55.0,24.0,,,16.0,2.0,0.0,2.0,1.0,203.0,0.064039,1406.5429,23.2429,0.0
2024,EDM,8480834.0,Ty,Emberson,D,65.0,,,,,,,,,,,,0.0,10.0,10.0,18.0,,,-5.0,0.0,0.0,0.0,0.0,56.0,0.0,894.6308,19.2,0.0
2024,EDM,8481491.0,Noah,Philp,C,12.0,,,,,,,,,,,,0.0,2.0,2.0,2.0,,,1.0,0.0,0.0,0.0,0.0,12.0,0.0,520.0833,12.75,0.407895
2024,EDM,8481617.0,Vasily,Podkolzin,R,70.0,,,,,,,,,,,,7.0,15.0,22.0,26.0,,,5.0,0.0,0.0,2.0,0.0,98.0,0.071429,778.3857,16.4571,0.235294
2024,EDM,8483512.0,Matt,Savoie,C,4.0,,,,,,,,,,,,0.0,1.0,1.0,0.0,,,-4.0,0.0,0.0,0.0,0.0,6.0,0.0,751.0,15.75,0.666667
2024,FLA,8475683.0,Sergei,Bobrovsky,G,47.0,47.0,30.0,15.0,0.0,2.0,2.460299,0.90709,1227.0,1113.0,114.0,5.0,0.0,1.0,1.0,2.0,166809.0,2.0,,,,,,,,,,
2024,FLA,8477970.0,Vitek,Vanecek,G,21.0,20.0,4.0,12.0,0.0,3.0,3.753747,0.883495,618.0,546.0,72.0,1.0,0.0,1.0,1.0,0.0,69051.0,2.0,,,,,,,,,,
2024,FLA,8473419.0,Brad,Marchand,L,61.0,,,,,,,,,,,,21.0,26.0,47.0,62.0,,,-8.0,5.0,0.0,5.0,2.0,175.0,0.12,1106.3607,23.1311,0.416667
2024,FLA,8475179.0,Dmitry,Kulikov,D,68.0,,,,,,,,,,,,4.0,9.0,13.0,38.0,,,13.0,0.0,0.0,0.0,0.0,62.0,0.064516,1156.6029,26.6324,0.0
2024,FLA,8477220.0,Nate,Schmidt,D,69.0,,,,,,,,,,,,5.0,13.0,18.0,28.0,,,5.0,0.0,0.0,0.0,0.0,57.0,0.087719,964.7391,21.8986,0.0
2024,FLA,8477409.0,Carter,Verhaeghe,C,71.0,,,,,,,,,,,,17.0,29.0,46.0,38.0,,,-19.0,5.0,0.0,5.0,0.0,215.0,0.07907,1079.9859,21.6197,0.342857
2024,FLA,8477493.0,Aleksander,Barkov,C,61.0,,,,,,,,,,,,19.0,45.0,64.0,14.0,,,-1.0,9.0,1.0,4.0,2.0,135.0,0.140741,1223.4262,24.7705,0.577167
2024,FLA,8477495.0,Seth,Jones,D,52.0,,,,,,,,,,,,8.0,22.0,30.0,20.0,,,-21.0,5.0,0.0,2.0,0.0,104.0,0.076923,1480.75,26.5962,0.0
2024,FLA,8477931.0,Tomas,Nosek,L,53.0,,,,,,,,,,,,1.0,8.0,9.0,10.0,,,7.0,1.0,0.0,0.0,0.0,40.0,0.025,574.0,14.3396,0.508861
2024,FLA,8477932.0,Aaron,Ekblad,D,56.0,,,,,,,,,,,,3.0,30.0,33.0,53.0,,,11.0,0.0,0.0,2.0,0.0,106.0,0.028302,1410.75,28.6429,0.0
2024,FLA,8477933.0,Sam,Reinhart,C,71.0,,,,,,,,,,,,35.0,40.0,75.0,27.0,,,8.0,11.0,5.0,4.0,0.0,192.0,0.182292,1233.6197,24.6338,0.414737
2024,FLA,8477935.0,Sam,Bennett,C,69.0,,,,,,,,,,,,23.0,24.0,47.0,82.0,,,-10.0,6.0,0.0,3.0,0.0,221.0,0.104072,1037.6522,22.1159,0.472254
2024,FLA,8478055.0,Gustav,Forsling,D,71.0,,,,,,,,,,,,9.0,16.0,25.0,14.0,,,31.0,0.0,1.0,1.0,1.0,170.0,0.052941,1377.2958,28.1408,0.0
2024,FLA,8478421.0,A.J.,Greer,L,71.0,,,,,,,,,,,,6.0,11.0,17.0,96.0,,,4.0,0.0,1.0,3.0,0.0,73.0,0.082192,571.1268,14.1549,0.325581
2024,FLA,8478542.0,Evan,Rodrigues,C,71.0,,,,,,,,,,,,14.0,14.0,28.0,34.0,,,0.0,3.0,0.0,1.0,0.0,143.0,0.097902,915.493,20.0986,0.4375
2024,FLA,8478859.0,Niko,Mikkola,D,66.0,,,,,,,,,,,,5.0,16.0,21.0,48.0,,,12.0,0.0,0.0,0.0,0.0,100.0,0.05,1209.8939,28.5909,0.0
2024,FLA,8479314.0,Matthew,Tkachuk,L,52.0,,,,,,,,,,,,22.0,35.0,57.0,54.0,,,-3.0,11.0,0.0,2.0,0.0,156.0,0.141026,1093.8846,22.3269,0.2
2024,FLA,8479335.0,Rasmus,Asplund,C,2.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,451.5,13.0,0.0
2024,FLA,8479981.0,Jonah,Gadjovich,L,34.0,,,,,,,,,,,,4.0,0.0,4.0,33.0,,,-5.0,0.0,0.0,2.0,0.0,29.0,0.137931,470.5588,11.9412,0.6
2024,FLA,8480003.0,Jesper,Boqvist,C,68.0,,,,,,,,,,,,12.0,11.0,23.0,14.0,,,2.0,0.0,1.0,3.0,0.0,76.0,0.157895,786.0882,19.4559,0.419753
2024,FLA,8480185.0,Eetu,Luostarinen,C,70.0,,,,,,,,,,,,8.0,14.0,22.0,26.0,,,10.0,0.0,1.0,2.0,0.0,76.0,0.105263,915.5286,21.8429,0.476923
2024,FLA,8481477.0,Nico,Sturm,C,55.0,,,,,,,,,,,,7.0,7.0,14.0,13.0,,,-4.0,0.0,1.0,1.0,0.0,49.0,0.142857,615.0182,14.9455,0.587896
2024,FLA,8481600.0,Tobias,Bjornfot,D,11.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,-1.0,0.0,0.0,0.0,0.0,10.0,0.0,828.7273,20.3636,0.0
2024,FLA,8482088.0,Justin,Sourdif,R,1.0,,,,,,,,,,,,1.0,0.0,1.0,0.0,,,1.0,0.0,0.0,1.0,0.0,2.0,0.5,567.0,15.0,0.0
2024,FLA,8482113.0,Anton,Lundell,C,70.0,,,,,,,,,,,,16.0,26.0,42.0,32.0,,,16.0,2.0,2.0,1.0,0.0,130.0,0.123077,995.9714,22.8,0.517165
2024,FLA,8482713.0,Mackie,Samoskevich,R,62.0,,,,,,,,,,,,13.0,13.0,26.0,10.0,,,1.0,3.0,0.0,4.0,0.0,110.0,0.118182,770.8548,17.4032,0.0
2024,FLA,8484304.0,Uvis,Balinskis,D,65.0,,,,,,,,,,,,4.0,11.0,15.0,21.0,,,-3.0,0.0,0.0,0.0,0.0,79.0,0.050633,881.7231,20.4,0.0
2024,LAK,8475311.0,Darcy,Kuemper,G,41.0,41.0,24.0,9.0,0.0,7.0,2.13025,0.917861,1047.0,961.0,87.0,4.0,0.0,1.0,1.0,8.0,147025.0,2.0,,,,,,,,,,
2024,LAK,8477831.0,Pheonix,Copley,G,1.0,0.0,0.0,0.0,0.0,0.0,4.366283,0.833333,12.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,1649.0,2.0,,,,,,,,,,
2024,LAK,8479496.0,David,Rittich,G,29.0,27.0,14.0,12.0,0.0,2.0,2.721511,0.889908,654.0,582.0,73.0,0.0,0.0,0.0,0.0,2.0,96564.0,2.0,,,,,,,,,,
2024,LAK,8481707.0,Erik,Portillo,G,1.0,1.0,1.0,0.0,0.0,0.0,1.0236,0.965517,29.0,28.0,1.0,0.0,0.0,0.0,0.0,0.0,3517.0,2.0,,,,,,,,,,
2024,LAK,8471685.0,Anze,Kopitar,C,69.0,,,,,,,,,,,,18.0,38.0,56.0,2.0,,,8.0,4.0,0.0,5.0,0.0,86.0,0.209302,1141.0145,21.9855,0.568373
2024,LAK,8473453.0,Trevor,Lewis,C,49.0,,,,,,,,,,,,4.0,5.0,9.0,20.0,,,-5.0,0.0,0.0,1.0,0.0,43.0,0.093023,617.6122,14.0,0.470899
2024,LAK,8474563.0,Drew,Doughty,D,21.0,,,,,,,,,,,,3.0,9.0,12.0,16.0,,,4.0,0.0,1.0,1.0,0.0,33.0,0.090909,1486.3333,27.381,0.0
2024,LAK,8476441.0,Joel,Edmundson,D,65.0,,,,,,,,,,,,6.0,13.0,19.0,20.0,,,25.0,0.0,0.0,1.0,0.0,84.0,0.071429,1239.4154,26.3692,0.0
2024,LAK,8476479.0,Phillip,Danault,C,68.0,,,,,,,,,,,,6.0,30.0,36.0,16.0,,,16.0,0.0,0.0,2.0,0.0,111.0,0.054054,1069.8235,21.8971,0.523301
2024,LAK,8477335.0,Kyle,Burroughs,D,29.0,,,,,,,,,,,,0.0,2.0,2.0,31.0,,,2.0,0.0,0.0,0.0,0.0,5.0,0.0,454.8621,10.2759,0.0
2024,LAK,8477942.0,Kevin,Fiala,L,68.0,,,,,,,,,,,,26.0,22.0,48.0,36.0,,,-6.0,9.0,0.0,4.0,0.0,198.0,0.131313,1112.4853,19.8088,0.416667
2024,LAK,8477960.0,Adrian,Kempe,R,69.0,,,,,,,,,,,,29.0,29.0,58.0,30.0,,,16.0,6.0,1.0,4.0,1.0,201.0,0.144279,1158.2464,22.5797,0.478261
2024,LAK,8477998.0,Warren,Foegele,L,69.0,,,,,,,,,,,,20.0,19.0,39.0,16.0,,,29.0,0.0,0.0,6.0,0.0,167.0,0.11976,968.2899,21.1884,0.446809
2024,LAK,8478452.0,Caleb,Jones,D,5.0,,,,,,,,,,,,0.0,0.0,0.0,2.0,,,-2.0,0.0,0.0,0.0,0.0,6.0,0.0,768.6,17.4,0.0
2024,LAK,8478882.0,Vladislav,Gavrikov,D,69.0,,,,,,,,,,,,4.0,21.0,25.0,20.0,,,18.0,0.0,0.0,0.0,0.0,91.0,0.043956,1408.8116,25.6087,0.0
2024,LAK,8479421.0,Jacob,Moverare,D,42.0,,,,,,,,,,,,1.0,5.0,6.0,10.0,,,1.0,0.0,0.0,0.0,0.0,25.0,0.04,693.2857,15.5238,0.0
2024,LAK,8479661.0,Tanner,Jeannot,L,66.0,,,,,,,,,,,,7.0,6.0,13.0,84.0,,,0.0,0.0,0.0,1.0,0.0,55.0,0.127273,664.2424,13.8636,0.470588
2024,LAK,8479675.0,Trevor,Moore,L,59.0,,,,,,,,,,,,15.0,17.0,32.0,10.0,,,10.0,1.0,1.0,1.0,0.0,124.0,0.120968,1017.4407,21.5593,0.0
2024,LAK,8479998.0,Mikey,Anderson,D,65.0,,,,,,,,,,,,6.0,13.0,19.0,22.0,,,11.0,0.0,0.0,0.0,0.0,75.0,0.08,1372.7077,25.5692,0.0
2024,LAK,8480851.0,Akil,Thomas,C,23.0,,,,,,,,,,,,1.0,2.0,3.0,7.0,,,-4.0,0.0,0.0,0.0,0.0,19.0,0.052632,588.6087,13.2174,0.394737
2024,LAK,8481532.0,Alex,Turcotte,C,64.0,,,,,,,,,,,,8.0,15.0,23.0,20.0,,,8.0,0.0,0.0,2.0,0.0,75.0,0.106667,705.5625,15.5313,0.4
2024,LAK,8481606.0,Jordan,Spence,D,67.0,,,,,,,,,,,,3.0,20.0,23.0,16.0,,,16.0,0.0,0.0,0.0,0.0,73.0,0.041096,1011.5075,20.7761,0.0
2024,LAK,8481732.0,Andre,Lee,L,19.0,,,,,,,,,,,,1.0,2.0,3.0,11.0,,,-5.0,0.0,0.0,1.0,0.0,18.0,0.055556,550.2632,12.2632,0.0
2024,LAK,8482124.0,Quinton,Byfield,R,69.0,,,,,,,,,,,,19.0,25.0,44.0,38.0,,,14.0,1.0,1.0,4.0,3.0,134.0,0.141791,1113.3768,22.3623,0.436129
2024,LAK,8482155.0,Alex,Laferriere,R,65.0,,,,,,,,,,,,15.0,19.0,34.0,20.0,,,15.0,2.0,0.0,4.0,0.0,155.0,0.096774,1003.8462,19.3231,0.372881
2024,LAK,8482726.0,Samuel,Helenius,C,37.0,,,,,,,,,,,,2.0,3.0,5.0,21.0,,,1.0,0.0,0.0,0.0,0.0,21.0,0.095238,519.4865,11.5135,0.477612
2024,LAK,8482730.0,Brandt,Clarke,D,65.0,,,,,,,,,,,,5.0,25.0,30.0,38.0,,,12.0,2.0,0.0,0.0,0.0,110.0,0.045455,971.4769,19.8615,0.0
2024,LAK,8483808.0,Andrei,Kuzmenko,L,53.0,,,,,,,,,,,,8.0,15.0,23.0,12.0,,,-8.0,4.0,0.0,4.0,0.0,64.0,0.125,909.0755,17.717,1.0
2024,MIN,8470594.0,Marc-Andre,Fleury,G,22.0,20.0,12.0,8.0,0.0,1.0,2.724702,0.90404,594.0,537.0,57.0,1.0,0.0,0.0,0.0,2.0,75311.0,2.0,,,,,,,,,,
2024,MIN,8479406.0,Filip,Gustavsson,G,48.0,48.0,28.0,15.0,0.0,4.0,2.478259,0.917373,1416.0,1299.0,117.0,5.0,1.0,1.0,2.0,0.0,169958.0,2.0,,,,,,,,,,
2024,MIN,8482661.0,Jesper,Wallstedt,G,2.0,2.0,0.0,2.0,0.0,0.0,4.087425,0.843137,51.0,43.0,8.0,0.0,0.0,0.0,0.0,2.0,7046.0,2.0,,,,,,,,,,
2024,MIN,8474567.0,Zach,Bogosian,D,69.0,,,,,,,,,,,,4.0,11.0,15.0,39.0,,,0.0,0.0,0.0,0.0,0.0,67.0,0.059701,975.0,19.7391,0.0
2024,MIN,8474679.0,Gustav,Nyquist,R,67.0,,,,,,,,,,,,9.0,14.0,23.0,14.0,,,-21.0,1.0,1.0,0.0,0.0,85.0,0.105882,1045.0896,22.1493,0.423077
