id,season,gameType,gameDate,neutralSite,startTimeUTC,easternUTCOffset,venueUTCOffset,venueTimezone,gameState,gameScheduleState,awayTeam.id,awayTeam.commonName.default,awayTeam.placeNameWithPreposition.default,awayTeam.placeNameWithPreposition.fr,awayTeam.abbrev,awayTeam.score,homeTeam.id,homeTeam.commonName.default,homeTeam.placeNameWithPreposition.default,homeTeam.placeNameWithPreposition.fr,homeTeam.abbrev,homeTeam.score,periodDescriptor.periodType,periodDescriptor.maxRegulationPeriods,gameOutcome.lastPeriodType,winningGoalie.playerId,winningGoalScorer.playerId,condensedGame,awayTeam.commonName.fr,winningGoalie.lastName.sv,condensedGameFr,homeTeam.commonName.fr,alternateBroadcasts,specialEvent.parentId,specialEvent.name.default,specialEvent.lightLogoUrl.default,venue.cs,venue.fi,venue.sk,seriesUrl,seriesStatus.round,seriesStatus.seriesAbbrev,seriesStatus.seriesTitle,seriesStatus.seriesLetter,seriesStatus.neededToWin,seriesStatus.topSeedWins,seriesStatus.bottomSeedWins,seriesStatus.gameNumberOfSeries,specialEvent.lightLogoUrl.fr,specialEvent.name.fr,ticketsLinkFr,tricode_winteam
2024020666,20242025,2,2025-01-10,False,2025-01-11T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,23,Canucks,Vancouver,de Vancouver,VAN,0.0,12,Hurricanes,Carolina,de la Caroline,CAR,2.0,REG,3,REG,8474682.0,8473533.0,/video/van-at-car-condensed-game-6366939220112,,,/fr/video/match-condense-canucks-hurricanes10-01-2025-6366939442112,,,,,,,,,,,,,,,,,,,,,CAR
2024020665,20242025,2,2025-01-10,False,2025-01-11T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,8,Canadiens,Montréal,de Montréal,MTL,3.0,15,Capitals,Washington,de Washington,WSH,2.0,OT,3,OT,8482487.0,8480018.0,,,,/fr/video/match-condense-canadiens-capitals10-01-2025-6366939723112,,,,,,,,,,,,,,,,,,,,,MTL
2024020667,20242025,2,2025-01-10,False,2025-01-11T01:00:00Z,-05:00,-06:00,America/Winnipeg,OFF,OK,26,Kings,Los Angeles,de Los Angeles,LAK,2.0,52,Jets,Winnipeg,de Winnipeg,WPG,1.0,OT,3,OT,8475311.0,8477960.0,/video/lak-at-wpg-condensed-game-6366941174112,,,/fr/video/match-condense-kings-jets10-01-2025-6366942540112,,,,,,,,,,,,,,,,,,,,,LAK
2024020668,20242025,2,2025-01-10,False,2025-01-11T02:00:00Z,-05:00,-07:00,America/Denver,OFF,OK,28,Sharks,San Jose,de San Jose,SJS,1.0,59,Utah Hockey Club,Utah,de l'Utah,UTA,2.0,REG,3,REG,8478872.0,8480849.0,/video/sjs-at-uta-condensed-game-6366943520112,,,/fr/video/match-condense-sharks-club-de-hockey-de-l-utah10-01-2025-6366943658112,Club de hockey de l'Utah,,,,,,,,,,,,,,,,,,,,UTA
2024020669,20242025,2,2025-01-11,False,2025-01-11T18:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,6,Bruins,Boston,de Boston,BOS,4.0,13,Panthers,Florida,de la Floride,FLA,3.0,OT,3,OT,8480280.0,8477956.0,/video/bos-at-fla-condensed-game-6366969107112,,,/fr/video/match-condense-bruins-panthers11-01-2025-6366968723112,,,,,,,,,,,,,,,,,,,,,BOS
2024020670,20242025,2,2025-01-11,False,2025-01-11T21:00:00Z,-05:00,-05:00,America/New_York,OFF,OK,55,Kraken,Seattle,de Seattle,SEA,6.0,7,Sabres,Buffalo,de Buffalo,BUF,2.0,REG,3,REG,8478916.0,8477416.0,/video/sea-at-buf-condensed-game-6366973281112,,,/fr/video/match-condense-kraken-sabres11-01-2025-6366974060112,,,,,,,,,,,,,,,,,,,,,SEA
2024020671,20242025,2,2025-01-11,False,2025-01-11T21:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,9,Senators,Ottawa,d'Ottawa,OTT,5.0,5,Penguins,Pittsburgh,de Pittsburgh,PIT,0.0,REG,3,REG,8482447.0,8482095.0,/video/ott-at-pit-condensed-game-6366973853112,Sénateurs,,/fr/video/match-condense-senateurs-penguins11-01-2025-6366973954112,,,,,,,,,,,,,,,,,,,,,OTT
2024020672,20242025,2,2025-01-11,False,2025-01-12T00:00:00Z,-05:00,-05:00,America/Toronto,OFF,OK,23,Canucks,Vancouver,de Vancouver,VAN,3.0,10,Maple Leafs,Toronto,de Toronto,TOR,0.0,REG,3,REG,8480947.0,8478444.0,/video/van-at-tor-condensed-game-6366979076112,,,/fr/video/match-condense-canucks-maple-leafs11-01-2025-6366979581112,,,,,,,,,,,,,,,,,,,,,VAN
2024020674,20242025,2,2025-01-11,False,2025-01-12T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,14,Lightning,Tampa Bay,de Tampa Bay,TBL,2.0,1,Devils,New Jersey,du New Jersey,NJD,3.0,OT,3,OT,8474593.0,8476474.0,/video/tbl-at-njd-condensed-game-6366979960112,,Markström,/fr/video/match-condense-lightning-devils11-01-2025-6366980159112,,,,,,,,,,,,,,,,,,,,,NJD
2024020673,20242025,2,2025-01-11,False,2025-01-12T00:00:00Z,-05:00,-05:00,America/Montreal,OFF,OK,25,Stars,Dallas,de Dallas,DAL,2.0,8,Canadiens,Montréal,de Montréal,MTL,1.0,SO,3,SO,8479979.0,,/video/dal-at-mtl-condensed-game-6366980558112,,,/fr/video/match-condense-stars-canadiens11-01-2025-6366980190112,,,,,,,,,,,,,,,,,,,,,DAL
2024020676,20242025,2,2025-01-11,False,2025-01-12T00:00:00Z,-05:00,-06:00,America/Chicago,OFF,OK,22,Oilers,Edmonton,d'Edmonton,EDM,4.0,16,Blackhawks,Chicago,de Chicago,CHI,3.0,REG,3,REG,8475717.0,8475786.0,/video/edm-at-chi-condensed-game-6366979873112,,,/fr/video/match-condense-oilers-blackhawks11-01-2025-6366979586112,,,,,,,,,,,,,,,,,,,,,EDM
2024020677,20242025,2,2025-01-11,False,2025-01-12T00:00:00Z,-05:00,-06:00,US/Central,OFF,OK,29,Blue Jackets,Columbus,de Columbus,CBJ,2.0,19,Blues,St. Louis,de St. Louis,STL,1.0,REG,3,REG,8482982.0,8482705.0,/video/cbj-at-stl-condensed-game-6366979278112,,,/fr/video/match-condense-blue-jackets-blues11-01-2025-6366979472112,,,,,,,,,,,,,,,,,,,,,CBJ
2024020675,20242025,2,2025-01-11,False,2025-01-12T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,24,Ducks,Anaheim,d'Anaheim,ANA,0.0,4,Flyers,Philadelphia,de Philadelphie,PHI,6.0,REG,3,REG,8481035.0,8480028.0,/video/ana-at-phi-condensed-game-6366980066112,,,/fr/video/match-condense-ducks-flyers11-01-2025-6366980739112,,,,,,,,,,,,,,,,,,,,,PHI
2024020678,20242025,2,2025-01-11,False,2025-01-12T00:00:00Z,-05:00,-06:00,America/Winnipeg,OFF,OK,21,Avalanche,Colorado,du Colorado,COL,0.0,52,Jets,Winnipeg,de Winnipeg,WPG,3.0,REG,3,REG,8476945.0,8477940.0,/video/col-at-wpg-condensed-game-6366979848112,,,/fr/video/match-condense-avalanche-jets11-01-2025-6366979870112,,,,,,,,,,,,,,,,,,,,,WPG
2024020679,20242025,2,2025-01-11,False,2025-01-12T01:00:00Z,-05:00,-06:00,US/Central,OFF,OK,15,Capitals,Washington,de Washington,WSH,4.0,18,Predators,Nashville,de Nashville,NSH,1.0,REG,3,REG,8480313.0,8483573.0,/video/wsh-at-nsh-condensed-game-6366980678112,,,/fr/video/match-condense-capitals-predators11-01-2025-6366980305112,,,,,,,,,,,,,,,,,,,,,WSH
2024020680,20242025,2,2025-01-11,False,2025-01-12T02:00:00Z,-05:00,-07:00,America/Denver,OFF,OK,2,Islanders,New York,de New York,NYI,2.0,59,Utah Hockey Club,Utah,de l'Utah,UTA,1.0,REG,3,REG,8477405.0,8478445.0,/video/nyi-at-uta-condensed-game-6366983163112,,,/fr/video/match-condense-islanders-club-de-hockey-de-l-utah11-01-2025-6366982308112,Club de hockey de l'Utah,,,,,,,,,,,,,,,,,,,,NYI
2024020683,20242025,2,2025-01-11,False,2025-01-12T03:00:00Z,-05:00,-08:00,US/Pacific,OFF,OK,30,Wild,Minnesota,du Minnesota,MIN,3.0,28,Sharks,San Jose,de San Jose,SJS,1.0,REG,3,REG,8470594.0,8481557.0,/video/min-at-sjs-condensed-game-6366982621112,,,/fr/video/match-condense-wild-sharks11-01-2025-6366982830112,,,,,,,,,,,,,,,,,,,,,MIN
2024020682,20242025,2,2025-01-11,False,2025-01-12T03:00:00Z,-05:00,-08:00,US/Pacific,OFF,OK,3,Rangers,New York,de New York,NYR,2.0,54,Golden Knights,Vegas,de Vegas,VGK,1.0,REG,3,REG,8478048.0,8481726.0,/video/nyr-at-vgk-condensed-game-6366983299112,,,/fr/video/match-condense-rangers-golden-knights11-01-2025-6366983506112,,,,,,,,,,,,,,,,,,,,,NYR
2024020681,20242025,2,2025-01-11,False,2025-01-12T03:00:00Z,-05:00,-07:00,US/Mountain,OFF,OK,26,Kings,Los Angeles,de Los Angeles,LAK,1.0,20,Flames,Calgary,de Calgary,CGY,2.0,REG,3,REG,8481692.0,8476456.0,/video/lak-at-cgy-condensed-game-6366984087112,,,/fr/video/match-condense-kings-flames11-01-2025-6366984384112,,,,,,,,,,,,,,,,,,,,,CGY
2024020684,20242025,2,2025-01-12,False,2025-01-12T20:00:00Z,-05:00,-05:00,America/Detroit,OFF,OK,55,Kraken,Seattle,de Seattle,SEA,2.0,17,Red Wings,Detroit,de Detroit,DET,6.0,REG,3,REG,8475660.0,8479337.0,,,,,,,,,,,,,,,,,,,,,,,,,DET
2024020686,20242025,2,2025-01-12,False,2025-01-12T22:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,14,Lightning,Tampa Bay,de Tampa Bay,TBL,5.0,5,Penguins,Pittsburgh,de Pittsburgh,PIT,2.0,REG,3,REG,8477992.0,8476453.0,,,,/fr/video/match-condense-lightning-penguins12-01-2025-6367008030112,,,,,,,,,,,,,,,,,,,,,TBL
2024020687,20242025,2,2025-01-12,False,2025-01-12T22:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,24,Ducks,Anaheim,d'Anaheim,ANA,3.0,12,Hurricanes,Carolina,de la Caroline,CAR,2.0,OT,3,OT,8480843.0,8483445.0,/video/ana-at-car-condensed-game-6367008312112,,,,,,,,,,,,,,,,,,,,,,,,ANA
2024020685,20242025,2,2025-01-12,False,2025-01-12T22:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,25,Stars,Dallas,de Dallas,DAL,2.0,9,Senators,Ottawa,d'Ottawa,OTT,3.0,REG,3,REG,8482447.0,8478146.0,/video/dal-at-ott-condensed-game-6367008794112,,,/fr/video/match-condense-stars-senateurs12-01-2025-6367008119112,Sénateurs,,,,,,,,,,,,,,,,,,,,OTT
2024020688,20242025,2,2025-01-12,False,2025-01-13T01:00:00Z,-05:00,-08:00,US/Pacific,OFF,OK,30,Wild,Minnesota,du Minnesota,MIN,1.0,54,Golden Knights,Vegas,de Vegas,VGK,4.0,REG,3,REG,8478499.0,8478434.0,/video/min-at-vgk-condensed-game-6367010987112,,,/fr/video/match-condense-wild-golden-knights12-01-2025-6367012637112,,,,,,,,,,,,,,,,,,,,,VGK
2024020689,20242025,2,2025-01-13,False,2025-01-14T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,13,Panthers,Florida,de la Floride,FLA,3.0,4,Flyers,Philadelphia,de Philadelphie,PHI,4.0,REG,3,REG,8481035.0,8480220.0,/video/fla-at-phi-condensed-game-6367059040112,,,/fr/video/match-condense-panthers-flyers13-01-2025-6367058642112,,,,,,,,,,,,,,,,,,,,,PHI
2024020690,20242025,2,2025-01-13,False,2025-01-14T00:30:00Z,-05:00,-06:00,America/Chicago,OFF,OK,20,Flames,Calgary,de Calgary,CGY,5.0,16,Blackhawks,Chicago,de Chicago,CHI,2.0,REG,3,REG,8481692.0,8474150.0,/video/cgy-at-chi-condensed-game-6367059066112,,,,,,,,,,,,,,,,,,,,,,,,CGY
2024020691,20242025,2,2025-01-13,False,2025-01-14T02:30:00Z,-05:00,-07:00,America/Edmonton,OFF,OK,26,Kings,Los Angeles,de Los Angeles,LAK,0.0,22,Oilers,Edmonton,d'Edmonton,EDM,1.0,REG,3,REG,8479973.0,8478402.0,/video/lak-at-edm-condensed-game-6367062191112,,,,,,,,,,,,,,,,,,,,,,,,EDM
2024020698,20242025,2,2025-01-14,False,2025-01-15T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,4,Flyers,Philadelphia,de Philadelphie,PHI,2.0,29,Blue Jackets,Columbus,de Columbus,CBJ,3.0,SO,3,SO,8480193.0,,,,,/fr/video/match-condense-flyers-blue-jackets14-01-2025-6367108186112,,,,,,,,,,,,,,,,,,,,,CBJ
2024020694,20242025,2,2025-01-14,False,2025-01-15T00:00:00Z,-05:00,-05:00,America/Detroit,OFF,OK,28,Sharks,San Jose,de San Jose,SJS,6.0,17,Red Wings,Detroit,de Detroit,DET,3.0,REG,3,REG,8480382.0,8475798.0,,,,/fr/video/match-condense-sharks-red-wings14-01-2025-6367107888112,,,,,,,,,,,,,,,,,,,,,SJS
2024020692,20242025,2,2025-01-14,False,2025-01-15T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,14,Lightning,Tampa Bay,de Tampa Bay,TBL,2.0,6,Bruins,Boston,de Boston,BOS,6.0,REG,3,REG,8480280.0,8473419.0,,,,/fr/video/match-condense-lightning-bruins14-01-2025-6367108406112,,,,,,,,,,,,,,,,,,,,,BOS
2024020693,20242025,2,2025-01-14,False,2025-01-15T00:00:00Z,-05:00,-05:00,America/Toronto,OFF,OK,25,Stars,Dallas,de Dallas,DAL,4.0,10,Maple Leafs,Toronto,de Toronto,TOR,1.0,REG,3,REG,8479979.0,8482145.0,,,,,,,,,,,,,,,,,,,,,,,,,DAL
2024020697,20242025,2,2025-01-14,False,2025-01-15T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,24,Ducks,Anaheim,d'Anaheim,ANA,0.0,15,Capitals,Washington,de Washington,WSH,3.0,REG,3,REG,8480313.0,8479520.0,,,,,,,,,,,,,,,,,,,,,,,,,WSH
2024020696,20242025,2,2025-01-14,False,2025-01-15T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,55,Kraken,Seattle,de Seattle,SEA,4.0,5,Penguins,Pittsburgh,de Pittsburgh,PIT,2.0,REG,3,REG,8478916.0,8480009.0,/video/sea-at-pit-condensed-game-6367108279112,,,/fr/video/match-condense-kraken-penguins14-01-2025-6367107137112,,,,,,,,,,,,,,,,,,,,,SEA
2024020695,20242025,2,2025-01-14,False,2025-01-15T00:30:00Z,-05:00,-05:00,US/Eastern,OFF,OK,13,Panthers,Florida,de la Floride,FLA,2.0,1,Devils,New Jersey,du New Jersey,NJD,1.0,SO,3,SO,8481519.0,,/video/fla-at-njd-condensed-game-6367108519112,,,/fr/video/match-condense-panthers-devils14-01-2025-6367107741112,,,,,,,,,,,,,,,,,,,,,FLA
2024020699,20242025,2,2025-01-14,False,2025-01-15T00:30:00Z,-05:00,-05:00,America/New_York,OFF,OK,9,Senators,Ottawa,d'Ottawa,OTT,2.0,2,Islanders,New York,de New York,NYI,0.0,REG,3,REG,8482447.0,8478874.0,,Sénateurs,,/fr/video/match-condense-senateurs-islanders14-01-2025-6367108249112,,,,,,,,,,,,,,,,,,,,,OTT
2024020701,20242025,2,2025-01-14,False,2025-01-15T01:00:00Z,-05:00,-06:00,US/Central,OFF,OK,54,Golden Knights,Vegas,de Vegas,VGK,3.0,18,Predators,Nashville,de Nashville,NSH,5.0,REG,3,REG,8481020.0,8474564.0,/video/vgk-at-nsh-condensed-game-6367108755112,,,/fr/video/match-condense-golden-knights-predators14-01-2025-6367108648112,,,,,,,,,,,,,,,,,,,,,NSH
2024020700,20242025,2,2025-01-14,False,2025-01-15T01:00:00Z,-05:00,-06:00,US/Central,OFF,OK,20,Flames,Calgary,de Calgary,CGY,1.0,19,Blues,St. Louis,de St. Louis,STL,2.0,REG,3,REG,8476412.0,8476889.0,,,,,,,,,,,,,,,,,,,,,,,,,STL
2024020702,20242025,2,2025-01-14,False,2025-01-15T01:00:00Z,-05:00,-06:00,America/Winnipeg,OFF,OK,23,Canucks,Vancouver,de Vancouver,VAN,1.0,52,Jets,Winnipeg,de Winnipeg,WPG,6.0,REG,3,REG,8476945.0,8478398.0,/video/van-at-wpg-condensed-game-6367108935112,,,/fr/video/match-condense-canucks-jets14-01-2025-6367108764112,,,,,,,,,,,,,,,,,,,,,WPG
2024020703,20242025,2,2025-01-14,False,2025-01-15T02:00:00Z,-05:00,-07:00,America/Denver,OFF,OK,3,Rangers,New York,de New York,NYR,2.0,21,Avalanche,Colorado,du Colorado,COL,3.0,OT,3,OT,8478406.0,8478038.0,/video/nyr-at-col-condensed-game-6367110369112,,,/fr/video/match-condense-rangers-avalanche14-01-2025-6367111065112,,,,,,,,,,,,,,,,,,,,,COL
2024020704,20242025,2,2025-01-14,False,2025-01-15T02:00:00Z,-05:00,-07:00,America/Denver,OFF,OK,8,Canadiens,Montréal,de Montréal,MTL,5.0,59,Utah Hockey Club,Utah,de l'Utah,UTA,3.0,REG,3,REG,8478470.0,8481540.0,/video/mtl-at-uta-condensed-game-6367110575112,,,/fr/video/match-condense-canadiens-club-de-hockey-de-l-utah14-01-2025-6367111428112,Club de hockey de l'Utah,,,,,,,,,,,,,,,,,,,,MTL
2024020705,20242025,2,2025-01-15,False,2025-01-15T23:00:00Z,-05:00,-05:00,America/New_York,OFF,OK,12,Hurricanes,Carolina,de la Caroline,CAR,2.0,7,Sabres,Buffalo,de Buffalo,BUF,4.0,REG,3,REG,8480045.0,8480802.0,/video/car-at-buf-condensed-game-6367153900112,,,/fr/video/match-condense-hurricanes-sabres15-01-2025-6367157159112,,,,,,,,,,,,,,,,,,,,,BUF
2024020706,20242025,2,2025-01-15,False,2025-01-16T01:30:00Z,-05:00,-06:00,US/Central,OFF,OK,22,Oilers,Edmonton,d'Edmonton,EDM,5.0,30,Wild,Minnesota,du Minnesota,MIN,3.0,REG,3,REG,8475717.0,8481617.0,/video/edm-at-min-condensed-game-6367159884112,,,/fr/video/match-condense-oilers-wild15-01-2025-6367161454112,,,,,,,,,,,,,,,,,,,,,EDM
2024020709,20242025,2,2025-01-16,False,2025-01-17T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,24,Ducks,Anaheim,d'Anaheim,ANA,3.0,14,Lightning,Tampa Bay,de Tampa Bay,TBL,4.0,SO,3,SO,8476883.0,,/video/ana-at-tbl-condensed-game-6367215017112,,,/fr/video/match-condense-ducks-lightning16-01-2025-6367216190112,,,,,,,,,,,,,,,,,,,,,TBL
2024020708,20242025,2,2025-01-16,False,2025-01-17T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,15,Capitals,Washington,de Washington,WSH,1.0,9,Senators,Ottawa,d'Ottawa,OTT,0.0,OT,3,OT,8480313.0,8471214.0,/video/wsh-at-ott-condensed-game-6367216079112,,,/fr/video/match-condense-capitals-senateurs16-01-2025-6367215822112,Sénateurs,,,,,,,,,,,,,,,,,,,,WSH
2024020711,20242025,2,2025-01-16,False,2025-01-17T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,28,Sharks,San Jose,de San Jose,SJS,1.0,29,Blue Jackets,Columbus,de Columbus,CBJ,4.0,REG,3,REG,8478007.0,8482660.0,,,,/fr/video/match-condense-sharks-blue-jackets16-01-2025-6367214405112,,,,,,,,,,,,,,,,,,,,,CBJ
2024020707,20242025,2,2025-01-16,False,2025-01-17T00:00:00Z,-05:00,-05:00,America/Toronto,OFF,OK,1,Devils,New Jersey,du New Jersey,NJD,3.0,10,Maple Leafs,Toronto,de Toronto,TOR,4.0,OT,3,OT,8479361.0,8477939.0,/video/njd-at-tor-condensed-game-6367217937112,,,/fr/video/match-condense-devils-maple-leafs16-01-2025-6367217542112,,,,,,,,,,,,,,,,,,,,,TOR
2024020710,20242025,2,2025-01-16,False,2025-01-17T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,17,Red Wings,Detroit,de Detroit,DET,5.0,13,Panthers,Florida,de la Floride,FLA,2.0,REG,3,REG,8475660.0,8474141.0,/video/det-at-fla-condensed-game-6367217801112,,,/fr/video/match-condense-red-wings-panthers16-01-2025-6367217725112,,,,,,,,,,,,,,,,,,,,,DET
2024020712,20242025,2,2025-01-16,False,2025-01-17T00:30:00Z,-05:00,-05:00,America/New_York,OFF,OK,4,Flyers,Philadelphia,de Philadelphie,PHI,5.0,2,Islanders,New York,de New York,NYI,3.0,REG,3,REG,8481035.0,8481546.0,/video/phi-at-nyi-condensed-game-6367216703112,,,,,,,,,,,,,,,,,,,,,,,,PHI
2024020713,20242025,2,2025-01-16,False,2025-01-17T01:00:00Z,-05:00,-06:00,US/Central,OFF,OK,20,Flames,Calgary,de Calgary,CGY,1.0,19,Blues,St. Louis,de St. Louis,STL,4.0,REG,3,REG,8480981.0,8476892.0,,,,,,,,,,,,,,,,,,,,,,,,,STL
2024020714,20242025,2,2025-01-16,False,2025-01-17T01:00:00Z,-05:00,-06:00,US/Central,OFF,OK,16,Blackhawks,Chicago,de Chicago,CHI,2.0,18,Predators,Nashville,de Nashville,NSH,3.0,SO,3,SO,8477424.0,,/video/chi-at-nsh-condensed-game-6367214622112,,,/fr/video/match-condense-blackhawks-predators16-01-2025-6367216272112,,,,,,,,,,,,,,,,,,,,,NSH
2024020716,20242025,2,2025-01-16,False,2025-01-17T01:00:00Z,-05:00,-06:00,America/Winnipeg,OFF,OK,55,Kraken,Seattle,de Seattle,SEA,1.0,52,Jets,Winnipeg,de Winnipeg,WPG,2.0,REG,3,REG,8476945.0,8476331.0,/video/sea-at-wpg-condensed-game-6367218122112,,,/fr/video/match-condense-kraken-jets16-01-2025-6367217935112,,,,,,,,,,,,,,,,,,,,,WPG
2024020715,20242025,2,2025-01-16,False,2025-01-17T01:00:00Z,-05:00,-06:00,US/Central,OFF,OK,8,Canadiens,Montréal,de Montréal,MTL,3.0,25,Stars,Dallas,de Dallas,DAL,1.0,REG,3,REG,8482487.0,8481618.0,/video/mtl-at-dal-condensed-game-6367215034112,,,/fr/video/match-condense-canadiens-stars16-01-2025-6367215360112,,,,,,,,,,,,,,,,,,,,,MTL
2024020717,20242025,2,2025-01-16,False,2025-01-17T02:00:00Z,-05:00,-07:00,America/Denver,OFF,OK,3,Rangers,New York,de New York,NYR,5.0,59,Utah Hockey Club,Utah,de l'Utah,UTA,3.0,REG,3,REG,8478048.0,8475184.0,/video/nyr-at-uta-condensed-game-6367217712112,,,/fr/video/match-condense-rangers-club-de-hockey-de-l-utah16-01-2025-6367218483112,Club de hockey de l'Utah,,,,,,,,,,,,,,,,,,,,NYR
2024020718,20242025,2,2025-01-16,False,2025-01-17T02:30:00Z,-05:00,-07:00,America/Denver,OFF,OK,22,Oilers,Edmonton,d'Edmonton,EDM,4.0,21,Avalanche,Colorado,du Colorado,COL,3.0,REG,3,REG,8479973.0,8480803.0,/video/edm-at-col-condensed-game-6367217772112,,,,,,,,,,,,,,,,,,,,,,,,EDM
2024020719,20242025,2,2025-01-16,False,2025-01-17T03:00:00Z,-05:00,-08:00,America/Vancouver,OFF,OK,26,Kings,Los Angeles,de Los Angeles,LAK,5.0,23,Canucks,Vancouver,de Vancouver,VAN,1.0,REG,3,REG,8475311.0,8481532.0,/video/lak-at-van-condensed-game-6367218586112,,,/fr/video/match-condense-kings-canucks16-01-2025-6367218111112,,,,,,,,,,,,,,,,,,,,,LAK
2024020721,20242025,2,2025-01-17,False,2025-01-18T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,54,Golden Knights,Vegas,de Vegas,VGK,2.0,12,Hurricanes,Carolina,de la Caroline,CAR,3.0,REG,3,REG,8481611.0,8482093.0,,,,/fr/video/match-condense-golden-knights-hurricanes17-01-2025-6367274487112,,,,,,,,,,,,,,,,,,,,,CAR
2024020720,20242025,2,2025-01-17,False,2025-01-18T00:00:00Z,-05:00,-05:00,America/New_York,OFF,OK,5,Penguins,Pittsburgh,de Pittsburgh,PIT,5.0,7,Sabres,Buffalo,de Buffalo,BUF,2.0,REG,3,REG,8477968.0,8479996.0,/video/pit-at-buf-condensed-game-6367273892112,,,/fr/video/match-condense-penguins-sabres17-01-2025-6367274573112,,,,,,,,,,,,,,,,,,,,,PIT
2024020722,20242025,2,2025-01-18,False,2025-01-18T17:30:00Z,-05:00,-05:00,US/Eastern,OFF,OK,4,Flyers,Philadelphia,de Philadelphie,PHI,3.0,1,Devils,New Jersey,du New Jersey,NJD,1.0,REG,3,REG,8481035.0,8481553.0,,,,,,,,,,,,,,,,,,,,,,,,,PHI
2024020723,20242025,2,2025-01-18,False,2025-01-18T20:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,6,Bruins,Boston,de Boston,BOS,5.0,9,Senators,Ottawa,d'Ottawa,OTT,6.0,SO,3,SO,8482447.0,,,,,/fr/video/match-condense-bruins-senateurs18-01-2025-6367323608112,Sénateurs,,,,,,,,,,,,,,,,,,,,OTT
2024020724,20242025,2,2025-01-18,False,2025-01-18T21:00:00Z,-05:00,-07:00,America/Denver,OFF,OK,25,Stars,Dallas,de Dallas,DAL,3.0,21,Avalanche,Colorado,du Colorado,COL,6.0,REG,3,REG,8475809.0,8477494.0,,,,/fr/video/match-condense-stars-avalanche18-01-2025-6367324159112,,,,,,,,,,,,,,,,,,,,,COL
2024020725,20242025,2,2025-01-18,False,2025-01-18T23:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,24,Ducks,Anaheim,d'Anaheim,ANA,0.0,13,Panthers,Florida,de la Floride,FLA,3.0,REG,3,REG,8481519.0,8480003.0,/video/ana-at-fla-condensed-game-6367328760112,,,/fr/video/match-condense-ducks-panthers18-01-2025-6367328967112,,,,,,,,,,,,,,,,,,,,,FLA
2024020729,20242025,2,2025-01-18,False,2025-01-19T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,5,Penguins,Pittsburgh,de Pittsburgh,PIT,1.0,15,Capitals,Washington,de Washington,WSH,4.0,REG,3,REG,8480313.0,8481656.0,/video/pit-at-wsh-condensed-game-6367330035112,,,/fr/video/match-condense-penguins-capitals18-01-2025-6367330809112,,,,,,,,,,,,,,,,,,,,,WSH
2024020728,20242025,2,2025-01-18,False,2025-01-19T00:00:00Z,-05:00,-05:00,America/New_York,OFF,OK,29,Blue Jackets,Columbus,de Columbus,CBJ,0.0,3,Rangers,New York,de New York,NYR,1.0,SO,3,SO,8478048.0,,/video/cbj-at-nyr-condensed-game-6367330228112,,,/fr/video/match-condense-blue-jackets-rangers18-01-2025-6367330817112,,,,,,,,,,,,,,,,,,,,,NYR
2024020726,20242025,2,2025-01-18,False,2025-01-19T00:00:00Z,-05:00,-05:00,America/Montreal,OFF,OK,10,Maple Leafs,Toronto,de Toronto,TOR,7.0,8,Canadiens,Montréal,de Montréal,MTL,3.0,REG,3,REG,8479361.0,8475171.0,/video/tor-at-mtl-condensed-game-6367330156112,,,/fr/video/match-condense-maple-leafs-canadiens18-01-2025-6367329850112,,,,,,,,,,,,,,,,,,,,,TOR
2024020727,20242025,2,2025-01-18,False,2025-01-19T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,17,Red Wings,Detroit,de Detroit,DET,1.0,14,Lightning,Tampa Bay,de Tampa Bay,TBL,5.0,REG,3,REG,8476883.0,8477404.0,/video/det-at-tbl-condensed-game-6367330037112,,,/fr/video/match-condense-red-wings-lightning18-01-2025-6367331102112,,,,,,,,,,,,,,,,,,,,,TBL
