id,season,gameType,gameDate,neutralSite,startTimeUTC,easternUTCOffset,venueUTCOffset,venueTimezone,gameState,gameScheduleState,awayTeam.id,awayTeam.commonName.default,awayTeam.placeNameWithPreposition.default,awayTeam.placeNameWithPreposition.fr,awayTeam.abbrev,awayTeam.score,homeTeam.id,homeTeam.commonName.default,homeTeam.placeNameWithPreposition.default,homeTeam.placeNameWithPreposition.fr,homeTeam.abbrev,homeTeam.score,periodDescriptor.number,periodDescriptor.periodType,periodDescriptor.maxRegulationPeriods,gameOutcome.lastPeriodType,winningGoalie.playerId,winningGoalScorer.playerId,winningGoalie.lastName.sv,awayTeam.commonName.fr,homeTeam.commonName.fr,seriesUrl,seriesStatus.round,seriesStatus.seriesAbbrev,seriesStatus.seriesTitle,seriesStatus.seriesLetter,seriesStatus.neededToWin,seriesStatus.topSeedWins,seriesStatus.bottomSeedWins,seriesStatus.gameNumberOfSeries,winningGoalie.lastName.de,specialEvent.parentId,specialEvent.name.default,specialEvent.name.fr,periodDescriptor.otPeriods,tricode_winteam
2015020761,20152016,2,2016-02-04,False,2016-02-05T00:30:00Z,-05:00,-05:00,US/Eastern,OFF,OK,2,Islanders,New York,de New York,NYI,2,15,Capitals,Washington,de Washington,WSH,3,3,REG,3,REG,8474651.0,8471214.0,,,,,,,,,,,,,,,,,,WSH
2015020765,20152016,2,2016-02-04,False,2016-02-05T01:00:00Z,-05:00,-06:00,US/Central,OFF,OK,28,Sharks,San Jose,de San Jose,SJS,3,19,Blues,St. Louis,de St. Louis,STL,1,3,REG,3,REG,8474889.0,8466138.0,,,,,,,,,,,,,,,,,,SJS
2015020766,20152016,2,2016-02-04,False,2016-02-05T01:00:00Z,-05:00,-06:00,US/Central,OFF,OK,4,Flyers,Philadelphia,de Philadelphie,PHI,6,18,Predators,Nashville,de Nashville,NSH,3,3,REG,3,REG,8473461.0,8473512.0,,,,,,,,,,,,,,,,,,PHI
2015020767,20152016,2,2016-02-04,False,2016-02-05T02:00:00Z,-05:00,-07:00,America/Denver,OFF,OK,25,Stars,Dallas,de Dallas,DAL,4,21,Avalanche,Colorado,du Colorado,COL,3,4,OT,3,OT,8474550.0,8475906.0,,,,,,,,,,,,,,,,,,DAL
2015020768,20152016,2,2016-02-04,False,2016-02-05T02:00:00Z,-05:00,-07:00,America/Phoenix,OFF,OK,16,Blackhawks,Chicago,de Chicago,CHI,5,53,Coyotes,Arizona,de l'Arizona,ARI,4,4,OT,3,OT,8470645.0,8473604.0,,,,,,,,,,,,,,,,,,CHI
2015020770,20152016,2,2016-02-04,False,2016-02-05T03:00:00Z,-05:00,-08:00,America/Los_Angeles,OFF,OK,24,Ducks,Anaheim,d'Anaheim,ANA,4,26,Kings,Los Angeles,de Los Angeles,LAK,2,3,REG,3,REG,8476434.0,8476116.0,,,,,,,,,,,,,,,,,,ANA
2015020769,20152016,2,2016-02-04,False,2016-02-05T03:00:00Z,-05:00,-08:00,America/Vancouver,OFF,OK,29,Blue Jackets,Columbus,de Columbus,CBJ,2,23,Canucks,Vancouver,de Vancouver,VAN,1,5,SO,3,SO,8476914.0,,,,,,,,,,,,,,,,,,,CBJ
2015020771,20152016,2,2016-02-05,False,2016-02-06T00:30:00Z,-05:00,-05:00,US/Eastern,OFF,OK,5,Penguins,Pittsburgh,de Pittsburgh,PIT,3,14,Lightning,Tampa Bay,de Tampa Bay,TBL,6,3,REG,3,REG,8471750.0,8474870.0,,,,,,,,,,,,,,,,,,TBL
2015020772,20152016,2,2016-02-05,False,2016-02-06T01:00:00Z,-05:00,-06:00,America/Winnipeg,OFF,OK,12,Hurricanes,Carolina,de la Caroline,CAR,5,52,Jets,Winnipeg,de Winnipeg,WPG,3,3,REG,3,REG,8470320.0,8475753.0,,,,,,,,,,,,,,,,,,CAR
2015020773,20152016,2,2016-02-05,False,2016-02-06T02:00:00Z,-05:00,-07:00,America/Edmonton,OFF,OK,29,Blue Jackets,Columbus,de Columbus,CBJ,2,20,Flames,Calgary,de Calgary,CGY,1,3,REG,3,REG,8476914.0,8476448.0,,,,,,,,,,,,,,,,,,CBJ
2015020774,20152016,2,2016-02-05,False,2016-02-06T03:00:00Z,-05:00,-08:00,America/Los_Angeles,OFF,OK,53,Coyotes,Arizona,de l'Arizona,ARI,2,24,Ducks,Anaheim,d'Anaheim,ANA,5,3,REG,3,REG,8475883.0,8470621.0,,,,,,,,,,,,,,,,,,ANA
2015020775,20152016,2,2016-02-06,False,2016-02-06T18:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,15,Capitals,Washington,de Washington,WSH,3,1,Devils,New Jersey,du New Jersey,NJD,2,5,SO,3,SO,8474651.0,,,,,,,,,,,,,,,,,,,WSH
2015020776,20152016,2,2016-02-06,False,2016-02-06T18:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,3,Rangers,New York,de New York,NYR,3,4,Flyers,Philadelphia,de Philadelphie,PHI,2,5,SO,3,SO,8468685.0,,,,,,,,,,,,,,,,,,,NYR
2015020777,20152016,2,2016-02-06,False,2016-02-06T19:00:00Z,-05:00,-05:00,America/Montreal,OFF,OK,22,Oilers,Edmonton,d'Edmonton,EDM,1,8,Canadiens,Montréal,de Montréal,MTL,5,3,REG,3,REG,8475681.0,8474189.0,,,,,,,,,,,,,,,,,,MTL
2015020778,20152016,2,2016-02-06,False,2016-02-06T19:00:00Z,-05:00,-05:00,America/Detroit,OFF,OK,2,Islanders,New York,de New York,NYI,1,17,Red Wings,Detroit,de Detroit,DET,5,3,REG,3,REG,8475852.0,8470724.0,,,,,,,,,,,,,,,,,,DET
2015020780,20152016,2,2016-02-06,False,2016-02-07T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,10,Maple Leafs,Toronto,de Toronto,TOR,1,9,Senators,Ottawa,d'Ottawa,OTT,6,3,REG,3,REG,8467950.0,8476459.0,,,Sénateurs,,,,,,,,,,,,,,,OTT
2015020779,20152016,2,2016-02-06,False,2016-02-07T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,7,Sabres,Buffalo,de Buffalo,BUF,1,6,Bruins,Boston,de Boston,BOS,2,4,OT,3,OT,8471695.0,8473419.0,,,,,,,,,,,,,,,,,,BOS
2015020781,20152016,2,2016-02-06,False,2016-02-07T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,5,Penguins,Pittsburgh,de Pittsburgh,PIT,3,13,Panthers,Florida,de la Floride,FLA,2,4,OT,3,OT,8473553.0,8471724.0,,,,,,,,,,,,,,,,,,PIT
2015020782,20152016,2,2016-02-06,False,2016-02-07T01:00:00Z,-05:00,-06:00,US/Central,OFF,OK,30,Wild,Minnesota,du Minnesota,MIN,1,19,Blues,St. Louis,de St. Louis,STL,4,3,REG,3,REG,8470880.0,8474627.0,,,,,,,,,,,,,,,,,,STL
2015020783,20152016,2,2016-02-06,False,2016-02-07T01:00:00Z,-05:00,-06:00,US/Central,OFF,OK,28,Sharks,San Jose,de San Jose,SJS,2,18,Predators,Nashville,de Nashville,NSH,6,3,REG,3,REG,8471469.0,8478042.0,,,,,,,,,,,,,,,,,,NSH
2015020784,20152016,2,2016-02-06,False,2016-02-07T01:00:00Z,-05:00,-06:00,US/Central,OFF,OK,16,Blackhawks,Chicago,de Chicago,CHI,5,25,Stars,Dallas,de Dallas,DAL,1,3,REG,3,REG,8470645.0,8477845.0,,,,,,,,,,,,,,,,,,CHI
2015020785,20152016,2,2016-02-06,False,2016-02-07T03:00:00Z,-05:00,-07:00,America/Denver,OFF,OK,52,Jets,Winnipeg,de Winnipeg,WPG,4,21,Avalanche,Colorado,du Colorado,COL,2,3,REG,3,REG,8474636.0,8471226.0,,,,,,,,,,,,,,,,,,WPG
2015020786,20152016,2,2016-02-06,False,2016-02-07T03:00:00Z,-05:00,-08:00,America/Vancouver,OFF,OK,20,Flames,Calgary,de Calgary,CGY,4,23,Canucks,Vancouver,de Vancouver,VAN,1,3,REG,3,REG,8473972.0,8477497.0,,,,,,,,,,,,,,,,,,CGY
2015020787,20152016,2,2016-02-07,False,2016-02-07T17:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,4,Flyers,Philadelphia,de Philadelphie,PHI,2,15,Capitals,Washington,de Washington,WSH,3,3,REG,3,REG,8474651.0,8471702.0,,,,,,,,,,,,,,,,,,WSH
2015020788,20152016,2,2016-02-07,False,2016-02-07T19:30:00Z,-05:00,-05:00,America/Montreal,OFF,OK,12,Hurricanes,Carolina,de la Caroline,CAR,1,8,Canadiens,Montréal,de Montréal,MTL,2,5,SO,3,SO,8475681.0,,,,,,,,,,,,,,,,,,,MTL
2015020789,20152016,2,2016-02-07,False,2016-02-07T19:30:00Z,-05:00,-05:00,America/New_York,OFF,OK,22,Oilers,Edmonton,d'Edmonton,EDM,1,2,Islanders,New York,de New York,NYI,8,3,REG,3,REG,8471306.0,8475166.0,,,,,,,,,,,,,,,,,,NYI
2015020791,20152016,2,2016-02-08,False,2016-02-09T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,24,Ducks,Anaheim,d'Anaheim,ANA,2,5,Penguins,Pittsburgh,de Pittsburgh,PIT,6,3,REG,3,REG,8470594.0,8474176.0,,,,,,,,,,,,,,,,,,PIT
2015020790,20152016,2,2016-02-08,False,2016-02-09T00:00:00Z,-05:00,-05:00,America/New_York,OFF,OK,1,Devils,New Jersey,du New Jersey,NJD,1,3,Rangers,New York,de New York,NYR,2,3,REG,3,REG,8468685.0,8476468.0,,,,,,,,,,,,,,,,,,NYR
2015020793,20152016,2,2016-02-08,False,2016-02-09T00:30:00Z,-05:00,-05:00,America/Detroit,OFF,OK,13,Panthers,Florida,de la Floride,FLA,0,17,Red Wings,Detroit,de Detroit,DET,3,3,REG,3,REG,8475852.0,8475193.0,,,,,,,,,,,,,,,,,,DET
2015020792,20152016,2,2016-02-08,False,2016-02-09T00:30:00Z,-05:00,-05:00,US/Eastern,OFF,OK,14,Lightning,Tampa Bay,de Tampa Bay,TBL,1,9,Senators,Ottawa,d'Ottawa,OTT,5,3,REG,3,REG,8467950.0,8476386.0,,,Sénateurs,,,,,,,,,,,,,,,OTT
2015020798,20152016,2,2016-02-09,False,2016-02-10T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,2,Islanders,New York,de New York,NYI,3,29,Blue Jackets,Columbus,de Columbus,CBJ,2,5,SO,3,SO,8470860.0,,,,,,,,,,,,,,,,,,,NYI
2015020795,20152016,2,2016-02-09,False,2016-02-10T00:00:00Z,-05:00,-05:00,America/New_York,OFF,OK,13,Panthers,Florida,de la Floride,FLA,7,7,Sabres,Buffalo,de Buffalo,BUF,4,3,REG,3,REG,8466141.0,8475204.0,,,,,,,,,,,,,,,,,,FLA
2015020797,20152016,2,2016-02-09,False,2016-02-10T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,24,Ducks,Anaheim,d'Anaheim,ANA,4,4,Flyers,Philadelphia,de Philadelphie,PHI,1,3,REG,3,REG,8475883.0,8476483.0,,,,,,,,,,,,,,,,,,ANA
2015020794,20152016,2,2016-02-09,False,2016-02-10T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,26,Kings,Los Angeles,de Los Angeles,LAK,9,6,Bruins,Boston,de Boston,BOS,2,3,REG,3,REG,8471734.0,8476404.0,,,,,,,,,,,,,,,,,,LAK
2015020799,20152016,2,2016-02-09,False,2016-02-10T00:30:00Z,-05:00,-05:00,America/Montreal,OFF,OK,14,Lightning,Tampa Bay,de Tampa Bay,TBL,2,8,Canadiens,Montréal,de Montréal,MTL,4,3,REG,3,REG,8475681.0,8475758.0,,,,,,,,,,,,,,,,,,MTL
2015020796,20152016,2,2016-02-09,False,2016-02-10T01:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,22,Oilers,Edmonton,d'Edmonton,EDM,1,1,Devils,New Jersey,du New Jersey,NJD,2,3,REG,3,REG,8471239.0,8476423.0,,,,,,,,,,,,,,,,,,NJD
2015020802,20152016,2,2016-02-09,False,2016-02-10T01:00:00Z,-05:00,-06:00,US/Central,OFF,OK,25,Stars,Dallas,de Dallas,DAL,4,30,Wild,Minnesota,du Minnesota,MIN,3,4,OT,3,OT,8470140.0,8475906.0,,,,,,,,,,,,,,,,,,DAL
2015020801,20152016,2,2016-02-09,False,2016-02-10T01:00:00Z,-05:00,-06:00,US/Central,OFF,OK,15,Capitals,Washington,de Washington,WSH,5,18,Predators,Nashville,de Nashville,NSH,3,3,REG,3,REG,8474651.0,8475149.0,,,,,,,,,,,,,,,,,,WSH
2015020800,20152016,2,2016-02-09,False,2016-02-10T01:00:00Z,-05:00,-06:00,US/Central,OFF,OK,52,Jets,Winnipeg,de Winnipeg,WPG,2,19,Blues,St. Louis,de St. Louis,STL,1,5,SO,3,SO,8476945.0,,,,,,,,,,,,,,,,,,,WPG
2015020803,20152016,2,2016-02-09,False,2016-02-10T01:30:00Z,-05:00,-06:00,America/Chicago,OFF,OK,28,Sharks,San Jose,de San Jose,SJS,2,16,Blackhawks,Chicago,de Chicago,CHI,0,3,REG,3,REG,8474889.0,8466139.0,,,,,,,,,,,,,,,,,,SJS
2015020805,20152016,2,2016-02-09,False,2016-02-10T02:00:00Z,-05:00,-07:00,America/Edmonton,OFF,OK,10,Maple Leafs,Toronto,de Toronto,TOR,3,20,Flames,Calgary,de Calgary,CGY,4,3,REG,3,REG,8473972.0,8476462.0,,,,,,,,,,,,,,,,,,CGY
2015020804,20152016,2,2016-02-09,False,2016-02-10T02:00:00Z,-05:00,-07:00,America/Denver,OFF,OK,23,Canucks,Vancouver,de Vancouver,VAN,3,21,Avalanche,Colorado,du Colorado,COL,1,3,REG,3,REG,8474593.0,8476466.0,Markström,,,,,,,,,,,,,,,,,VAN
2015020806,20152016,2,2016-02-10,False,2016-02-11T00:00:00Z,-05:00,-05:00,America/Detroit,OFF,OK,9,Senators,Ottawa,d'Ottawa,OTT,1,17,Red Wings,Detroit,de Detroit,DET,3,3,REG,3,REG,8475852.0,8468083.0,,Sénateurs,,,,,,,,,,,,,,,,DET
2015020807,20152016,2,2016-02-10,False,2016-02-11T01:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,3,Rangers,New York,de New York,NYR,3,5,Penguins,Pittsburgh,de Pittsburgh,PIT,0,3,REG,3,REG,8468685.0,8475763.0,,,,,,,,,,,,,,,,,,NYR
2015020808,20152016,2,2016-02-10,False,2016-02-11T02:30:00Z,-05:00,-07:00,America/Phoenix,OFF,OK,23,Canucks,Vancouver,de Vancouver,VAN,2,53,Coyotes,Arizona,de l'Arizona,ARI,1,3,REG,3,REG,8468011.0,8471498.0,,,,,,,,,,,,,,,,,,VAN
2015020809,20152016,2,2016-02-11,False,2016-02-12T00:00:00Z,-05:00,-05:00,America/New_York,OFF,OK,26,Kings,Los Angeles,de Los Angeles,LAK,2,2,Islanders,New York,de New York,NYI,5,3,REG,3,REG,8471306.0,8475314.0,,,,,,,,,,,,,,,,,,NYI
2015020810,20152016,2,2016-02-11,False,2016-02-12T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,7,Sabres,Buffalo,de Buffalo,BUF,1,4,Flyers,Philadelphia,de Philadelphie,PHI,5,3,REG,3,REG,8473461.0,8475170.0,,,,,,,,,,,,,,,,,,PHI
2015020811,20152016,2,2016-02-11,False,2016-02-12T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,24,Ducks,Anaheim,d'Anaheim,ANA,3,29,Blue Jackets,Columbus,de Columbus,CBJ,4,5,SO,3,SO,8476914.0,,,,,,,,,,,,,,,,,,,CBJ
2015020812,20152016,2,2016-02-11,False,2016-02-12T00:30:00Z,-05:00,-05:00,US/Eastern,OFF,OK,21,Avalanche,Colorado,du Colorado,COL,4,9,Senators,Ottawa,d'Ottawa,OTT,3,3,REG,3,REG,8473575.0,8471260.0,,,Sénateurs,,,,,,,,,,,,,,,COL
2015020814,20152016,2,2016-02-11,False,2016-02-12T01:00:00Z,-05:00,-06:00,America/Winnipeg,OFF,OK,6,Bruins,Boston,de Boston,BOS,6,52,Jets,Winnipeg,de Winnipeg,WPG,2,3,REG,3,REG,8471695.0,8473419.0,,,,,,,,,,,,,,,,,,BOS
2015020813,20152016,2,2016-02-11,False,2016-02-12T01:00:00Z,-05:00,-06:00,US/Central,OFF,OK,15,Capitals,Washington,de Washington,WSH,4,30,Wild,Minnesota,du Minnesota,MIN,3,3,REG,3,REG,8474651.0,8466251.0,,,,,,,,,,,,,,,,,,WSH
2015020815,20152016,2,2016-02-11,False,2016-02-12T01:30:00Z,-05:00,-06:00,America/Chicago,OFF,OK,25,Stars,Dallas,de Dallas,DAL,4,16,Blackhawks,Chicago,de Chicago,CHI,2,3,REG,3,REG,8470140.0,8470622.0,,,,,,,,,,,,,,,,,,DAL
2015020816,20152016,2,2016-02-11,False,2016-02-12T02:00:00Z,-05:00,-07:00,America/Edmonton,OFF,OK,10,Maple Leafs,Toronto,de Toronto,TOR,2,22,Oilers,Edmonton,d'Edmonton,EDM,5,3,REG,3,REG,8475660.0,8474586.0,,,,,,,,,,,,,,,,,,EDM
2015020817,20152016,2,2016-02-11,False,2016-02-12T03:30:00Z,-05:00,-08:00,US/Pacific,OFF,OK,20,Flames,Calgary,de Calgary,CGY,6,28,Sharks,San Jose,de San Jose,SJS,5,5,SO,3,SO,8473972.0,,,,,,,,,,,,,,,,,,,CGY
2015020818,20152016,2,2016-02-12,False,2016-02-13T00:00:00Z,-05:00,-05:00,America/New_York,OFF,OK,8,Canadiens,Montréal,de Montréal,MTL,4,7,Sabres,Buffalo,de Buffalo,BUF,6,3,REG,3,REG,8473434.0,8475220.0,,,,,,,,,,,,,,,,,,BUF
2015020820,20152016,2,2016-02-12,False,2016-02-13T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,5,Penguins,Pittsburgh,de Pittsburgh,PIT,2,12,Hurricanes,Carolina,de la Caroline,CAR,1,5,SO,3,SO,8470594.0,,,,,,,,,,,,,,,,,,,PIT
2015020819,20152016,2,2016-02-12,False,2016-02-13T00:00:00Z,-05:00,-05:00,America/New_York,OFF,OK,26,Kings,Los Angeles,de Los Angeles,LAK,5,3,Rangers,New York,de New York,NYR,4,4,OT,3,OT,8469514.0,8476871.0,,,,,,,,,,,,,,,,,,LAK
2015020821,20152016,2,2016-02-12,False,2016-02-13T00:30:00Z,-05:00,-05:00,America/Detroit,OFF,OK,21,Avalanche,Colorado,du Colorado,COL,3,17,Red Wings,Detroit,de Detroit,DET,2,5,SO,3,SO,8473575.0,,,,,,,,,,,,,,,,,,,COL
2015020823,20152016,2,2016-02-12,False,2016-02-13T00:30:00Z,-05:00,-05:00,US/Eastern,OFF,OK,19,Blues,St. Louis,de St. Louis,STL,5,13,Panthers,Florida,de la Floride,FLA,3,3,REG,3,REG,8470880.0,8475765.0,,,,,,,,,,,,,,,,,,STL
2015020822,20152016,2,2016-02-12,False,2016-02-13T00:30:00Z,-05:00,-05:00,US/Eastern,OFF,OK,18,Predators,Nashville,de Nashville,NSH,3,14,Lightning,Tampa Bay,de Tampa Bay,TBL,4,4,OT,3,OT,8471750.0,8474870.0,,,,,,,,,,,,,,,,,,TBL
2015020824,20152016,2,2016-02-12,False,2016-02-13T02:00:00Z,-05:00,-07:00,America/Phoenix,OFF,OK,20,Flames,Calgary,de Calgary,CGY,1,53,Coyotes,Arizona,de l'Arizona,ARI,4,3,REG,3,REG,8475839.0,8475171.0,,,,,,,,,,,,,,,,,,ARI
2015020825,20152016,2,2016-02-13,False,2016-02-13T18:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,1,Devils,New Jersey,du New Jersey,NJD,2,4,Flyers,Philadelphia,de Philadelphie,PHI,1,4,OT,3,OT,8471239.0,8474641.0,,,,,,,,,,,,,,,,,,NJD
2015020826,20152016,2,2016-02-13,False,2016-02-13T19:00:00Z,-05:00,-06:00,US/Central,OFF,OK,6,Bruins,Boston,de Boston,BOS,4,30,Wild,Minnesota,du Minnesota,MIN,2,3,REG,3,REG,8475361.0,8470626.0,,,,,,,,,,,,,,,,,,BOS
2015020827,20152016,2,2016-02-13,False,2016-02-14T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,18,Predators,Nashville,de Nashville,NSH,5,13,Panthers,Florida,de la Floride,FLA,0,3,REG,3,REG,8475622.0,8475714.0,,,,,,,,,,,,,,,,,,NSH
2015020829,20152016,2,2016-02-13,False,2016-02-14T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,9,Senators,Ottawa,d'Ottawa,OTT,2,29,Blue Jackets,Columbus,de Columbus,CBJ,4,3,REG,3,REG,8476914.0,8476438.0,,Sénateurs,,,,,,,,,,,,,,,,CBJ
2015020828,20152016,2,2016-02-13,False,2016-02-14T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,2,Islanders,New York,de New York,NYI,3,12,Hurricanes,Carolina,de la Caroline,CAR,6,3,REG,3,REG,8470320.0,8475250.0,,,,,,,,,,,,,,,,,,CAR
2015020830,20152016,2,2016-02-13,False,2016-02-14T00:00:00Z,-05:00,-08:00,America/Vancouver,OFF,OK,10,Maple Leafs,Toronto,de Toronto,TOR,5,23,Canucks,Vancouver,de Vancouver,VAN,2,3,REG,3,REG,8473503.0,8476894.0,,,,,,,,,,,,,,,,,,TOR
2015020831,20152016,2,2016-02-13,False,2016-02-14T01:00:00Z,-05:00,-06:00,US/Central,OFF,OK,15,Capitals,Washington,de Washington,WSH,3,25,Stars,Dallas,de Dallas,DAL,4,3,REG,3,REG,8470140.0,8475794.0,,,,,,,,,,,,,,,,,,DAL
2015020832,20152016,2,2016-02-13,False,2016-02-14T01:30:00Z,-05:00,-06:00,America/Chicago,OFF,OK,24,Ducks,Anaheim,d'Anaheim,ANA,3,16,Blackhawks,Chicago,de Chicago,CHI,2,4,OT,3,OT,8475883.0,8470612.0,,,,,,,,,,,,,,,,,,ANA
2015020833,20152016,2,2016-02-13,False,2016-02-14T03:00:00Z,-05:00,-07:00,America/Edmonton,OFF,OK,52,Jets,Winnipeg,de Winnipeg,WPG,2,22,Oilers,Edmonton,d'Edmonton,EDM,1,5,SO,3,SO,8471715.0,,,,,,,,,,,,,,,,,,,WPG
2015020834,20152016,2,2016-02-13,False,2016-02-14T03:30:00Z,-05:00,-08:00,US/Pacific,OFF,OK,53,Coyotes,Arizona,de l'Arizona,ARI,1,28,Sharks,San Jose,de San Jose,SJS,4,3,REG,3,REG,8474889.0,8476919.0,,,,,,,,,,,,,,,,,,SJS
2015020836,20152016,2,2016-02-14,False,2016-02-14T17:30:00Z,-05:00,-05:00,US/Eastern,OFF,OK,26,Kings,Los Angeles,de Los Angeles,LAK,0,1,Devils,New Jersey,du New Jersey,NJD,1,3,REG,3,REG,8476234.0,8477010.0,,,,,,,,,,,,,,,,,,NJD
2015020835,20152016,2,2016-02-14,False,2016-02-14T17:30:00Z,-05:00,-05:00,America/New_York,OFF,OK,21,Avalanche,Colorado,du Colorado,COL,1,7,Sabres,Buffalo,de Buffalo,BUF,4,3,REG,3,REG,8475215.0,8475169.0,,,,,,,,,,,,,,,,,,BUF
2015020837,20152016,2,2016-02-14,False,2016-02-14T20:30:00Z,-05:00,-05:00,America/Detroit,OFF,OK,6,Bruins,Boston,de Boston,BOS,5,17,Red Wings,Detroit,de Detroit,DET,6,3,REG,3,REG,8475852.0,8477215.0,,,,,,,,,,,,,,,,,,DET
2015020838,20152016,2,2016-02-14,False,2016-02-14T23:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,19,Blues,St. Louis,de St. Louis,STL,2,14,Lightning,Tampa Bay,de Tampa Bay,TBL,1,3,REG,3,REG,8470880.0,8473534.0,,,,,,,,,,,,,,,,,,STL
2015020839,20152016,2,2016-02-14,False,2016-02-15T00:30:00Z,-05:00,-05:00,America/New_York,OFF,OK,4,Flyers,Philadelphia,de Philadelphie,PHI,1,3,Rangers,New York,de New York,NYR,3,3,REG,3,REG,8468685.0,8474613.0,,,,,,,,,,,,,,,,,,NYR
2015020840,20152016,2,2016-02-15,False,2016-02-15T18:00:00Z,-05:00,-05:00,America/New_York,OFF,OK,17,Red Wings,Detroit,de Detroit,DET,1,2,Islanders,New York,de New York,NYI,4,3,REG,3,REG,8471306.0,8474573.0,,,,,,,,,,,,,,,,,,NYI
2015020841,20152016,2,2016-02-15,False,2016-02-15T21:00:00Z,-05:00,-07:00,America/Edmonton,OFF,OK,24,Ducks,Anaheim,d'Anaheim,ANA,6,20,Flames,Calgary,de Calgary,CGY,4,3,REG,3,REG,8475883.0,8476483.0,,,,,,,,,,,,,,,,,,ANA
2015020842,20152016,2,2016-02-15,False,2016-02-16T00:30:00Z,-05:00,-05:00,US/Eastern,OFF,OK,5,Penguins,Pittsburgh,de Pittsburgh,PIT,1,13,Panthers,Florida,de la Floride,FLA,2,5,SO,3,SO,8471219.0,,,,,,,,,,,,,,,,,,,FLA
2015020843,20152016,2,2016-02-15,False,2016-02-16T01:00:00Z,-05:00,-06:00,US/Central,OFF,OK,25,Stars,Dallas,de Dallas,DAL,3,18,Predators,Nashville,de Nashville,NSH,2,4,OT,3,OT,8474550.0,8477406.0,,,,,,,,,,,,,,,,,,DAL
2015020844,20152016,2,2016-02-15,False,2016-02-16T01:30:00Z,-05:00,-06:00,America/Chicago,OFF,OK,10,Maple Leafs,Toronto,de Toronto,TOR,2,16,Blackhawks,Chicago,de Chicago,CHI,7,3,REG,3,REG,8474152.0,8470607.0,,,,,,,,,,,,,,,,,,CHI
2015020845,20152016,2,2016-02-15,False,2016-02-16T02:00:00Z,-05:00,-07:00,America/Phoenix,OFF,OK,8,Canadiens,Montréal,de Montréal,MTL,2,53,Coyotes,Arizona,de l'Arizona,ARI,6,3,REG,3,REG,8475839.0,8470755.0,,,,,,,,,,,,,,,,,,ARI
2015020846,20152016,2,2016-02-15,False,2016-02-16T03:00:00Z,-05:00,-08:00,America/Vancouver,OFF,OK,30,Wild,Minnesota,du Minnesota,MIN,5,23,Canucks,Vancouver,de Vancouver,VAN,2,3,REG,3,REG,8471227.0,8476235.0,,,,,,,,,,,,,,,,,,MIN
2015020848,20152016,2,2016-02-16,False,2016-02-17T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,26,Kings,Los Angeles,de Los Angeles,LAK,1,15,Capitals,Washington,de Washington,WSH,3,3,REG,3,REG,8475831.0,8475744.0,,,,,,,,,,,,,,,,,,WSH
2015020847,20152016,2,2016-02-16,False,2016-02-17T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,4,Flyers,Philadelphia,de Philadelphie,PHI,6,1,Devils,New Jersey,du New Jersey,NJD,3,3,REG,3,REG,8473607.0,8476393.0,,,,,,,,,,,,,,,,,,PHI
2015020850,20152016,2,2016-02-16,False,2016-02-17T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,6,Bruins,Boston,de Boston,BOS,2,29,Blue Jackets,Columbus,de Columbus,CBJ,1,4,OT,3,OT,8471695.0,8470626.0,,,,,,,,,,,,,,,,,,BOS
2015020849,20152016,2,2016-02-16,False,2016-02-17T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,52,Jets,Winnipeg,de Winnipeg,WPG,1,12,Hurricanes,Carolina,de la Caroline,CAR,2,3,REG,3,REG,8475663.0,8474062.0,,,,,,,,,,,,,,,,,,CAR
2015020852,20152016,2,2016-02-16,False,2016-02-17T00:30:00Z,-05:00,-05:00,US/Eastern,OFF,OK,28,Sharks,San Jose,de San Jose,SJS,4,14,Lightning,Tampa Bay,de Tampa Bay,TBL,2,3,REG,3,REG,8474889.0,8476442.0,,,,,,,,,,,,,,,,,,SJS
