gameIdx,team_tri,gameid,teamloc,goals,hits,goals_pp,shots,shots_blocked,poss_giveaway,poss_takeaway,win,seasonIdx,gameDate,gameEnd
WSH_FLA_2016-10-20,WSH,2016020056,away,4,5.0,0.0,3.0,4.0,0.0,0.0,1,2,2016-10-20,REG
WSH_FLA_2016-10-20,FLA,2016020056,home,2,0.0,0.0,1.0,0.0,1.0,2.0,0,2,2016-10-20,REG
ARI_MTL_2016-10-20,ARI,2016020054,away,2,6.0,0.0,2.0,1.0,1.0,0.0,0,2,2016-10-20,REG
ARI_MTL_2016-10-20,MTL,2016020054,home,5,3.0,1.0,13.0,4.0,2.0,1.0,1,2,2016-10-20,REG
TOR_MIN_2016-10-20,TOR,2016020057,away,2,3.0,0.0,6.0,2.0,0.0,1.0,0,2,2016-10-20,REG
TOR_MIN_2016-10-20,MIN,2016020057,home,3,2.0,0.0,4.0,1.0,3.0,0.0,1,2,2016-10-20,REG
LAK_DAL_2016-10-20,LAK,2016020058,away,4,2.0,0.0,1.0,0.0,1.0,0.0,1,2,2016-10-20,OT
LAK_DAL_2016-10-20,DAL,2016020058,home,3,1.0,0.0,2.0,2.0,0.0,0.0,0,2,2016-10-20,OT
CAR_CGY_2016-10-20,CAR,2016020059,away,4,0.0,0.0,2.0,1.0,1.0,2.0,1,2,2016-10-20,REG
CAR_CGY_2016-10-20,CGY,2016020059,home,2,1.0,0.0,3.0,0.0,0.0,0.0,0,2,2016-10-20,REG
STL_EDM_2016-10-20,STL,2016020060,away,1,2.0,0.0,3.0,2.0,0.0,1.0,0,2,2016-10-20,REG
STL_EDM_2016-10-20,EDM,2016020060,home,3,1.0,0.0,2.0,6.0,2.0,1.0,1,2,2016-10-20,REG
BUF_VAN_2016-10-20,BUF,2016020061,away,1,3.0,0.0,4.0,4.0,0.0,0.0,0,2,2016-10-20,REG
BUF_VAN_2016-10-20,VAN,2016020061,home,2,2.0,0.0,2.0,2.0,1.0,0.0,1,2,2016-10-20,REG
CHI_CBJ_2016-10-21,CHI,2016020063,away,2,0.0,0.0,4.0,3.0,0.0,1.0,0,2,2016-10-21,REG
CHI_CBJ_2016-10-21,CBJ,2016020063,home,3,1.0,0.0,1.0,7.0,0.0,0.0,1,2,2016-10-21,REG
ARI_NYI_2016-10-21,ARI,2016020062,away,2,6.0,0.0,2.0,2.0,1.0,1.0,0,2,2016-10-21,REG
ARI_NYI_2016-10-21,NYI,2016020062,home,3,4.0,0.0,1.0,1.0,1.0,1.0,1,2,2016-10-21,REG
NSH_DET_2016-10-21,NSH,2016020064,away,3,7.0,0.0,4.0,1.0,0.0,0.0,0,2,2016-10-21,REG
NSH_DET_2016-10-21,DET,2016020064,home,5,1.0,1.0,4.0,1.0,1.0,0.0,1,2,2016-10-21,REG
SJS_DET_2016-10-22,SJS,2016020067,away,0,5.0,0.0,6.0,1.0,0.0,1.0,0,2,2016-10-22,REG
SJS_DET_2016-10-22,DET,2016020067,home,3,1.0,0.0,5.0,1.0,0.0,0.0,1,2,2016-10-22,REG
NYR_WSH_2016-10-22,NYR,2016020071,away,4,0.0,0.0,1.0,2.0,0.0,1.0,1,2,2016-10-22,REG
NYR_WSH_2016-10-22,WSH,2016020071,home,2,6.0,0.0,7.0,2.0,1.0,1.0,0,2,2016-10-22,REG
CAR_PHI_2016-10-22,CAR,2016020070,away,3,4.0,0.0,3.0,1.0,2.0,0.0,0,2,2016-10-22,REG
CAR_PHI_2016-10-22,PHI,2016020070,home,6,2.0,0.0,2.0,4.0,1.0,1.0,1,2,2016-10-22,REG
TOR_CHI_2016-10-22,TOR,2016020072,away,4,5.0,0.0,3.0,1.0,0.0,0.0,0,2,2016-10-22,SO
TOR_CHI_2016-10-22,CHI,2016020072,home,5,0.0,0.0,4.0,1.0,1.0,1.0,1,2,2016-10-22,SO
COL_FLA_2016-10-22,COL,2016020068,away,2,1.0,0.0,2.0,1.0,2.0,0.0,0,2,2016-10-22,REG
COL_FLA_2016-10-22,FLA,2016020068,home,5,2.0,0.0,8.0,0.0,2.0,0.0,1,2,2016-10-22,REG
MIN_NJD_2016-10-22,MIN,2016020069,away,1,1.0,0.0,3.0,1.0,0.0,2.0,0,2,2016-10-22,OT
MIN_NJD_2016-10-22,NJD,2016020069,home,2,0.0,0.0,3.0,0.0,1.0,1.0,1,2,2016-10-22,OT
TBL_OTT_2016-10-22,TBL,2016020066,away,4,1.0,0.0,4.0,2.0,1.0,0.0,1,2,2016-10-22,REG
TBL_OTT_2016-10-22,OTT,2016020066,home,1,3.0,0.0,3.0,3.0,2.0,0.0,0,2,2016-10-22,REG
MTL_BOS_2016-10-22,MTL,2016020065,away,4,3.0,0.0,3.0,2.0,1.0,1.0,1,2,2016-10-22,REG
MTL_BOS_2016-10-22,BOS,2016020065,home,2,4.0,0.0,2.0,0.0,1.0,0.0,0,2,2016-10-22,REG
PIT_NSH_2016-10-22,PIT,2016020073,away,1,3.0,0.0,2.0,3.0,2.0,0.0,0,2,2016-10-22,REG
PIT_NSH_2016-10-22,NSH,2016020073,home,5,0.0,0.0,3.0,2.0,2.0,1.0,1,2,2016-10-22,REG
CBJ_DAL_2016-10-22,CBJ,2016020074,away,3,2.0,0.0,3.0,1.0,1.0,2.0,1,2,2016-10-22,REG
CBJ_DAL_2016-10-22,DAL,2016020074,home,0,1.0,0.0,3.0,2.0,1.0,0.0,0,2,2016-10-22,REG
STL_CGY_2016-10-22,STL,2016020075,away,6,2.0,0.0,4.0,2.0,0.0,0.0,1,2,2016-10-22,REG
STL_CGY_2016-10-22,CGY,2016020075,home,4,0.0,0.0,3.0,3.0,4.0,1.0,0,2,2016-10-22,REG
VAN_LAK_2016-10-22,VAN,2016020076,away,3,1.0,0.0,1.0,2.0,1.0,1.0,0,2,2016-10-22,SO
VAN_LAK_2016-10-22,LAK,2016020076,home,4,4.0,0.0,2.0,1.0,3.0,2.0,1,2,2016-10-22,SO
EDM_WPG_2016-10-23,EDM,2016020077,away,3,0.0,0.0,3.0,1.0,0.0,0.0,1,2,2016-10-23,REG
EDM_WPG_2016-10-23,WPG,2016020077,home,0,1.0,0.0,4.0,1.0,3.0,1.0,0,2,2016-10-23,REG
MIN_NYI_2016-10-23,MIN,2016020078,away,3,4.0,0.0,1.0,0.0,1.0,1.0,0,2,2016-10-23,REG
MIN_NYI_2016-10-23,NYI,2016020078,home,6,3.0,0.0,4.0,2.0,1.0,1.0,1,2,2016-10-23,REG
ARI_NYR_2016-10-23,ARI,2016020079,away,2,1.0,0.0,2.0,0.0,0.0,1.0,0,2,2016-10-23,REG
ARI_NYR_2016-10-23,NYR,2016020079,home,3,7.0,1.0,9.0,3.0,2.0,1.0,1,2,2016-10-23,REG
VAN_ANA_2016-10-23,VAN,2016020080,away,2,4.0,0.0,2.0,3.0,1.0,1.0,0,2,2016-10-23,REG
VAN_ANA_2016-10-23,ANA,2016020080,home,4,4.0,0.0,5.0,0.0,0.0,0.0,1,2,2016-10-23,REG
PHI_MTL_2016-10-24,PHI,2016020081,away,1,7.0,0.0,5.0,1.0,0.0,0.0,0,2,2016-10-24,REG
PHI_MTL_2016-10-24,MTL,2016020081,home,3,3.0,1.0,5.0,2.0,0.0,1.0,1,2,2016-10-24,REG
CGY_CHI_2016-10-24,CGY,2016020082,away,3,0.0,0.0,2.0,2.0,1.0,0.0,1,2,2016-10-24,SO
CGY_CHI_2016-10-24,CHI,2016020082,home,2,0.0,0.0,3.0,1.0,0.0,0.0,0,2,2016-10-24,SO
FLA_PIT_2016-10-25,FLA,2016020086,away,2,3.0,0.0,5.0,5.0,0.0,0.0,0,2,2016-10-25,REG
FLA_PIT_2016-10-25,PIT,2016020086,home,3,1.0,0.0,1.0,3.0,0.0,0.0,1,2,2016-10-25,REG
ARI_NJD_2016-10-25,ARI,2016020084,away,3,4.0,0.0,5.0,2.0,0.0,1.0,0,2,2016-10-25,REG
ARI_NJD_2016-10-25,NJD,2016020084,home,5,0.0,0.0,5.0,1.0,1.0,0.0,1,2,2016-10-25,REG
MIN_BOS_2016-10-25,MIN,2016020083,away,5,4.0,0.0,4.0,1.0,2.0,1.0,1,2,2016-10-25,REG
MIN_BOS_2016-10-25,BOS,2016020083,home,0,6.0,0.0,3.0,1.0,1.0,0.0,0,2,2016-10-25,REG
BUF_PHI_2016-10-25,BUF,2016020085,away,3,2.0,0.0,2.0,2.0,0.0,0.0,0,2,2016-10-25,SO
BUF_PHI_2016-10-25,PHI,2016020085,home,4,6.0,1.0,4.0,0.0,1.0,0.0,1,2,2016-10-25,SO
CAR_DET_2016-10-25,CAR,2016020088,away,2,2.0,0.0,3.0,1.0,0.0,0.0,0,2,2016-10-25,REG
CAR_DET_2016-10-25,DET,2016020088,home,4,1.0,0.0,1.0,0.0,1.0,0.0,1,2,2016-10-25,REG
TBL_TOR_2016-10-25,TBL,2016020087,away,7,0.0,0.0,3.0,3.0,1.0,3.0,1,2,2016-10-25,REG
TBL_TOR_2016-10-25,TOR,2016020087,home,3,3.0,0.0,7.0,0.0,0.0,1.0,0,2,2016-10-25,REG
CGY_STL_2016-10-25,CGY,2016020089,away,4,1.0,0.0,4.0,4.0,1.0,2.0,1,2,2016-10-25,REG
CGY_STL_2016-10-25,STL,2016020089,home,1,2.0,0.0,0.0,1.0,0.0,1.0,0,2,2016-10-25,REG
WPG_DAL_2016-10-25,WPG,2016020090,away,2,2.0,0.0,0.0,3.0,0.0,0.0,0,2,2016-10-25,REG
WPG_DAL_2016-10-25,DAL,2016020090,home,3,2.0,0.0,0.0,3.0,0.0,0.0,1,2,2016-10-25,REG
OTT_VAN_2016-10-25,OTT,2016020091,away,3,2.0,0.0,3.0,1.0,0.0,0.0,1,2,2016-10-25,REG
OTT_VAN_2016-10-25,VAN,2016020091,home,0,3.0,0.0,4.0,4.0,2.0,0.0,0,2,2016-10-25,REG
ANA_SJS_2016-10-25,ANA,2016020093,away,1,4.0,0.0,2.0,3.0,0.0,0.0,0,2,2016-10-25,OT
ANA_SJS_2016-10-25,SJS,2016020093,home,2,2.0,1.0,4.0,1.0,4.0,0.0,1,2,2016-10-25,OT
CBJ_LAK_2016-10-25,CBJ,2016020092,away,2,5.0,0.0,4.0,5.0,1.0,0.0,0,2,2016-10-25,OT
CBJ_LAK_2016-10-25,LAK,2016020092,home,3,3.0,0.0,3.0,1.0,3.0,1.0,1,2,2016-10-25,OT
MTL_NYI_2016-10-26,MTL,2016020094,away,3,3.0,1.0,8.0,4.0,1.0,0.0,1,2,2016-10-26,REG
MTL_NYI_2016-10-26,NYI,2016020094,home,2,0.0,0.0,2.0,2.0,0.0,2.0,0,2,2016-10-26,REG
BOS_NYR_2016-10-26,BOS,2016020095,away,2,5.0,0.0,5.0,0.0,0.0,1.0,0,2,2016-10-26,REG
BOS_NYR_2016-10-26,NYR,2016020095,home,5,2.0,0.0,3.0,3.0,5.0,1.0,1,2,2016-10-26,REG
WSH_EDM_2016-10-26,WSH,2016020096,away,1,6.0,0.0,5.0,1.0,1.0,0.0,0,2,2016-10-26,REG
WSH_EDM_2016-10-26,EDM,2016020096,home,4,2.0,0.0,8.0,1.0,0.0,0.0,1,2,2016-10-26,REG
NSH_ANA_2016-10-26,NSH,2016020097,away,1,4.0,0.0,6.0,1.0,1.0,0.0,0,2,2016-10-26,REG
NSH_ANA_2016-10-26,ANA,2016020097,home,6,3.0,0.0,6.0,0.0,3.0,1.0,1,2,2016-10-26,REG
MIN_BUF_2016-10-27,MIN,2016020098,away,4,1.0,0.0,2.0,2.0,1.0,1.0,1,2,2016-10-27,REG
MIN_BUF_2016-10-27,BUF,2016020098,home,0,2.0,0.0,1.0,1.0,2.0,0.0,0,2,2016-10-27,REG
ARI_PHI_2016-10-27,ARI,2016020099,away,5,4.0,0.0,4.0,4.0,3.0,2.0,1,2,2016-10-27,REG
ARI_PHI_2016-10-27,PHI,2016020099,home,4,4.0,1.0,4.0,3.0,2.0,0.0,0,2,2016-10-27,REG
NYI_PIT_2016-10-27,NYI,2016020100,away,2,7.0,0.0,2.0,2.0,0.0,0.0,0,2,2016-10-27,REG
NYI_PIT_2016-10-27,PIT,2016020100,home,4,4.0,0.0,2.0,1.0,1.0,1.0,1,2,2016-10-27,REG
FLA_TOR_2016-10-27,FLA,2016020101,away,2,3.0,0.0,6.0,2.0,4.0,3.0,0,2,2016-10-27,REG
FLA_TOR_2016-10-27,TOR,2016020101,home,3,2.0,0.0,7.0,1.0,1.0,1.0,1,2,2016-10-27,REG
TBL_MTL_2016-10-27,TBL,2016020102,away,1,1.0,0.0,8.0,3.0,3.0,1.0,0,2,2016-10-27,REG
TBL_MTL_2016-10-27,MTL,2016020102,home,3,2.0,0.0,4.0,1.0,1.0,0.0,1,2,2016-10-27,REG
DAL_WPG_2016-10-27,DAL,2016020104,away,1,3.0,0.0,3.0,0.0,1.0,1.0,0,2,2016-10-27,REG
DAL_WPG_2016-10-27,WPG,2016020104,home,4,2.0,0.0,3.0,4.0,1.0,0.0,1,2,2016-10-27,REG
DET_STL_2016-10-27,DET,2016020103,away,2,2.0,0.0,0.0,1.0,0.0,0.0,1,2,2016-10-27,SO
DET_STL_2016-10-27,STL,2016020103,home,1,3.0,0.0,2.0,1.0,0.0,1.0,0,2,2016-10-27,SO
CBJ_SJS_2016-10-27,CBJ,2016020106,away,1,4.0,0.0,3.0,3.0,6.0,1.0,0,2,2016-10-27,REG
CBJ_SJS_2016-10-27,SJS,2016020106,home,3,3.0,0.0,4.0,3.0,2.0,0.0,1,2,2016-10-27,REG
