gameIdx,team_tri,gameid,teamloc,goals,hits,goals_pp,shots,shots_blocked,poss_giveaway,poss_takeaway,win,seasonIdx,gameDate,gameEnd
CGY_NSH_2014-10-14,CGY,2014020045,away,3,1.0,0.0,3.0,5.0,0.0,0.0,1,2,2014-10-14,SO
CGY_NSH_2014-10-14,NSH,2014020045,home,2,1.0,0.0,3.0,6.0,2.0,2.0,0,2,2014-10-14,SO
EDM_LAK_2014-10-14,EDM,2014020046,away,1,1.0,0.0,3.0,0.0,0.0,0.0,0,2,2014-10-14,REG
EDM_LAK_2014-10-14,LAK,2014020046,home,6,4.0,0.0,1.0,1.0,0.0,0.0,1,2,2014-10-14,REG
BOS_DET_2014-10-15,BOS,2014020047,away,3,3.0,0.0,5.0,1.0,1.0,1.0,1,2,2014-10-15,SO
BOS_DET_2014-10-15,DET,2014020047,home,2,2.0,0.0,0.0,3.0,0.0,0.0,0,2,2014-10-15,SO
CGY_CHI_2014-10-15,CGY,2014020048,away,2,2.0,0.0,2.0,8.0,1.0,0.0,1,2,2014-10-15,OT
CGY_CHI_2014-10-15,CHI,2014020048,home,1,0.0,0.0,11.0,3.0,3.0,1.0,0,2,2014-10-15,OT
EDM_ARI_2014-10-15,EDM,2014020049,away,4,5.0,0.0,5.0,2.0,0.0,1.0,0,2,2014-10-15,REG
EDM_ARI_2014-10-15,ARI,2014020049,home,7,3.0,0.0,4.0,3.0,3.0,1.0,1,2,2014-10-15,REG
SJS_NYI_2014-10-16,SJS,2014020050,away,3,0.0,0.0,3.0,1.0,1.0,1.0,0,2,2014-10-16,SO
SJS_NYI_2014-10-16,NYI,2014020050,home,4,2.0,0.0,5.0,3.0,1.0,2.0,1,2,2014-10-16,SO
CAR_NYR_2014-10-16,CAR,2014020057,away,1,2.0,0.0,3.0,3.0,1.0,0.0,0,2,2014-10-16,SO
CAR_NYR_2014-10-16,NYR,2014020057,home,2,3.0,0.0,5.0,0.0,3.0,0.0,1,2,2014-10-16,SO
NJD_WSH_2014-10-16,NJD,2014020052,away,2,2.0,0.0,2.0,5.0,0.0,0.0,0,2,2014-10-16,REG
NJD_WSH_2014-10-16,WSH,2014020052,home,6,3.0,0.0,6.0,2.0,0.0,0.0,1,2,2014-10-16,REG
DAL_PIT_2014-10-16,DAL,2014020051,away,3,1.0,0.0,1.0,1.0,0.0,0.0,1,2,2014-10-16,REG
DAL_PIT_2014-10-16,PIT,2014020051,home,2,2.0,0.0,2.0,2.0,0.0,0.0,0,2,2014-10-16,REG
COL_OTT_2014-10-16,COL,2014020054,away,3,3.0,0.0,2.0,4.0,1.0,0.0,0,2,2014-10-16,REG
COL_OTT_2014-10-16,OTT,2014020054,home,5,4.0,0.0,5.0,2.0,1.0,1.0,1,2,2014-10-16,REG
BOS_MTL_2014-10-16,BOS,2014020053,away,4,6.0,0.0,2.0,0.0,1.0,0.0,0,2,2014-10-16,REG
BOS_MTL_2014-10-16,MTL,2014020053,home,6,2.0,0.0,1.0,1.0,3.0,1.0,1,2,2014-10-16,REG
STL_LAK_2014-10-16,STL,2014020055,away,0,2.0,0.0,2.0,1.0,1.0,0.0,0,2,2014-10-16,SO
STL_LAK_2014-10-16,LAK,2014020055,home,1,6.0,0.0,3.0,4.0,1.0,1.0,1,2,2014-10-16,SO
FLA_BUF_2014-10-17,FLA,2014020056,away,1,1.0,0.0,4.0,1.0,1.0,1.0,1,2,2014-10-17,REG
FLA_BUF_2014-10-17,BUF,2014020056,home,0,3.0,0.0,1.0,3.0,1.0,0.0,0,2,2014-10-17,REG
CGY_CBJ_2014-10-17,CGY,2014020058,away,2,2.0,0.0,4.0,1.0,1.0,2.0,0,2,2014-10-17,REG
CGY_CBJ_2014-10-17,CBJ,2014020058,home,3,3.0,0.0,4.0,0.0,2.0,3.0,1,2,2014-10-17,REG
DET_TOR_2014-10-17,DET,2014020059,away,4,6.0,0.0,6.0,1.0,1.0,2.0,1,2,2014-10-17,REG
DET_TOR_2014-10-17,TOR,2014020059,home,1,2.0,0.0,4.0,4.0,0.0,0.0,0,2,2014-10-17,REG
NSH_WPG_2014-10-17,NSH,2014020060,away,2,2.0,0.0,2.0,0.0,1.0,1.0,1,2,2014-10-17,REG
NSH_WPG_2014-10-17,WPG,2014020060,home,0,3.0,0.0,2.0,4.0,1.0,0.0,0,2,2014-10-17,REG
VAN_EDM_2014-10-17,VAN,2014020061,away,2,2.0,0.0,2.0,2.0,1.0,1.0,1,2,2014-10-17,REG
VAN_EDM_2014-10-17,EDM,2014020061,home,0,3.0,0.0,5.0,1.0,3.0,0.0,0,2,2014-10-17,REG
MIN_ANA_2014-10-17,MIN,2014020062,away,1,2.0,0.0,5.0,1.0,0.0,0.0,0,2,2014-10-17,REG
MIN_ANA_2014-10-17,ANA,2014020062,home,2,2.0,0.0,2.0,1.0,0.0,1.0,1,2,2014-10-17,REG
BOS_BUF_2014-10-18,BOS,2014020063,away,4,1.0,0.0,4.0,3.0,1.0,0.0,1,2,2014-10-18,REG
BOS_BUF_2014-10-18,BUF,2014020063,home,0,4.0,0.0,0.0,10.0,1.0,0.0,0,2,2014-10-18,REG
NYI_PIT_2014-10-18,NYI,2014020068,away,1,2.0,0.0,0.0,0.0,1.0,1.0,0,2,2014-10-18,REG
NYI_PIT_2014-10-18,PIT,2014020068,home,3,2.0,0.0,4.0,3.0,0.0,0.0,1,2,2014-10-18,REG
CBJ_OTT_2014-10-18,CBJ,2014020065,away,2,1.0,0.0,6.0,2.0,0.0,1.0,0,2,2014-10-18,REG
CBJ_OTT_2014-10-18,OTT,2014020065,home,3,3.0,0.0,3.0,2.0,2.0,0.0,1,2,2014-10-18,REG
TOR_DET_2014-10-18,TOR,2014020066,away,0,1.0,0.0,6.0,3.0,0.0,0.0,0,2,2014-10-18,OT
TOR_DET_2014-10-18,DET,2014020066,home,1,4.0,0.0,6.0,1.0,0.0,1.0,1,2,2014-10-18,OT
COL_MTL_2014-10-18,COL,2014020064,away,2,2.0,0.0,1.0,1.0,0.0,0.0,0,2,2014-10-18,REG
COL_MTL_2014-10-18,MTL,2014020064,home,3,3.0,0.0,0.0,4.0,0.0,0.0,1,2,2014-10-18,REG
FLA_WSH_2014-10-18,FLA,2014020069,away,1,3.0,0.0,1.0,2.0,0.0,0.0,0,2,2014-10-18,SO
FLA_WSH_2014-10-18,WSH,2014020069,home,2,10.0,0.0,2.0,1.0,4.0,1.0,1,2,2014-10-18,SO
SJS_NJD_2014-10-18,SJS,2014020067,away,4,0.0,1.0,4.0,0.0,0.0,0.0,1,2,2014-10-18,REG
SJS_NJD_2014-10-18,NJD,2014020067,home,2,1.0,0.0,3.0,0.0,2.0,0.0,0,2,2014-10-18,REG
PHI_DAL_2014-10-18,PHI,2014020070,away,6,2.0,0.0,5.0,1.0,0.0,1.0,1,2,2014-10-18,OT
PHI_DAL_2014-10-18,DAL,2014020070,home,5,6.0,0.0,1.0,4.0,2.0,0.0,0,2,2014-10-18,OT
NSH_CHI_2014-10-18,NSH,2014020071,away,1,6.0,0.0,4.0,2.0,0.0,1.0,0,2,2014-10-18,OT
NSH_CHI_2014-10-18,CHI,2014020071,home,2,3.0,0.0,8.0,1.0,0.0,0.0,1,2,2014-10-18,OT
STL_ARI_2014-10-18,STL,2014020072,away,6,6.0,0.0,3.0,1.0,0.0,0.0,1,2,2014-10-18,REG
STL_ARI_2014-10-18,ARI,2014020072,home,1,0.0,0.0,4.0,3.0,2.0,2.0,0,2,2014-10-18,REG
TBL_VAN_2014-10-18,TBL,2014020073,away,4,4.0,0.0,4.0,5.0,2.0,1.0,1,2,2014-10-18,REG
TBL_VAN_2014-10-18,VAN,2014020073,home,2,1.0,0.0,3.0,4.0,1.0,0.0,0,2,2014-10-18,REG
MIN_LAK_2014-10-19,MIN,2014020074,away,1,2.0,0.0,2.0,0.0,0.0,0.0,0,2,2014-10-19,REG
MIN_LAK_2014-10-19,LAK,2014020074,home,2,4.0,0.0,1.0,1.0,2.0,0.0,1,2,2014-10-19,REG
SJS_NYR_2014-10-19,SJS,2014020075,away,0,3.0,0.0,4.0,4.0,1.0,1.0,0,2,2014-10-19,REG
SJS_NYR_2014-10-19,NYR,2014020075,home,4,6.0,0.0,2.0,4.0,1.0,0.0,1,2,2014-10-19,REG
CGY_WPG_2014-10-19,CGY,2014020076,away,4,2.0,0.0,3.0,3.0,0.0,0.0,1,2,2014-10-19,REG
CGY_WPG_2014-10-19,WPG,2014020076,home,1,5.0,0.0,3.0,1.0,0.0,1.0,0,2,2014-10-19,REG
STL_ANA_2014-10-19,STL,2014020077,away,0,4.0,0.0,1.0,0.0,1.0,0.0,0,2,2014-10-19,REG
STL_ANA_2014-10-19,ANA,2014020077,home,3,2.0,0.0,1.0,1.0,2.0,0.0,1,2,2014-10-19,REG
TBL_EDM_2014-10-20,TBL,2014020078,away,2,0.0,0.0,5.0,0.0,1.0,0.0,0,2,2014-10-20,REG
TBL_EDM_2014-10-20,EDM,2014020078,home,3,1.0,0.0,4.0,2.0,5.0,1.0,1,2,2014-10-20,REG
TOR_NYI_2014-10-21,TOR,2014020081,away,5,1.0,0.0,3.0,1.0,0.0,0.0,1,2,2014-10-21,REG
TOR_NYI_2014-10-21,NYI,2014020081,home,2,0.0,0.0,4.0,3.0,0.0,2.0,0,2,2014-10-21,REG
SJS_BOS_2014-10-21,SJS,2014020079,away,3,3.0,0.0,1.0,2.0,0.0,1.0,0,2,2014-10-21,REG
SJS_BOS_2014-10-21,BOS,2014020079,home,5,2.0,0.0,5.0,3.0,1.0,1.0,1,2,2014-10-21,REG
NYR_NJD_2014-10-21,NYR,2014020080,away,4,4.0,0.0,2.0,3.0,0.0,1.0,1,2,2014-10-21,OT
NYR_NJD_2014-10-21,NJD,2014020080,home,3,1.0,0.0,6.0,0.0,1.0,1.0,0,2,2014-10-21,OT
DET_MTL_2014-10-21,DET,2014020082,away,1,4.0,0.0,1.0,3.0,0.0,0.0,0,2,2014-10-21,OT
DET_MTL_2014-10-21,MTL,2014020082,home,2,1.0,0.0,1.0,2.0,0.0,0.0,1,2,2014-10-21,OT
CAR_WPG_2014-10-21,CAR,2014020084,away,1,4.0,0.0,2.0,3.0,6.0,0.0,0,2,2014-10-21,REG
CAR_WPG_2014-10-21,WPG,2014020084,home,3,0.0,0.0,0.0,0.0,1.0,0.0,1,2,2014-10-21,REG
ARI_NSH_2014-10-21,ARI,2014020083,away,3,0.0,1.0,10.0,1.0,2.0,1.0,0,2,2014-10-21,SO
ARI_NSH_2014-10-21,NSH,2014020083,home,4,2.0,0.0,0.0,0.0,1.0,2.0,1,2,2014-10-21,SO
VAN_DAL_2014-10-21,VAN,2014020086,away,3,2.0,0.0,1.0,3.0,0.0,2.0,0,2,2014-10-21,REG
VAN_DAL_2014-10-21,DAL,2014020086,home,6,3.0,0.0,0.0,1.0,1.0,0.0,1,2,2014-10-21,REG
PHI_CHI_2014-10-21,PHI,2014020085,away,0,3.0,0.0,1.0,1.0,0.0,1.0,0,2,2014-10-21,REG
PHI_CHI_2014-10-21,CHI,2014020085,home,4,0.0,0.0,6.0,3.0,0.0,1.0,1,2,2014-10-21,REG
TBL_CGY_2014-10-21,TBL,2014020088,away,2,1.0,0.0,6.0,0.0,0.0,1.0,1,2,2014-10-21,OT
TBL_CGY_2014-10-21,CGY,2014020088,home,1,4.0,0.0,0.0,4.0,2.0,2.0,0,2,2014-10-21,OT
FLA_COL_2014-10-21,FLA,2014020087,away,4,1.0,0.0,3.0,0.0,0.0,1.0,1,2,2014-10-21,OT
FLA_COL_2014-10-21,COL,2014020087,home,3,3.0,0.0,1.0,3.0,0.0,0.0,0,2,2014-10-21,OT
PHI_PIT_2014-10-22,PHI,2014020090,away,5,2.0,0.0,2.0,2.0,0.0,1.0,1,2,2014-10-22,REG
PHI_PIT_2014-10-22,PIT,2014020090,home,3,4.0,0.0,4.0,1.0,0.0,0.0,0,2,2014-10-22,REG
WSH_EDM_2014-10-22,WSH,2014020091,away,2,2.0,0.0,4.0,1.0,7.0,1.0,0,2,2014-10-22,REG
WSH_EDM_2014-10-22,EDM,2014020091,home,3,0.0,0.0,2.0,1.0,6.0,2.0,1,2,2014-10-22,REG
BUF_ANA_2014-10-22,BUF,2014020092,away,1,3.0,0.0,2.0,6.0,0.0,1.0,0,2,2014-10-22,REG
BUF_ANA_2014-10-22,ANA,2014020092,home,4,0.0,0.0,2.0,3.0,2.0,1.0,1,2,2014-10-22,REG
NYI_BOS_2014-10-23,NYI,2014020093,away,3,0.0,0.0,7.0,1.0,1.0,2.0,1,2,2014-10-23,REG
NYI_BOS_2014-10-23,BOS,2014020093,home,2,3.0,0.0,1.0,0.0,1.0,1.0,0,2,2014-10-23,REG
PIT_DET_2014-10-23,PIT,2014020094,away,3,2.0,0.0,6.0,1.0,0.0,0.0,0,2,2014-10-23,OT
PIT_DET_2014-10-23,DET,2014020094,home,4,7.0,0.0,4.0,0.0,0.0,2.0,1,2,2014-10-23,OT
ARI_MIN_2014-10-23,ARI,2014020097,away,0,0.0,0.0,4.0,4.0,1.0,0.0,0,2,2014-10-23,REG
ARI_MIN_2014-10-23,MIN,2014020097,home,2,3.0,0.0,5.0,1.0,1.0,0.0,1,2,2014-10-23,REG
VAN_STL_2014-10-23,VAN,2014020095,away,4,1.0,1.0,1.0,2.0,1.0,1.0,1,2,2014-10-23,REG
VAN_STL_2014-10-23,STL,2014020095,home,1,4.0,0.0,4.0,0.0,1.0,1.0,0,2,2014-10-23,REG
CHI_NSH_2014-10-23,CHI,2014020096,away,2,2.0,0.0,3.0,0.0,2.0,3.0,0,2,2014-10-23,REG
CHI_NSH_2014-10-23,NSH,2014020096,home,3,0.0,0.0,2.0,3.0,0.0,0.0,1,2,2014-10-23,REG
CAR_CGY_2014-10-23,CAR,2014020098,away,0,2.0,0.0,1.0,0.0,1.0,1.0,0,2,2014-10-23,REG
CAR_CGY_2014-10-23,CGY,2014020098,home,5,3.0,0.0,3.0,1.0,1.0,2.0,1,2,2014-10-23,REG
CBJ_SJS_2014-10-23,CBJ,2014020100,away,5,2.0,0.0,0.0,1.0,0.0,0.0,1,2,2014-10-23,REG
CBJ_SJS_2014-10-23,SJS,2014020100,home,4,1.0,1.0,6.0,0.0,1.0,1.0,0,2,2014-10-23,REG
BUF_LAK_2014-10-23,BUF,2014020099,away,0,4.0,0.0,0.0,2.0,3.0,0.0,0,2,2014-10-23,REG
BUF_LAK_2014-10-23,LAK,2014020099,home,2,1.0,0.0,2.0,2.0,1.0,1.0,1,2,2014-10-23,REG
DAL_NJD_2014-10-24,DAL,2014020101,away,3,1.0,0.0,2.0,0.0,0.0,0.0,1,2,2014-10-24,SO
DAL_NJD_2014-10-24,NJD,2014020101,home,2,1.0,0.0,3.0,2.0,2.0,0.0,0,2,2014-10-24,SO
TBL_WPG_2014-10-24,TBL,2014020102,away,4,2.0,0.0,2.0,0.0,1.0,0.0,1,2,2014-10-24,REG
TBL_WPG_2014-10-24,WPG,2014020102,home,2,0.0,0.0,3.0,1.0,1.0,0.0,0,2,2014-10-24,REG
VAN_COL_2014-10-24,VAN,2014020103,away,3,1.0,0.0,1.0,1.0,0.0,0.0,0,2,2014-10-24,REG
VAN_COL_2014-10-24,COL,2014020103,home,7,4.0,0.0,3.0,0.0,0.0,1.0,1,2,2014-10-24,REG
CAR_EDM_2014-10-24,CAR,2014020104,away,3,3.0,0.0,4.0,1.0,2.0,1.0,0,2,2014-10-24,REG
CAR_EDM_2014-10-24,EDM,2014020104,home,6,8.0,0.0,5.0,4.0,2.0,2.0,1,2,2014-10-24,REG
CBJ_ANA_2014-10-24,CBJ,2014020105,away,1,9.0,0.0,2.0,1.0,1.0,0.0,0,2,2014-10-24,REG
CBJ_ANA_2014-10-24,ANA,2014020105,home,4,0.0,0.0,2.0,3.0,1.0,0.0,1,2,2014-10-24,REG
