id,season,gameType,gameDate,neutralSite,startTimeUTC,easternUTCOffset,venueUTCOffset,venueTimezone,gameState,gameScheduleState,awayTeam.id,awayTeam.commonName.default,awayTeam.placeNameWithPreposition.default,awayTeam.placeNameWithPreposition.fr,awayTeam.abbrev,awayTeam.score,homeTeam.id,homeTeam.commonName.default,homeTeam.placeNameWithPreposition.default,homeTeam.placeNameWithPreposition.fr,homeTeam.abbrev,homeTeam.score,periodDescriptor.number,periodDescriptor.periodType,periodDescriptor.maxRegulationPeriods,gameOutcome.lastPeriodType,winningGoalie.playerId,winningGoalie.lastName.de,winningGoalie.lastName.sv,awayTeam.commonName.fr,homeTeam.commonName.fr,seriesUrl,seriesStatus.round,seriesStatus.seriesAbbrev,seriesStatus.seriesTitle,seriesStatus.seriesLetter,seriesStatus.neededToWin,seriesStatus.topSeedWins,seriesStatus.bottomSeedWins,seriesStatus.gameNumberOfSeries,specialEvent.parentId,specialEvent.name.default,specialEvent.name.fr,periodDescriptor.otPeriods,venue.sv,winningGoalScorer.playerId,tricode_winteam
2017020369,20172018,2,2017-11-28,False,2017-11-29T00:00:00Z,-05:00,-05:00,America/New_York,OFF,OK,13,Panthers,Florida,de la Floride,FLA,5,3,Rangers,New York,de New York,NYR,4,3,REG,3,REG,8473503.0,,,,,,,,,,,,,,,,,,,,FLA
2017020367,20172018,2,2017-11-28,False,2017-11-29T00:00:00Z,-05:00,-05:00,America/New_York,OFF,OK,14,Lightning,Tampa Bay,de Tampa Bay,TBL,2,7,Sabres,Buffalo,de Buffalo,BUF,0,3,REG,3,REG,8476883.0,,,,,,,,,,,,,,,,,,,,TBL
2017020371,20172018,2,2017-11-28,False,2017-11-29T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,12,Hurricanes,Carolina,de la Caroline,CAR,2,29,Blue Jackets,Columbus,de Columbus,CBJ,3,5,SO,3,SO,8476914.0,,,,,,,,,,,,,,,,,,,,CBJ
2017020368,20172018,2,2017-11-28,False,2017-11-29T00:00:00Z,-05:00,-05:00,America/New_York,OFF,OK,23,Canucks,Vancouver,de Vancouver,VAN,2,2,Islanders,New York,de New York,NYI,5,3,REG,3,REG,8470860.0,,,,,,,,,,,,,,,,,,,,NYI
2017020370,20172018,2,2017-11-28,False,2017-11-29T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,28,Sharks,San Jose,de San Jose,SJS,3,4,Flyers,Philadelphia,de Philadelphie,PHI,1,3,REG,3,REG,8477180.0,,,,,,,,,,,,,,,,,,,,SJS
2017020372,20172018,2,2017-11-28,False,2017-11-29T00:30:00Z,-05:00,-05:00,America/Detroit,OFF,OK,26,Kings,Los Angeles,de Los Angeles,LAK,4,17,Red Wings,Detroit,de Detroit,DET,1,3,REG,3,REG,8471734.0,,,,,,,,,,,,,,,,,,,,LAK
2017020373,20172018,2,2017-11-28,False,2017-11-29T01:00:00Z,-05:00,-06:00,US/Central,OFF,OK,16,Blackhawks,Chicago,de Chicago,CHI,2,18,Predators,Nashville,de Nashville,NSH,3,3,REG,3,REG,8471469.0,,,,,,,,,,,,,,,,,,,,NSH
2017020374,20172018,2,2017-11-28,False,2017-11-29T02:00:00Z,-05:00,-07:00,America/Edmonton,OFF,OK,10,Maple Leafs,Toronto,de Toronto,TOR,4,20,Flames,Calgary,de Calgary,CGY,1,3,REG,3,REG,8475883.0,,,,,,,,,,,,,,,,,,,,TOR
2017020375,20172018,2,2017-11-28,False,2017-11-29T02:00:00Z,-05:00,-07:00,America/Edmonton,OFF,OK,53,Coyotes,Arizona,de l'Arizona,ARI,2,22,Oilers,Edmonton,d'Edmonton,EDM,3,4,OT,3,OT,8475660.0,,,,,,,,,,,,,,,,,,,,EDM
2017020376,20172018,2,2017-11-28,False,2017-11-29T03:00:00Z,-05:00,-08:00,US/Pacific,OFF,OK,25,Stars,Dallas,de Dallas,DAL,3,54,Golden Knights,Vegas,de Vegas,VGK,0,3,REG,3,REG,8471750.0,,,,,,,,,,,,,,,,,,,,DAL
2017020378,20172018,2,2017-11-29,False,2017-11-30T00:30:00Z,-05:00,-05:00,America/Montreal,OFF,OK,9,Senators,Ottawa,d'Ottawa,OTT,1,8,Canadiens,Montréal,de Montréal,MTL,2,3,REG,3,REG,8471679.0,,,Sénateurs,,,,,,,,,,,,,,,,,MTL
2017020377,20172018,2,2017-11-29,False,2017-11-30T00:30:00Z,-05:00,-05:00,US/Eastern,OFF,OK,14,Lightning,Tampa Bay,de Tampa Bay,TBL,2,6,Bruins,Boston,de Boston,BOS,3,3,REG,3,REG,8471695.0,,,,,,,,,,,,,,,,,,,,BOS
2017020379,20172018,2,2017-11-29,False,2017-11-30T02:00:00Z,-05:00,-06:00,US/Central,OFF,OK,24,Ducks,Anaheim,d'Anaheim,ANA,3,19,Blues,St. Louis,de St. Louis,STL,2,3,REG,3,REG,8476434.0,,,,,,,,,,,,,,,,,,,,ANA
2017020380,20172018,2,2017-11-29,False,2017-11-30T02:30:00Z,-05:00,-07:00,America/Denver,OFF,OK,52,Jets,Winnipeg,de Winnipeg,WPG,2,21,Avalanche,Colorado,du Colorado,COL,3,4,OT,3,OT,8473575.0,,,,,,,,,,,,,,,,,,,,COL
2017020381,20172018,2,2017-11-30,False,2017-12-01T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,26,Kings,Los Angeles,de Los Angeles,LAK,5,15,Capitals,Washington,de Washington,WSH,2,3,REG,3,REG,8471734.0,,,,,,,,,,,,,,,,,,,,LAK
2017020382,20172018,2,2017-11-30,False,2017-12-01T00:30:00Z,-05:00,-05:00,America/Detroit,OFF,OK,8,Canadiens,Montréal,de Montréal,MTL,6,17,Red Wings,Detroit,de Detroit,DET,3,3,REG,3,REG,8471679.0,,,,,,,,,,,,,,,,,,,,MTL
2017020383,20172018,2,2017-11-30,False,2017-12-01T01:00:00Z,-05:00,-06:00,US/Central,OFF,OK,23,Canucks,Vancouver,de Vancouver,VAN,5,18,Predators,Nashville,de Nashville,NSH,3,3,REG,3,REG,8475195.0,,,,,,,,,,,,,,,,,,,,VAN
2017020384,20172018,2,2017-11-30,False,2017-12-01T01:00:00Z,-05:00,-06:00,US/Central,OFF,OK,54,Golden Knights,Vegas,de Vegas,VGK,2,30,Wild,Minnesota,du Minnesota,MIN,4,3,REG,3,REG,8471227.0,,,,,,,,,,,,,,,,,,,,MIN
2017020385,20172018,2,2017-11-30,False,2017-12-01T01:30:00Z,-05:00,-06:00,America/Chicago,OFF,OK,25,Stars,Dallas,de Dallas,DAL,4,16,Blackhawks,Chicago,de Chicago,CHI,3,4,OT,3,OT,8471750.0,,,,,,,,,,,,,,,,,,,,DAL
2017020387,20172018,2,2017-11-30,False,2017-12-01T02:00:00Z,-05:00,-07:00,America/Edmonton,OFF,OK,10,Maple Leafs,Toronto,de Toronto,TOR,6,22,Oilers,Edmonton,d'Edmonton,EDM,4,3,REG,3,REG,8475883.0,,,,,,,,,,,,,,,,,,,,TOR
2017020386,20172018,2,2017-11-30,False,2017-12-01T02:00:00Z,-05:00,-07:00,America/Edmonton,OFF,OK,53,Coyotes,Arizona,de l'Arizona,ARI,0,20,Flames,Calgary,de Calgary,CGY,3,3,REG,3,REG,8469608.0,,,,,,,,,,,,,,,,,,,,CGY
2017020388,20172018,2,2017-12-01,False,2017-12-02T00:00:00Z,-05:00,-05:00,America/New_York,OFF,OK,5,Penguins,Pittsburgh,de Pittsburgh,PIT,4,7,Sabres,Buffalo,de Buffalo,BUF,0,3,REG,3,REG,8477465.0,,,,,,,,,,,,,,,,,,,,PIT
2017020389,20172018,2,2017-12-01,False,2017-12-02T00:00:00Z,-05:00,-05:00,America/New_York,OFF,OK,9,Senators,Ottawa,d'Ottawa,OTT,6,2,Islanders,New York,de New York,NYI,5,3,REG,3,REG,8477237.0,,,Sénateurs,,,,,,,,,,,,,,,,,OTT
2017020390,20172018,2,2017-12-01,False,2017-12-02T00:00:00Z,-05:00,-05:00,America/New_York,OFF,OK,12,Hurricanes,Carolina,de la Caroline,CAR,1,3,Rangers,New York,de New York,NYR,5,3,REG,3,REG,8468685.0,,,,,,,,,,,,,,,,,,,,NYR
2017020391,20172018,2,2017-12-01,False,2017-12-02T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,24,Ducks,Anaheim,d'Anaheim,ANA,2,29,Blue Jackets,Columbus,de Columbus,CBJ,4,3,REG,3,REG,8476914.0,,,,,,,,,,,,,,,,,,,,CBJ
2017020392,20172018,2,2017-12-01,False,2017-12-02T00:30:00Z,-05:00,-05:00,US/Eastern,OFF,OK,28,Sharks,San Jose,de San Jose,SJS,2,13,Panthers,Florida,de la Floride,FLA,1,3,REG,3,REG,8477180.0,,,,,,,,,,,,,,,,,,,,SJS
2017020394,20172018,2,2017-12-01,False,2017-12-02T01:00:00Z,-05:00,-06:00,America/Winnipeg,OFF,OK,54,Golden Knights,Vegas,de Vegas,VGK,4,52,Jets,Winnipeg,de Winnipeg,WPG,7,3,REG,3,REG,8476945.0,,,,,,,,,,,,,,,,,,,,WPG
2017020393,20172018,2,2017-12-01,False,2017-12-02T01:00:00Z,-05:00,-06:00,US/Central,OFF,OK,26,Kings,Los Angeles,de Los Angeles,LAK,4,19,Blues,St. Louis,de St. Louis,STL,1,3,REG,3,REG,8475311.0,,,,,,,,,,,,,,,,,,,,LAK
2017020395,20172018,2,2017-12-01,False,2017-12-02T02:00:00Z,-05:00,-07:00,America/Denver,OFF,OK,1,Devils,New Jersey,du New Jersey,NJD,2,21,Avalanche,Colorado,du Colorado,COL,1,3,REG,3,REG,8471239.0,,,,,,,,,,,,,,,,,,,,NJD
2017020396,20172018,2,2017-12-02,False,2017-12-02T18:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,6,Bruins,Boston,de Boston,BOS,3,4,Flyers,Philadelphia,de Philadelphie,PHI,0,3,REG,3,REG,8471695.0,,,,,,,,,,,,,,,,,,,,BOS
2017020397,20172018,2,2017-12-02,False,2017-12-02T23:00:00Z,-05:00,-06:00,US/Central,OFF,OK,19,Blues,St. Louis,de St. Louis,STL,1,30,Wild,Minnesota,du Minnesota,MIN,2,4,OT,3,OT,8471227.0,,,,,,,,,,,,,,,,,,,,MIN
2017020401,20172018,2,2017-12-02,False,2017-12-03T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,29,Blue Jackets,Columbus,de Columbus,CBJ,3,15,Capitals,Washington,de Washington,WSH,4,3,REG,3,REG,8474651.0,,,,,,,,,,,,,,,,,,,,WSH
2017020400,20172018,2,2017-12-02,False,2017-12-03T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,7,Sabres,Buffalo,de Buffalo,BUF,1,5,Penguins,Pittsburgh,de Pittsburgh,PIT,5,3,REG,3,REG,8477465.0,,,,,,,,,,,,,,,,,,,,PIT
2017020399,20172018,2,2017-12-02,False,2017-12-03T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,28,Sharks,San Jose,de San Jose,SJS,2,14,Lightning,Tampa Bay,de Tampa Bay,TBL,5,3,REG,3,REG,8476883.0,,,,,,,,,,,,,,,,,,,,TBL
2017020398,20172018,2,2017-12-02,False,2017-12-03T00:00:00Z,-05:00,-05:00,America/Montreal,OFF,OK,17,Red Wings,Detroit,de Detroit,DET,1,8,Canadiens,Montréal,de Montréal,MTL,10,3,REG,3,REG,8471679.0,,,,,,,,,,,,,,,,,,,,MTL
2017020403,20172018,2,2017-12-02,False,2017-12-03T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,13,Panthers,Florida,de la Floride,FLA,2,12,Hurricanes,Carolina,de la Caroline,CAR,3,4,OT,3,OT,8470320.0,,,,,,,,,,,,,,,,,,,,CAR
2017020402,20172018,2,2017-12-02,False,2017-12-03T00:00:00Z,-05:00,-08:00,America/Vancouver,OFF,OK,10,Maple Leafs,Toronto,de Toronto,TOR,1,23,Canucks,Vancouver,de Vancouver,VAN,2,3,REG,3,REG,8474593.0,,Markström,,,,,,,,,,,,,,,,,,VAN
2017020404,20172018,2,2017-12-02,False,2017-12-03T01:00:00Z,-05:00,-06:00,US/Central,OFF,OK,24,Ducks,Anaheim,d'Anaheim,ANA,2,18,Predators,Nashville,de Nashville,NSH,3,5,SO,3,SO,8471469.0,,,,,,,,,,,,,,,,,,,,NSH
2017020405,20172018,2,2017-12-02,False,2017-12-03T01:00:00Z,-05:00,-07:00,America/Phoenix,OFF,OK,1,Devils,New Jersey,du New Jersey,NJD,0,53,Coyotes,Arizona,de l'Arizona,ARI,5,3,REG,3,REG,8475809.0,,,,,,,,,,,,,,,,,,,,ARI
2017020406,20172018,2,2017-12-02,False,2017-12-03T02:00:00Z,-05:00,-06:00,US/Central,OFF,OK,16,Blackhawks,Chicago,de Chicago,CHI,2,25,Stars,Dallas,de Dallas,DAL,3,5,SO,3,SO,8471750.0,,,,,,,,,,,,,,,,,,,,DAL
2017020407,20172018,2,2017-12-02,False,2017-12-03T03:00:00Z,-05:00,-07:00,America/Edmonton,OFF,OK,22,Oilers,Edmonton,d'Edmonton,EDM,7,20,Flames,Calgary,de Calgary,CGY,5,3,REG,3,REG,8476316.0,,,,,,,,,,,,,,,,,,,,EDM
2017020408,20172018,2,2017-12-03,False,2017-12-04T00:00:00Z,-05:00,-06:00,America/Chicago,OFF,OK,26,Kings,Los Angeles,de Los Angeles,LAK,3,16,Blackhawks,Chicago,de Chicago,CHI,1,3,REG,3,REG,8471734.0,,,,,,,,,,,,,,,,,,,,LAK
2017020409,20172018,2,2017-12-03,False,2017-12-04T00:00:00Z,-05:00,-06:00,America/Winnipeg,OFF,OK,9,Senators,Ottawa,d'Ottawa,OTT,0,52,Jets,Winnipeg,de Winnipeg,WPG,5,3,REG,3,REG,8476945.0,,,Sénateurs,,,,,,,,,,,,,,,,,WPG
2017020410,20172018,2,2017-12-03,False,2017-12-04T01:00:00Z,-05:00,-07:00,America/Denver,OFF,OK,25,Stars,Dallas,de Dallas,DAL,7,21,Avalanche,Colorado,du Colorado,COL,2,3,REG,3,REG,8470140.0,,,,,,,,,,,,,,,,,,,,DAL
2017020411,20172018,2,2017-12-03,False,2017-12-04T01:00:00Z,-05:00,-08:00,US/Pacific,OFF,OK,53,Coyotes,Arizona,de l'Arizona,ARI,2,54,Golden Knights,Vegas,de Vegas,VGK,3,4,OT,3,OT,8476876.0,,,,,,,,,,,,,,,,,,,,VGK
2017020412,20172018,2,2017-12-04,False,2017-12-05T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,28,Sharks,San Jose,de San Jose,SJS,1,15,Capitals,Washington,de Washington,WSH,4,3,REG,3,REG,8475831.0,,,,,,,,,,,,,,,,,,,,WSH
2017020413,20172018,2,2017-12-04,False,2017-12-05T00:30:00Z,-05:00,-05:00,US/Eastern,OFF,OK,2,Islanders,New York,de New York,NYI,5,13,Panthers,Florida,de la Floride,FLA,4,5,SO,3,SO,8470860.0,,,,,,,,,,,,,,,,,,,,NYI
2017020414,20172018,2,2017-12-04,False,2017-12-05T01:00:00Z,-05:00,-06:00,US/Central,OFF,OK,6,Bruins,Boston,de Boston,BOS,3,18,Predators,Nashville,de Nashville,NSH,5,3,REG,3,REG,8471469.0,,,,,,,,,,,,,,,,,,,,NSH
2017020415,20172018,2,2017-12-04,False,2017-12-05T02:00:00Z,-05:00,-07:00,America/Edmonton,OFF,OK,4,Flyers,Philadelphia,de Philadelphie,PHI,5,20,Flames,Calgary,de Calgary,CGY,2,3,REG,3,REG,8470880.0,,,,,,,,,,,,,,,,,,,,PHI
2017020417,20172018,2,2017-12-05,False,2017-12-06T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,1,Devils,New Jersey,du New Jersey,NJD,4,29,Blue Jackets,Columbus,de Columbus,CBJ,1,3,REG,3,REG,8471239.0,,,,,,,,,,,,,,,,,,,,NJD
2017020420,20172018,2,2017-12-05,False,2017-12-06T00:30:00Z,-05:00,-05:00,US/Eastern,OFF,OK,2,Islanders,New York,de New York,NYI,2,14,Lightning,Tampa Bay,de Tampa Bay,TBL,6,3,REG,3,REG,8476883.0,,,,,,,,,,,,,,,,,,,,TBL
2017020419,20172018,2,2017-12-05,False,2017-12-06T00:30:00Z,-05:00,-05:00,America/Detroit,OFF,OK,52,Jets,Winnipeg,de Winnipeg,WPG,1,17,Red Wings,Detroit,de Detroit,DET,5,3,REG,3,REG,8470657.0,,,,,,,,,,,,,,,,,,,,DET
2017020416,20172018,2,2017-12-05,False,2017-12-06T00:30:00Z,-05:00,-05:00,US/Eastern,OFF,OK,3,Rangers,New York,de New York,NYR,4,5,Penguins,Pittsburgh,de Pittsburgh,PIT,3,3,REG,3,REG,8471715.0,,,,,,,,,,,,,,,,,,,,NYR
2017020418,20172018,2,2017-12-05,False,2017-12-06T00:30:00Z,-05:00,-05:00,America/Montreal,OFF,OK,19,Blues,St. Louis,de St. Louis,STL,4,8,Canadiens,Montréal,de Montréal,MTL,3,3,REG,3,REG,8474596.0,,,,,,,,,,,,,,,,,,,,STL
2017020421,20172018,2,2017-12-05,False,2017-12-06T01:30:00Z,-05:00,-06:00,US/Central,OFF,OK,18,Predators,Nashville,de Nashville,NSH,5,25,Stars,Dallas,de Dallas,DAL,2,3,REG,3,REG,8477424.0,,,,,,,,,,,,,,,,,,,,NSH
2017020422,20172018,2,2017-12-05,False,2017-12-06T02:00:00Z,-05:00,-07:00,America/Denver,OFF,OK,7,Sabres,Buffalo,de Buffalo,BUF,4,21,Avalanche,Colorado,du Colorado,COL,2,3,REG,3,REG,8475215.0,,,,,,,,,,,,,,,,,,,,BUF
2017020425,20172018,2,2017-12-05,False,2017-12-06T03:00:00Z,-05:00,-08:00,America/Los_Angeles,OFF,OK,30,Wild,Minnesota,du Minnesota,MIN,2,26,Kings,Los Angeles,de Los Angeles,LAK,5,3,REG,3,REG,8471734.0,,,,,,,,,,,,,,,,,,,,LAK
2017020423,20172018,2,2017-12-05,False,2017-12-06T03:00:00Z,-05:00,-08:00,America/Vancouver,OFF,OK,12,Hurricanes,Carolina,de la Caroline,CAR,0,23,Canucks,Vancouver,de Vancouver,VAN,3,3,REG,3,REG,8474593.0,,Markström,,,,,,,,,,,,,,,,,,VAN
2017020424,20172018,2,2017-12-05,False,2017-12-06T03:00:00Z,-05:00,-08:00,US/Pacific,OFF,OK,24,Ducks,Anaheim,d'Anaheim,ANA,3,54,Golden Knights,Vegas,de Vegas,VGK,4,5,SO,3,SO,8476876.0,,,,,,,,,,,,,,,,,,,,VGK
2017020426,20172018,2,2017-12-06,False,2017-12-07T00:30:00Z,-05:00,-05:00,America/Toronto,OFF,OK,20,Flames,Calgary,de Calgary,CGY,1,10,Maple Leafs,Toronto,de Toronto,TOR,2,5,SO,3,SO,8475883.0,,,,,,,,,,,,,,,,,,,,TOR
2017020427,20172018,2,2017-12-06,False,2017-12-07T01:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,16,Blackhawks,Chicago,de Chicago,CHI,2,15,Capitals,Washington,de Washington,WSH,6,3,REG,3,REG,8474651.0,,,,,,,,,,,,,,,,,,,,WSH
2017020428,20172018,2,2017-12-06,False,2017-12-07T02:30:00Z,-05:00,-07:00,America/Edmonton,OFF,OK,4,Flyers,Philadelphia,de Philadelphie,PHI,4,22,Oilers,Edmonton,d'Edmonton,EDM,2,3,REG,3,REG,8470880.0,,,,,,,,,,,,,,,,,,,,PHI
2017020429,20172018,2,2017-12-06,False,2017-12-07T03:00:00Z,-05:00,-08:00,America/Los_Angeles,OFF,OK,9,Senators,Ottawa,d'Ottawa,OTT,0,24,Ducks,Anaheim,d'Anaheim,ANA,3,3,REG,3,REG,8468011.0,,,Sénateurs,,,,,,,,,,,,,,,,,ANA
2017020430,20172018,2,2017-12-07,False,2017-12-08T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,53,Coyotes,Arizona,de l'Arizona,ARI,1,6,Bruins,Boston,de Boston,BOS,6,3,REG,3,REG,8471695.0,,,,,,,,,,,,,,,,,,,,BOS
2017020431,20172018,2,2017-12-07,False,2017-12-08T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,2,Islanders,New York,de New York,NYI,3,5,Penguins,Pittsburgh,de Pittsburgh,PIT,4,4,OT,3,OT,8477465.0,,,,,,,,,,,,,,,,,,,,PIT
2017020433,20172018,2,2017-12-07,False,2017-12-08T00:30:00Z,-05:00,-05:00,US/Eastern,OFF,OK,21,Avalanche,Colorado,du Colorado,COL,2,14,Lightning,Tampa Bay,de Tampa Bay,TBL,5,3,REG,3,REG,8469514.0,,,,,,,,,,,,,,,,,,,,TBL
2017020434,20172018,2,2017-12-07,False,2017-12-08T00:30:00Z,-05:00,-05:00,US/Eastern,OFF,OK,52,Jets,Winnipeg,de Winnipeg,WPG,4,13,Panthers,Florida,de la Floride,FLA,6,3,REG,3,REG,8473503.0,,,,,,,,,,,,,,,,,,,,FLA
2017020432,20172018,2,2017-12-07,False,2017-12-08T00:30:00Z,-05:00,-05:00,America/Montreal,OFF,OK,20,Flames,Calgary,de Calgary,CGY,3,8,Canadiens,Montréal,de Montréal,MTL,2,4,OT,3,OT,8479496.0,,,,,,,,,,,,,,,,,,,,CGY
2017020435,20172018,2,2017-12-07,False,2017-12-08T01:00:00Z,-05:00,-06:00,US/Central,OFF,OK,25,Stars,Dallas,de Dallas,DAL,0,19,Blues,St. Louis,de St. Louis,STL,3,3,REG,3,REG,8474596.0,,,,,,,,,,,,,,,,,,,,STL
2017020436,20172018,2,2017-12-07,False,2017-12-08T03:00:00Z,-05:00,-08:00,America/Vancouver,OFF,OK,4,Flyers,Philadelphia,de Philadelphie,PHI,4,23,Canucks,Vancouver,de Vancouver,VAN,1,3,REG,3,REG,8470880.0,,,,,,,,,,,,,,,,,,,,PHI
2017020438,20172018,2,2017-12-07,False,2017-12-08T03:30:00Z,-05:00,-08:00,US/Pacific,OFF,OK,12,Hurricanes,Carolina,de la Caroline,CAR,4,28,Sharks,San Jose,de San Jose,SJS,5,4,OT,3,OT,8474889.0,,,,,,,,,,,,,,,,,,,,SJS
2017020437,20172018,2,2017-12-07,False,2017-12-08T03:30:00Z,-05:00,-08:00,America/Los_Angeles,OFF,OK,9,Senators,Ottawa,d'Ottawa,OTT,3,26,Kings,Los Angeles,de Los Angeles,LAK,4,4,OT,3,OT,8475311.0,,,Sénateurs,,,,,,,,,,,,,,,,,LAK
2017020439,20172018,2,2017-12-08,False,2017-12-09T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,29,Blue Jackets,Columbus,de Columbus,CBJ,5,1,Devils,New Jersey,du New Jersey,NJD,3,3,REG,3,REG,8475683.0,,,,,,,,,,,,,,,,,,,,CBJ
2017020440,20172018,2,2017-12-08,False,2017-12-09T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,3,Rangers,New York,de New York,NYR,2,15,Capitals,Washington,de Washington,WSH,4,3,REG,3,REG,8474651.0,,,,,,,,,,,,,,,,,,,,WSH
2017020441,20172018,2,2017-12-08,False,2017-12-09T01:00:00Z,-05:00,-06:00,US/Central,OFF,OK,54,Golden Knights,Vegas,de Vegas,VGK,4,18,Predators,Nashville,de Nashville,NSH,3,5,SO,3,SO,8476876.0,,,,,,,,,,,,,,,,,,,,VGK
2017020442,20172018,2,2017-12-08,False,2017-12-09T01:30:00Z,-05:00,-06:00,America/Chicago,OFF,OK,7,Sabres,Buffalo,de Buffalo,BUF,2,16,Blackhawks,Chicago,de Chicago,CHI,3,4,OT,3,OT,8470645.0,,,,,,,,,,,,,,,,,,,,CHI
2017020443,20172018,2,2017-12-08,False,2017-12-09T03:00:00Z,-05:00,-08:00,America/Los_Angeles,OFF,OK,30,Wild,Minnesota,du Minnesota,MIN,3,24,Ducks,Anaheim,d'Anaheim,ANA,2,4,OT,3,OT,8471227.0,,,,,,,,,,,,,,,,,,,,MIN
2017020446,20172018,2,2017-12-09,False,2017-12-09T18:00:00Z,-05:00,-05:00,America/Detroit,OFF,OK,19,Blues,St. Louis,de St. Louis,STL,6,17,Red Wings,Detroit,de Detroit,DET,1,3,REG,3,REG,8474596.0,,,,,,,,,,,,,,,,,,,,STL
2017020450,20172018,2,2017-12-09,False,2017-12-10T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,10,Maple Leafs,Toronto,de Toronto,TOR,4,5,Penguins,Pittsburgh,de Pittsburgh,PIT,3,3,REG,3,REG,8475883.0,,,,,,,,,,,,,,,,,,,,TOR
2017020445,20172018,2,2017-12-09,False,2017-12-10T00:00:00Z,-05:00,-05:00,America/Montreal,OFF,OK,22,Oilers,Edmonton,d'Edmonton,EDM,6,8,Canadiens,Montréal,de Montréal,MTL,2,3,REG,3,REG,8476316.0,,,,,,,,,,,,,,,,,,,,EDM
2017020449,20172018,2,2017-12-09,False,2017-12-10T00:00:00Z,-05:00,-05:00,America/New_York,OFF,OK,1,Devils,New Jersey,du New Jersey,NJD,2,3,Rangers,New York,de New York,NYR,5,3,REG,3,REG,8468685.0,,,,,,,,,,,,,,,,,,,,NYR
2017020451,20172018,2,2017-12-09,False,2017-12-10T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,53,Coyotes,Arizona,de l'Arizona,ARI,0,29,Blue Jackets,Columbus,de Columbus,CBJ,1,3,REG,3,REG,8475683.0,,,,,,,,,,,,,,,,,,,,CBJ
2017020444,20172018,2,2017-12-09,False,2017-12-10T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,2,Islanders,New York,de New York,NYI,1,6,Bruins,Boston,de Boston,BOS,3,3,REG,3,REG,8471695.0,,,,,,,,,,,,,,,,,,,,BOS
2017020448,20172018,2,2017-12-09,False,2017-12-10T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,21,Avalanche,Colorado,du Colorado,COL,7,13,Panthers,Florida,de la Floride,FLA,3,3,REG,3,REG,8473575.0,,,,,,,,,,,,,,,,,,,,COL
2017020447,20172018,2,2017-12-09,False,2017-12-10T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,52,Jets,Winnipeg,de Winnipeg,WPG,3,14,Lightning,Tampa Bay,de Tampa Bay,TBL,4,4,OT,3,OT,8476883.0,,,,,,,,,,,,,,,,,,,,TBL
2017020452,20172018,2,2017-12-09,False,2017-12-10T01:00:00Z,-05:00,-06:00,US/Central,OFF,OK,54,Golden Knights,Vegas,de Vegas,VGK,5,25,Stars,Dallas,de Dallas,DAL,3,3,REG,3,REG,8476509.0,Legace,Legace,,,,,,,,,,,,,,,,,,VGK
2017020453,20172018,2,2017-12-09,False,2017-12-10T03:00:00Z,-05:00,-07:00,America/Edmonton,OFF,OK,23,Canucks,Vancouver,de Vancouver,VAN,2,20,Flames,Calgary,de Calgary,CGY,4,3,REG,3,REG,8469608.0,,,,,,,,,,,,,,,,,,,,CGY
2017020454,20172018,2,2017-12-09,False,2017-12-10T03:00:00Z,-05:00,-08:00,US/Pacific,OFF,OK,9,Senators,Ottawa,d'Ottawa,OTT,0,28,Sharks,San Jose,de San Jose,SJS,5,3,REG,3,REG,8477180.0,,,Sénateurs,,,,,,,,,,,,,,,,,SJS
2017020455,20172018,2,2017-12-09,False,2017-12-10T03:30:00Z,-05:00,-08:00,America/Los_Angeles,OFF,OK,12,Hurricanes,Carolina,de la Caroline,CAR,2,26,Kings,Los Angeles,de Los Angeles,LAK,3,4,OT,3,OT,8471734.0,,,,,,,,,,,,,,,,,,,,LAK
2017020458,20172018,2,2017-12-10,False,2017-12-11T00:00:00Z,-05:00,-06:00,US/Central,OFF,OK,7,Sabres,Buffalo,de Buffalo,BUF,2,19,Blues,St. Louis,de St. Louis,STL,3,4,OT,3,OT,8474596.0,,,,,,,,,,,,,,,,,,,,STL
