id,season,gameType,gameDate,neutralSite,startTimeUTC,easternUTCOffset,venueUTCOffset,venueTimezone,gameState,gameScheduleState,awayTeam.id,awayTeam.commonName.default,awayTeam.placeNameWithPreposition.default,awayTeam.placeNameWithPreposition.fr,awayTeam.abbrev,awayTeam.score,homeTeam.id,homeTeam.commonName.default,homeTeam.placeNameWithPreposition.default,homeTeam.placeNameWithPreposition.fr,homeTeam.abbrev,homeTeam.score,periodDescriptor.number,periodDescriptor.periodType,periodDescriptor.maxRegulationPeriods,gameOutcome.lastPeriodType,winningGoalie.playerId,winningGoalScorer.playerId,condensedGame,homeTeam.commonName.fr,awayTeam.commonName.fr,winningGoalie.lastName.sv,seriesUrl,periodDescriptor.otPeriods,seriesStatus.round,seriesStatus.seriesAbbrev,seriesStatus.seriesTitle,seriesStatus.seriesLetter,seriesStatus.neededToWin,seriesStatus.topSeedWins,seriesStatus.bottomSeedWins,seriesStatus.gameNumberOfSeries,venue.sv,specialEvent.parentId,specialEvent.name.default,specialEvent.name.fr,venue.cs,venue.fi,venue.sk,tricode_winteam
2019020312,20192020,2,2019-11-16,False,2019-11-16T21:00:00Z,-05:00,-08:00,America/Los_Angeles,OFF,OK,54,Golden Knights,Vegas,de Vegas,VGK,3,26,Kings,Los Angeles,de Los Angeles,LAK,4,3,REG,3,REG,8471734.0,8470604.0,/video/vgk-lak-311401304,,,,,,,,,,,,,,,,,,,,,LAK
2019020301,20192020,2,2019-11-16,False,2019-11-16T21:00:00Z,-05:00,-07:00,America/Edmonton,OFF,OK,25,Stars,Dallas,de Dallas,DAL,5,22,Oilers,Edmonton,d'Edmonton,EDM,4,4,OT,3,OT,8471418.0,8473994.0,/video/dal-edm-311401430,,,,,,,,,,,,,,,,,,,,,DAL
2019020302,20192020,2,2019-11-16,False,2019-11-16T21:00:00Z,-05:00,-07:00,America/Phoenix,OFF,OK,20,Flames,Calgary,de Calgary,CGY,0,53,Coyotes,Arizona,de l'Arizona,ARI,3,3,REG,3,REG,8475311.0,8474613.0,/video/cgy-ari-311401760,,,,,,,,,,,,,,,,,,,,,ARI
2019020303,20192020,2,2019-11-16,False,2019-11-17T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,15,Capitals,Washington,de Washington,WSH,3,6,Bruins,Boston,de Boston,BOS,2,5,SO,3,SO,8474651.0,,/video/wsh-bos-311422408,,,,,,,,,,,,,,,,,,,,,WSH
2019020307,20192020,2,2019-11-16,False,2019-11-17T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,2,Islanders,New York,de New York,NYI,4,4,Flyers,Philadelphia,de Philadelphie,PHI,3,5,SO,3,SO,8471306.0,,,,,,,,,,,,,,,,,,,,,,,NYI
2019020304,20192020,2,2019-11-16,False,2019-11-17T00:00:00Z,-05:00,-05:00,America/New_York,OFF,OK,9,Senators,Ottawa,d'Ottawa,OTT,2,7,Sabres,Buffalo,de Buffalo,BUF,4,3,REG,3,REG,8476999.0,8478403.0,/video/ott-buf-311425940,,Sénateurs,,,,,,,,,,,,,,,,,,,BUF
2019020308,20192020,2,2019-11-16,False,2019-11-17T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,10,Maple Leafs,Toronto,de Toronto,TOR,1,5,Penguins,Pittsburgh,de Pittsburgh,PIT,6,3,REG,3,REG,8477465.0,8471215.0,/video/tor-pit-311422378,,,,,,,,,,,,,,,,,,,,,PIT
2019020305,20192020,2,2019-11-16,False,2019-11-17T00:00:00Z,-05:00,-05:00,America/Montreal,OFF,OK,1,Devils,New Jersey,du New Jersey,NJD,4,8,Canadiens,Montréal,de Montréal,MTL,3,4,OT,3,OT,8478406.0,8475151.0,,,,,,,,,,,,,,,,,,,,,,NJD
2019020306,20192020,2,2019-11-16,False,2019-11-17T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,3,Rangers,New York,de New York,NYR,3,13,Panthers,Florida,de la Floride,FLA,4,3,REG,3,REG,8475683.0,8474149.0,/video/nyr-fla-311420770,,,,,,,,,,,,,,,,,,,,,FLA
2019020310,20192020,2,2019-11-16,False,2019-11-17T01:00:00Z,-05:00,-06:00,US/Central,OFF,OK,16,Blackhawks,Chicago,de Chicago,CHI,7,18,Predators,Nashville,de Nashville,NSH,2,3,REG,3,REG,8475215.0,8470607.0,,,,,,,,,,,,,,,,,,,,,,CHI
2019020309,20192020,2,2019-11-16,False,2019-11-17T01:00:00Z,-05:00,-06:00,US/Central,OFF,OK,24,Ducks,Anaheim,d'Anaheim,ANA,4,19,Blues,St. Louis,de St. Louis,STL,1,3,REG,3,REG,8476434.0,8474683.0,/video/ana-stl-311428090,,,,,,,,,,,,,,,,,,,,,ANA
2019020311,20192020,2,2019-11-16,False,2019-11-17T03:00:00Z,-05:00,-08:00,America/Vancouver,OFF,OK,21,Avalanche,Colorado,du Colorado,COL,5,23,Canucks,Vancouver,de Vancouver,VAN,4,4,OT,3,OT,8477312.0,8477492.0,/video/col-van-311438514,,,,,,,,,,,,,,,,,,,,,COL
2019020313,20192020,2,2019-11-16,False,2019-11-17T03:30:00Z,-05:00,-08:00,US/Pacific,OFF,OK,17,Red Wings,Detroit,de Detroit,DET,3,28,Sharks,San Jose,de San Jose,SJS,4,5,SO,3,SO,8474889.0,,/video/det-sjs-311440600,,,,,,,,,,,,,,,,,,,,,SJS
2019020315,20192020,2,2019-11-17,False,2019-11-18T00:00:00Z,-05:00,-08:00,US/Pacific,OFF,OK,20,Flames,Calgary,de Calgary,CGY,0,54,Golden Knights,Vegas,de Vegas,VGK,6,3,REG,3,REG,8470594.0,8476448.0,/video/cgy-vgk-311456110,,,,,,,,,,,,,,,,,,,,,VGK
2019020314,20192020,2,2019-11-17,False,2019-11-18T00:00:00Z,-05:00,-06:00,America/Chicago,OFF,OK,7,Sabres,Buffalo,de Buffalo,BUF,1,16,Blackhawks,Chicago,de Chicago,CHI,4,3,REG,3,REG,8470645.0,8481523.0,/video/buf-chi-311455418,,,,,,,,,,,,,,,,,,,,,CHI
2019020316,20192020,2,2019-11-18,False,2019-11-19T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,24,Ducks,Anaheim,d'Anaheim,ANA,2,15,Capitals,Washington,de Washington,WSH,5,3,REG,3,REG,8474651.0,8476905.0,/video/ana-wsh-311484016,,,,,,,,,,,,,,,,,,,,,WSH
2019020317,20192020,2,2019-11-18,False,2019-11-19T02:00:00Z,-05:00,-07:00,America/Phoenix,OFF,OK,26,Kings,Los Angeles,de Los Angeles,LAK,0,53,Coyotes,Arizona,de l'Arizona,ARI,3,3,REG,3,REG,8477293.0,8478856.0,/video/lak-ari-311486512,,,,,,,,,,,,,,,,,,,,,ARI
2019020318,20192020,2,2019-11-19,False,2019-11-20T00:00:00Z,-05:00,-05:00,America/New_York,OFF,OK,30,Wild,Minnesota,du Minnesota,MIN,4,7,Sabres,Buffalo,de Buffalo,BUF,1,3,REG,3,REG,8471774.0,8470610.0,/video/min-buf-311526780,,,,,,,,,,,,,,,,,,,,,MIN
2019020320,20192020,2,2019-11-19,False,2019-11-20T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,6,Bruins,Boston,de Boston,BOS,5,1,Devils,New Jersey,du New Jersey,NJD,1,3,REG,3,REG,8471695.0,8477956.0,/video/bos-njd-311532574,,,,,,,,,,,,,,,,,,,,,BOS
2019020321,20192020,2,2019-11-19,False,2019-11-20T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,2,Islanders,New York,de New York,NYI,5,5,Penguins,Pittsburgh,de Pittsburgh,PIT,4,4,OT,3,OT,8473575.0,8475754.0,/video/nyi-pit-311535848,,,,,,,,,,,,,,,,,,,,,NYI
2019020322,20192020,2,2019-11-19,False,2019-11-20T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,8,Canadiens,Montréal,de Montréal,MTL,2,29,Blue Jackets,Columbus,de Columbus,CBJ,5,3,REG,3,REG,8476914.0,8480205.0,/video/mtl-cbj-311524376,,,,,,,,,,,,,,,,,,,,,CBJ
2019020319,20192020,2,2019-11-19,False,2019-11-20T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,4,Flyers,Philadelphia,de Philadelphie,PHI,2,13,Panthers,Florida,de la Floride,FLA,5,3,REG,3,REG,8475683.0,8477493.0,,,,,,,,,,,,,,,,,,,,,,FLA
2019020323,20192020,2,2019-11-19,False,2019-11-20T00:30:00Z,-05:00,-05:00,America/Detroit,OFF,OK,9,Senators,Ottawa,d'Ottawa,OTT,4,17,Red Wings,Detroit,de Detroit,DET,3,3,REG,3,REG,8475195.0,8480801.0,/video/ott-det-311536374,,Sénateurs,,,,,,,,,,,,,,,,,,,OTT
2019020324,20192020,2,2019-11-19,False,2019-11-20T01:00:00Z,-05:00,-06:00,US/Central,OFF,OK,14,Lightning,Tampa Bay,de Tampa Bay,TBL,1,19,Blues,St. Louis,de St. Louis,STL,3,3,REG,3,REG,8476412.0,8476897.0,/video/tbl-stl-311536840,,,,,,,,,,,,,,,,,,,,,STL
2019020325,20192020,2,2019-11-19,False,2019-11-20T01:00:00Z,-05:00,-06:00,US/Central,OFF,OK,52,Jets,Winnipeg,de Winnipeg,WPG,2,18,Predators,Nashville,de Nashville,NSH,1,3,REG,3,REG,8476945.0,8477940.0,/video/wpg-nsh-311536696,,,,,,,,,,,,,,,,,,,,,WPG
2019020327,20192020,2,2019-11-19,False,2019-11-20T01:30:00Z,-05:00,-06:00,US/Central,OFF,OK,23,Canucks,Vancouver,de Vancouver,VAN,1,25,Stars,Dallas,de Dallas,DAL,6,3,REG,3,REG,8471750.0,8473994.0,/video/van-dal-311546480,,,,,,,,,,,,,,,,,,,,,DAL
2019020326,20192020,2,2019-11-19,False,2019-11-20T01:30:00Z,-05:00,-06:00,America/Chicago,OFF,OK,12,Hurricanes,Carolina,de la Caroline,CAR,4,16,Blackhawks,Chicago,de Chicago,CHI,2,3,REG,3,REG,8475852.0,8475799.0,/video/car-chi-311542550,,,,,,,,,,,,,,,,,,,,,CAR
2019020328,20192020,2,2019-11-19,False,2019-11-20T02:00:00Z,-05:00,-07:00,America/Edmonton,OFF,OK,21,Avalanche,Colorado,du Colorado,COL,3,20,Flames,Calgary,de Calgary,CGY,2,3,REG,3,REG,8475831.0,8477973.0,/video/col-cgy-311544504,,,,,,,,,,,,,,,,,,,,,COL
2019020329,20192020,2,2019-11-19,False,2019-11-20T03:00:00Z,-05:00,-08:00,US/Pacific,OFF,OK,10,Maple Leafs,Toronto,de Toronto,TOR,2,54,Golden Knights,Vegas,de Vegas,VGK,4,3,REG,3,REG,8470594.0,8475913.0,/video/tor-vgk-311550582,,,,,,,,,,,,,,,,,,,,,VGK
2019020330,20192020,2,2019-11-19,False,2019-11-20T03:30:00Z,-05:00,-08:00,US/Pacific,OFF,OK,22,Oilers,Edmonton,d'Edmonton,EDM,5,28,Sharks,San Jose,de San Jose,SJS,2,3,REG,3,REG,8475156.0,8476915.0,/video/edm-sjs-311550772,,,,,,,,,,,,,,,,,,,,,EDM
2019020331,20192020,2,2019-11-20,False,2019-11-21T00:30:00Z,-05:00,-05:00,America/Montreal,OFF,OK,9,Senators,Ottawa,d'Ottawa,OTT,2,8,Canadiens,Montréal,de Montréal,MTL,1,4,OT,3,OT,8467950.0,8480801.0,/video/ott-mtl-311573764,,Sénateurs,,,,,,,,,,,,,,,,,,,OTT
2019020332,20192020,2,2019-11-20,False,2019-11-21T01:00:00Z,-05:00,-05:00,America/New_York,OFF,OK,15,Capitals,Washington,de Washington,WSH,1,3,Rangers,New York,de New York,NYR,4,3,REG,3,REG,8468685.0,8478550.0,/video/wsh-nyr-311574996,,,,,,,,,,,,,,,,,,,,,NYR
2019020334,20192020,2,2019-11-21,False,2019-11-22T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,24,Ducks,Anaheim,d'Anaheim,ANA,4,13,Panthers,Florida,de la Floride,FLA,5,4,OT,3,OT,8475683.0,8477932.0,/video/ana-fla-311617836,,,,,,,,,,,,,,,,,,,,,FLA
2019020337,20192020,2,2019-11-21,False,2019-11-22T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,17,Red Wings,Detroit,de Detroit,DET,4,29,Blue Jackets,Columbus,de Columbus,CBJ,5,3,REG,3,REG,8476914.0,8480762.0,/video/det-cbj-311615156,,,,,,,,,,,,,,,,,,,,,CBJ
2019020336,20192020,2,2019-11-21,False,2019-11-22T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,4,Flyers,Philadelphia,de Philadelphie,PHI,5,12,Hurricanes,Carolina,de la Caroline,CAR,3,3,REG,3,REG,8470880.0,8473512.0,/video/phi-car-311616886,,,,,,,,,,,,,,,,,,,,,PHI
2019020333,20192020,2,2019-11-21,False,2019-11-22T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,7,Sabres,Buffalo,de Buffalo,BUF,2,6,Bruins,Boston,de Boston,BOS,3,3,REG,3,REG,8471695.0,8477956.0,/video/buf-bos-311617458,,,,,,,,,,,,,,,,,,,,,BOS
2019020335,20192020,2,2019-11-21,False,2019-11-22T00:00:00Z,-05:00,-05:00,America/New_York,OFF,OK,5,Penguins,Pittsburgh,de Pittsburgh,PIT,3,2,Islanders,New York,de New York,NYI,4,4,OT,3,OT,8471306.0,8475754.0,/video/pit-nyi-311623858,,,,,,,,,,,,,,,,,,,,,NYI
2019020340,20192020,2,2019-11-21,False,2019-11-22T01:00:00Z,-05:00,-06:00,US/Central,OFF,OK,21,Avalanche,Colorado,du Colorado,COL,2,30,Wild,Minnesota,du Minnesota,MIN,3,3,REG,3,REG,8471774.0,8475722.0,/video/col-min-311629720,,,,,,,,,,,,,,,,,,,,,MIN
2019020338,20192020,2,2019-11-21,False,2019-11-22T01:00:00Z,-05:00,-06:00,US/Central,OFF,OK,20,Flames,Calgary,de Calgary,CGY,0,19,Blues,St. Louis,de St. Louis,STL,5,3,REG,3,REG,8476412.0,8477482.0,/video/cgy-stl-311630862,,,,,,,,,,,,,,,,,,,,,STL
2019020339,20192020,2,2019-11-21,False,2019-11-22T01:00:00Z,-05:00,-06:00,US/Central,OFF,OK,23,Canucks,Vancouver,de Vancouver,VAN,6,18,Predators,Nashville,de Nashville,NSH,3,3,REG,3,REG,8474593.0,8478444.0,/video/van-nsh-311630658,,,Markström,,,,,,,,,,,,,,,,,,VAN
2019020341,20192020,2,2019-11-21,False,2019-11-22T01:30:00Z,-05:00,-06:00,America/Chicago,OFF,OK,14,Lightning,Tampa Bay,de Tampa Bay,TBL,4,16,Blackhawks,Chicago,de Chicago,CHI,2,3,REG,3,REG,8470147.0,8478010.0,/video/tbl-chi-311632378,,,,,,,,,,,,,,,,,,,,,TBL
2019020342,20192020,2,2019-11-21,False,2019-11-22T01:30:00Z,-05:00,-06:00,US/Central,OFF,OK,52,Jets,Winnipeg,de Winnipeg,WPG,3,25,Stars,Dallas,de Dallas,DAL,5,3,REG,3,REG,8471750.0,8473994.0,/video/wpg-dal-311634918,,,,,,,,,,,,,,,,,,,,,DAL
2019020343,20192020,2,2019-11-21,False,2019-11-22T02:00:00Z,-05:00,-07:00,America/Phoenix,OFF,OK,10,Maple Leafs,Toronto,de Toronto,TOR,3,53,Coyotes,Arizona,de l'Arizona,ARI,1,3,REG,3,REG,8475883.0,8478115.0,/video/tor-ari-311637678,,,,,,,,,,,,,,,,,,,,,TOR
2019020344,20192020,2,2019-11-21,False,2019-11-22T03:00:00Z,-05:00,-08:00,US/Pacific,OFF,OK,28,Sharks,San Jose,de San Jose,SJS,2,54,Golden Knights,Vegas,de Vegas,VGK,1,4,OT,3,OT,8477180.0,8474053.0,/video/sjs-vgk-311642438,,,,,,,,,,,,,,,,,,,,,SJS
2019020345,20192020,2,2019-11-21,False,2019-11-22T03:30:00Z,-05:00,-08:00,America/Los_Angeles,OFF,OK,22,Oilers,Edmonton,d'Edmonton,EDM,1,26,Kings,Los Angeles,de Los Angeles,LAK,5,3,REG,3,REG,8471734.0,8471685.0,/video/edm-lak-311643572,,,,,,,,,,,,,,,,,,,,,LAK
2019020346,20192020,2,2019-11-22,False,2019-11-23T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,1,Devils,New Jersey,du New Jersey,NJD,1,5,Penguins,Pittsburgh,de Pittsburgh,PIT,4,3,REG,3,REG,8477465.0,8477404.0,/video/njd-pit-311674496,,,,,,,,,,,,,,,,,,,,,PIT
2019020347,20192020,2,2019-11-22,False,2019-11-23T00:30:00Z,-05:00,-05:00,US/Eastern,OFF,OK,3,Rangers,New York,de New York,NYR,1,9,Senators,Ottawa,d'Ottawa,OTT,4,3,REG,3,REG,8475195.0,8479366.0,/video/nyr-ott-311672280,Sénateurs,,,,,,,,,,,,,,,,,,,,OTT
2019020348,20192020,2,2019-11-23,False,2019-11-23T17:30:00Z,-05:00,-05:00,US/Eastern,OFF,OK,23,Canucks,Vancouver,de Vancouver,VAN,2,15,Capitals,Washington,de Washington,WSH,1,5,SO,3,SO,8474593.0,,/video/van-wsh-311687402,,,Markström,,,,,,,,,,,,,,,,,,VAN
2019020349,20192020,2,2019-11-23,False,2019-11-23T18:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,20,Flames,Calgary,de Calgary,CGY,3,4,Flyers,Philadelphia,de Philadelphie,PHI,2,5,SO,3,SO,8479496.0,,,,,,,,,,,,,,,,,,,,,,,CGY
2019020350,20192020,2,2019-11-23,False,2019-11-23T21:00:00Z,-05:00,-08:00,America/Los_Angeles,OFF,OK,53,Coyotes,Arizona,de l'Arizona,ARI,3,26,Kings,Los Angeles,de Los Angeles,LAK,2,3,REG,3,REG,8477293.0,8478432.0,,,,,,,,,,,,,,,,,,,,,,ARI
2019020352,20192020,2,2019-11-23,False,2019-11-24T00:00:00Z,-05:00,-05:00,America/Montreal,OFF,OK,3,Rangers,New York,de New York,NYR,6,8,Canadiens,Montréal,de Montréal,MTL,5,3,REG,3,REG,8480382.0,8476885.0,/video/nyr-mtl-311720124,,,,,,,,,,,,,,,,,,,,,NYR
2019020355,20192020,2,2019-11-23,False,2019-11-24T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,13,Panthers,Florida,de la Floride,FLA,2,12,Hurricanes,Carolina,de la Caroline,CAR,4,3,REG,3,REG,8475852.0,8476462.0,/video/fla-car-311716686,,,,,,,,,,,,,,,,,,,,,CAR
2019020356,20192020,2,2019-11-23,False,2019-11-24T00:00:00Z,-05:00,-06:00,America/Winnipeg,OFF,OK,29,Blue Jackets,Columbus,de Columbus,CBJ,3,52,Jets,Winnipeg,de Winnipeg,WPG,4,3,REG,3,REG,8476945.0,8477429.0,/video/cbj-wpg-311720790,,,,,,,,,,,,,,,,,,,,,WPG
2019020351,20192020,2,2019-11-23,False,2019-11-24T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,30,Wild,Minnesota,du Minnesota,MIN,4,6,Bruins,Boston,de Boston,BOS,5,4,OT,3,OT,8471695.0,8476792.0,/video/min-bos-311720612,,,,,,,,,,,,,,,,,,,,,BOS
2019020354,20192020,2,2019-11-23,False,2019-11-24T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,17,Red Wings,Detroit,de Detroit,DET,1,1,Devils,New Jersey,du New Jersey,NJD,5,3,REG,3,REG,8475839.0,8477355.0,/video/det-njd-311716546,,,,,,,,,,,,,,,,,,,,,NJD
2019020353,20192020,2,2019-11-23,False,2019-11-24T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,24,Ducks,Anaheim,d'Anaheim,ANA,2,14,Lightning,Tampa Bay,de Tampa Bay,TBL,6,3,REG,3,REG,8476883.0,8478010.0,/video/ana-tbl-311722088,,,,,,,,,,,,,,,,,,,,,TBL
2019020357,20192020,2,2019-11-23,False,2019-11-24T00:00:00Z,-05:00,-07:00,America/Denver,OFF,OK,10,Maple Leafs,Toronto,de Toronto,TOR,5,21,Avalanche,Colorado,du Colorado,COL,3,3,REG,3,REG,8475883.0,8477953.0,/video/tor-col-311717944,,,,,,,,,,,,,,,,,,,,,TOR
2019020359,20192020,2,2019-11-23,False,2019-11-24T01:00:00Z,-05:00,-06:00,US/Central,OFF,OK,16,Blackhawks,Chicago,de Chicago,CHI,1,25,Stars,Dallas,de Dallas,DAL,2,5,SO,3,SO,8471418.0,,/video/chi-dal-311729230,,,,,,,,,,,,,,,,,,,,,DAL
2019020358,20192020,2,2019-11-23,False,2019-11-24T01:00:00Z,-05:00,-06:00,US/Central,OFF,OK,18,Predators,Nashville,de Nashville,NSH,4,19,Blues,St. Louis,de St. Louis,STL,2,3,REG,3,REG,8477424.0,8476925.0,/video/nsh-stl-311726554,,,,,,,,,,,,,,,,,,,,,NSH
2019020360,20192020,2,2019-11-23,False,2019-11-24T03:00:00Z,-05:00,-08:00,US/Pacific,OFF,OK,22,Oilers,Edmonton,d'Edmonton,EDM,4,54,Golden Knights,Vegas,de Vegas,VGK,2,3,REG,3,REG,8469608.0,8476440.0,/video/edm-vgk-311734310,,,,,,,,,,,,,,,,,,,,,EDM
2019020361,20192020,2,2019-11-23,False,2019-11-24T03:30:00Z,-05:00,-08:00,US/Pacific,OFF,OK,2,Islanders,New York,de New York,NYI,1,28,Sharks,San Jose,de San Jose,SJS,2,4,OT,3,OT,8474889.0,8474053.0,/video/nyi-sjs-311735428,,,,,,,,,,,,,,,,,,,,,SJS
2019020362,20192020,2,2019-11-24,False,2019-11-24T22:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,7,Sabres,Buffalo,de Buffalo,BUF,5,13,Panthers,Florida,de la Floride,FLA,2,3,REG,3,REG,8476999.0,8478403.0,/video/buf-fla-311746796,,,,,,,,,,,,,,,,,,,,,BUF
2019020363,20192020,2,2019-11-24,False,2019-11-25T00:00:00Z,-05:00,-05:00,America/Detroit,OFF,OK,12,Hurricanes,Carolina,de la Caroline,CAR,2,17,Red Wings,Detroit,de Detroit,DET,0,3,REG,3,REG,8473503.0,8478427.0,/video/car-det-311752100,,,,,,,,,,,,,,,,,,,,,CAR
2019020364,20192020,2,2019-11-24,False,2019-11-25T01:00:00Z,-05:00,-07:00,America/Phoenix,OFF,OK,22,Oilers,Edmonton,d'Edmonton,EDM,4,53,Coyotes,Arizona,de l'Arizona,ARI,3,5,SO,3,SO,8475156.0,,/video/edm-ari-311754138,,,,,,,,,,,,,,,,,,,,,EDM
2019020368,20192020,2,2019-11-25,False,2019-11-26T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,20,Flames,Calgary,de Calgary,CGY,2,5,Penguins,Pittsburgh,de Pittsburgh,PIT,3,4,OT,3,OT,8477465.0,8477404.0,/video/cgy-pit-311792736,,,,,,,,,,,,,,,,,,,,,PIT
2019020366,20192020,2,2019-11-25,False,2019-11-26T00:00:00Z,-05:00,-05:00,America/New_York,OFF,OK,30,Wild,Minnesota,du Minnesota,MIN,2,3,Rangers,New York,de New York,NYR,3,4,OT,3,OT,8468685.0,8477950.0,/video/min-nyr-311794646,,,,,,,,,,,,,,,,,,,,,NYR
2019020369,20192020,2,2019-11-25,False,2019-11-26T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,9,Senators,Ottawa,d'Ottawa,OTT,0,29,Blue Jackets,Columbus,de Columbus,CBJ,1,3,REG,3,REG,8476914.0,8477416.0,/video/ott-cbj-311788170,,Sénateurs,,,,,,,,,,,,,,,,,,,CBJ
2019020365,20192020,2,2019-11-25,False,2019-11-26T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,7,Sabres,Buffalo,de Buffalo,BUF,2,14,Lightning,Tampa Bay,de Tampa Bay,TBL,5,3,REG,3,REG,8476883.0,8476826.0,/video/buf-tbl-311789112,,,,,,,,,,,,,,,,,,,,,TBL
2019020367,20192020,2,2019-11-25,False,2019-11-26T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,23,Canucks,Vancouver,de Vancouver,VAN,1,4,Flyers,Philadelphia,de Philadelphie,PHI,2,3,REG,3,REG,8479394.0,8474161.0,,,,,,,,,,,,,,,,,,,,,,PHI
2019020370,20192020,2,2019-11-25,False,2019-11-26T01:00:00Z,-05:00,-06:00,US/Central,OFF,OK,19,Blues,St. Louis,de St. Louis,STL,2,18,Predators,Nashville,de Nashville,NSH,3,5,SO,3,SO,8477424.0,,/video/stl-nsh-311803312,,,,,,,,,,,,,,,,,,,,,NSH
2019020371,20192020,2,2019-11-25,False,2019-11-26T01:30:00Z,-05:00,-06:00,US/Central,OFF,OK,54,Golden Knights,Vegas,de Vegas,VGK,2,25,Stars,Dallas,de Dallas,DAL,4,3,REG,3,REG,8471750.0,8477450.0,/video/vgk-dal-311799766,,,,,,,,,,,,,,,,,,,,,DAL
2019020372,20192020,2,2019-11-25,False,2019-11-26T03:00:00Z,-05:00,-08:00,America/Los_Angeles,OFF,OK,2,Islanders,New York,de New York,NYI,0,24,Ducks,Anaheim,d'Anaheim,ANA,3,3,REG,3,REG,8476434.0,8470612.0,/video/nyi-ana-311804908,,,,,,,,,,,,,,,,,,,,,ANA
2019020373,20192020,2,2019-11-25,False,2019-11-26T03:30:00Z,-05:00,-08:00,America/Los_Angeles,OFF,OK,28,Sharks,San Jose,de San Jose,SJS,4,26,Kings,Los Angeles,de Los Angeles,LAK,3,4,OT,3,OT,8474889.0,8466139.0,/video/sjs-lak-311806566,,,,,,,,,,,,,,,,,,,,,SJS
2019020375,20192020,2,2019-11-26,False,2019-11-27T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,30,Wild,Minnesota,du Minnesota,MIN,3,1,Devils,New Jersey,du New Jersey,NJD,2,3,REG,3,REG,8478039.0,8470600.0,/video/min-njd-311838766,,,Kähkönen,,,,,,,,,,,,,,,,,,MIN
2019020374,20192020,2,2019-11-26,False,2019-11-27T00:00:00Z,-05:00,-05:00,America/Montreal,OFF,OK,6,Bruins,Boston,de Boston,BOS,8,8,Canadiens,Montréal,de Montréal,MTL,1,3,REG,3,REG,8470860.0,8477956.0,/video/bos-mtl-311836918,,,,,,,,,,,,,,,,,,,,,BOS
2019020376,20192020,2,2019-11-26,False,2019-11-27T01:00:00Z,-05:00,-06:00,America/Chicago,OFF,OK,25,Stars,Dallas,de Dallas,DAL,0,16,Blackhawks,Chicago,de Chicago,CHI,3,3,REG,3,REG,8470645.0,8476438.0,/video/dal-chi-311840636,,,,,,,,,,,,,,,,,,,,,CHI
2019020380,20192020,2,2019-11-27,False,2019-11-28T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,19,Blues,St. Louis,de St. Louis,STL,4,14,Lightning,Tampa Bay,de Tampa Bay,TBL,3,3,REG,3,REG,8476412.0,8475170.0,/video/stl-tbl-311886226,,,,,,,,,,,,,,,,,,,,,STL
2019020377,20192020,2,2019-11-27,False,2019-11-28T00:00:00Z,-05:00,-05:00,America/New_York,OFF,OK,20,Flames,Calgary,de Calgary,CGY,3,7,Sabres,Buffalo,de Buffalo,BUF,2,4,OT,3,OT,8479496.0,8477496.0,/video/cgy-buf-311889050,,,,,,,,,,,,,,,,,,,,,CGY
2019020384,20192020,2,2019-11-27,False,2019-11-28T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,4,Flyers,Philadelphia,de Philadelphie,PHI,3,29,Blue Jackets,Columbus,de Columbus,CBJ,2,3,REG,3,REG,8470880.0,8473512.0,,,,,,,,,,,,,,,,,,,,,,PHI
2019020379,20192020,2,2019-11-27,False,2019-11-28T00:00:00Z,-05:00,-05:00,America/Detroit,OFF,OK,10,Maple Leafs,Toronto,de Toronto,TOR,6,17,Red Wings,Detroit,de Detroit,DET,0,3,REG,3,REG,8475883.0,8478408.0,/video/tor-det-311890590,,,,,,,,,,,,,,,,,,,,,TOR
