id,season,gameType,gameDate,neutralSite,startTimeUTC,easternUTCOffset,venueUTCOffset,venueTimezone,gameState,gameScheduleState,awayTeam.id,awayTeam.commonName.default,awayTeam.placeNameWithPreposition.default,awayTeam.placeNameWithPreposition.fr,awayTeam.abbrev,awayTeam.score,homeTeam.id,homeTeam.commonName.default,homeTeam.placeNameWithPreposition.default,homeTeam.placeNameWithPreposition.fr,homeTeam.abbrev,homeTeam.score,periodDescriptor.number,periodDescriptor.periodType,periodDescriptor.maxRegulationPeriods,gameOutcome.lastPeriodType,winningGoalie.playerId,winningGoalScorer.playerId,homeTeam.commonName.fr,awayTeam.commonName.fr,seriesUrl,seriesStatus.round,seriesStatus.seriesAbbrev,seriesStatus.seriesTitle,seriesStatus.seriesLetter,seriesStatus.neededToWin,seriesStatus.topSeedWins,seriesStatus.bottomSeedWins,seriesStatus.gameNumberOfSeries,periodDescriptor.otPeriods,winningGoalie.lastName.sv,specialEvent.parentId,specialEvent.name.default,specialEvent.name.fr,tricode_winteam
2014020242,20142015,2,2014-11-14,False,2014-11-15T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,29,Blue Jackets,Columbus,de Columbus,CBJ,4,4,Flyers,Philadelphia,de Philadelphie,PHI,3,3,REG,3,REG,8470147.0,8470222.0,,,,,,,,,,,,,,,,,CBJ
2014020243,20142015,2,2014-11-14,False,2014-11-15T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,1,Devils,New Jersey,du New Jersey,NJD,1,15,Capitals,Washington,de Washington,WSH,0,3,REG,3,REG,8471239.0,8469500.0,,,,,,,,,,,,,,,,,NJD
2014020245,20142015,2,2014-11-14,False,2014-11-15T00:30:00Z,-05:00,-05:00,America/Detroit,OFF,OK,16,Blackhawks,Chicago,de Chicago,CHI,1,17,Red Wings,Detroit,de Detroit,DET,4,3,REG,3,REG,8470657.0,8471309.0,,,,,,,,,,,,,,,,,DET
2014020244,20142015,2,2014-11-14,False,2014-11-15T00:30:00Z,-05:00,-05:00,America/Toronto,OFF,OK,5,Penguins,Pittsburgh,de Pittsburgh,PIT,2,10,Maple Leafs,Toronto,de Toronto,TOR,1,3,REG,3,REG,8471306.0,8466393.0,,,,,,,,,,,,,,,,,PIT
2014020246,20142015,2,2014-11-14,False,2014-11-15T00:30:00Z,-05:00,-05:00,US/Eastern,OFF,OK,2,Islanders,New York,de New York,NYI,4,13,Panthers,Florida,de la Floride,FLA,3,5,SO,3,SO,8470860.0,,,,,,,,,,,,,,,,,,NYI
2014020247,20142015,2,2014-11-14,False,2014-11-15T03:00:00Z,-05:00,-08:00,America/Vancouver,OFF,OK,53,Coyotes,Arizona,de l'Arizona,ARI,5,23,Canucks,Vancouver,de Vancouver,VAN,0,3,REG,3,REG,8471227.0,8471691.0,,,,,,,,,,,,,,,,,ARI
2014020248,20142015,2,2014-11-15,False,2014-11-15T18:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,12,Hurricanes,Carolina,de la Caroline,CAR,1,6,Bruins,Boston,de Boston,BOS,2,3,REG,3,REG,8471695.0,8470638.0,,,,,,,,,,,,,,,,,BOS
2014020249,20142015,2,2014-11-15,False,2014-11-15T19:00:00Z,-05:00,-06:00,US/Central,OFF,OK,30,Wild,Minnesota,du Minnesota,MIN,2,25,Stars,Dallas,de Dallas,DAL,1,3,REG,3,REG,8475311.0,8475798.0,,,,,,,,,,,,,,,,,MIN
2014020250,20142015,2,2014-11-15,False,2014-11-15T21:00:00Z,-05:00,-08:00,America/Los_Angeles,OFF,OK,24,Ducks,Anaheim,d'Anaheim,ANA,2,26,Kings,Los Angeles,de Los Angeles,LAK,3,4,OT,3,OT,8471734.0,8468526.0,,,,,,,,,,,,,,,,,LAK
2014020257,20142015,2,2014-11-15,False,2014-11-16T00:00:00Z,-05:00,-06:00,US/Central,OFF,OK,52,Jets,Winnipeg,de Winnipeg,WPG,1,18,Predators,Nashville,de Nashville,NSH,2,3,REG,3,REG,8471469.0,8475225.0,,,,,,,,,,,,,,,,,NSH
2014020255,20142015,2,2014-11-15,False,2014-11-16T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,3,Rangers,New York,de New York,NYR,2,5,Penguins,Pittsburgh,de Pittsburgh,PIT,3,5,SO,3,SO,8470594.0,,,,,,,,,,,,,,,,,,PIT
2014020251,20142015,2,2014-11-15,False,2014-11-16T00:00:00Z,-05:00,-05:00,America/New_York,OFF,OK,10,Maple Leafs,Toronto,de Toronto,TOR,2,7,Sabres,Buffalo,de Buffalo,BUF,6,3,REG,3,REG,8473607.0,8471226.0,,,,,,,,,,,,,,,,,BUF
2014020252,20142015,2,2014-11-15,False,2014-11-16T00:00:00Z,-05:00,-05:00,America/Montreal,OFF,OK,4,Flyers,Philadelphia,de Philadelphie,PHI,3,8,Canadiens,Montréal,de Montréal,MTL,6,3,REG,3,REG,8471679.0,8469707.0,,,,,,,,,,,,,,,,,MTL
2014020254,20142015,2,2014-11-15,False,2014-11-16T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,21,Avalanche,Colorado,du Colorado,COL,3,1,Devils,New Jersey,du New Jersey,NJD,2,3,REG,3,REG,8473575.0,8475168.0,,,,,,,,,,,,,,,,,COL
2014020256,20142015,2,2014-11-15,False,2014-11-16T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,28,Sharks,San Jose,de San Jose,SJS,1,29,Blue Jackets,Columbus,de Columbus,CBJ,2,3,REG,3,REG,8475683.0,8474715.0,,,,,,,,,,,,,,,,,CBJ
2014020253,20142015,2,2014-11-15,False,2014-11-16T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,2,Islanders,New York,de New York,NYI,2,14,Lightning,Tampa Bay,de Tampa Bay,TBL,5,3,REG,3,REG,8471750.0,8476975.0,,,,,,,,,,,,,,,,,TBL
2014020258,20142015,2,2014-11-15,False,2014-11-16T01:00:00Z,-05:00,-06:00,US/Central,OFF,OK,15,Capitals,Washington,de Washington,WSH,1,19,Blues,St. Louis,de St. Louis,STL,4,3,REG,3,REG,8470880.0,8475768.0,,,,,,,,,,,,,,,,,STL
2014020259,20142015,2,2014-11-15,False,2014-11-16T03:00:00Z,-05:00,-07:00,America/Edmonton,OFF,OK,9,Senators,Ottawa,d'Ottawa,OTT,2,20,Flames,Calgary,de Calgary,CGY,4,3,REG,3,REG,8471403.0,8477591.0,,Sénateurs,,,,,,,,,,,,,,,CGY
2014020261,20142015,2,2014-11-16,False,2014-11-16T22:00:00Z,-05:00,-06:00,US/Central,OFF,OK,52,Jets,Winnipeg,de Winnipeg,WPG,3,30,Wild,Minnesota,du Minnesota,MIN,4,4,OT,3,OT,8475311.0,8474618.0,,,,,,,,,,,,,,,,,MIN
2014020260,20142015,2,2014-11-16,False,2014-11-16T22:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,28,Sharks,San Jose,de San Jose,SJS,2,12,Hurricanes,Carolina,de la Caroline,CAR,0,3,REG,3,REG,8477234.0,8476881.0,,,,,,,,,,,,,,,,,SJS
2014020263,20142015,2,2014-11-16,False,2014-11-17T00:00:00Z,-05:00,-06:00,America/Chicago,OFF,OK,25,Stars,Dallas,de Dallas,DAL,2,16,Blackhawks,Chicago,de Chicago,CHI,6,3,REG,3,REG,8470645.0,8474141.0,,,,,,,,,,,,,,,,,CHI
2014020262,20142015,2,2014-11-16,False,2014-11-17T00:00:00Z,-05:00,-05:00,America/Detroit,OFF,OK,8,Canadiens,Montréal,de Montréal,MTL,4,17,Red Wings,Detroit,de Detroit,DET,1,3,REG,3,REG,8474682.0,8474056.0,,,,,,,,,,,,,,,,,MTL
2014020264,20142015,2,2014-11-16,False,2014-11-17T01:00:00Z,-05:00,-08:00,America/Los_Angeles,OFF,OK,13,Panthers,Florida,de la Floride,FLA,6,24,Ducks,Anaheim,d'Anaheim,ANA,2,3,REG,3,REG,8471219.0,8475760.0,,,,,,,,,,,,,,,,,FLA
2014020265,20142015,2,2014-11-16,False,2014-11-17T02:00:00Z,-05:00,-07:00,America/Edmonton,OFF,OK,53,Coyotes,Arizona,de l'Arizona,ARI,2,22,Oilers,Edmonton,d'Edmonton,EDM,1,3,REG,3,REG,8471227.0,8474571.0,,,,,,,,,,,,,,,,,ARI
2014020266,20142015,2,2014-11-17,False,2014-11-18T00:00:00Z,-05:00,-05:00,America/New_York,OFF,OK,14,Lightning,Tampa Bay,de Tampa Bay,TBL,5,3,Rangers,New York,de New York,NYR,1,3,REG,3,REG,8471750.0,8471339.0,,,,,,,,,,,,,,,,,TBL
2014020267,20142015,2,2014-11-18,False,2014-11-19T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,19,Blues,St. Louis,de St. Louis,STL,0,6,Bruins,Boston,de Boston,BOS,2,3,REG,3,REG,8471695.0,8470638.0,,,,,,,,,,,,,,,,,BOS
2014020270,20142015,2,2014-11-18,False,2014-11-19T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,17,Red Wings,Detroit,de Detroit,DET,5,29,Blue Jackets,Columbus,de Columbus,CBJ,0,3,REG,3,REG,8470657.0,8475193.0,,,,,,,,,,,,,,,,,DET
2014020269,20142015,2,2014-11-18,False,2014-11-19T00:00:00Z,-05:00,-05:00,America/New_York,OFF,OK,14,Lightning,Tampa Bay,de Tampa Bay,TBL,2,2,Islanders,New York,de New York,NYI,5,3,REG,3,REG,8470860.0,8476458.0,,,,,,,,,,,,,,,,,NYI
2014020271,20142015,2,2014-11-18,False,2014-11-19T00:30:00Z,-05:00,-05:00,America/Toronto,OFF,OK,18,Predators,Nashville,de Nashville,NSH,9,10,Maple Leafs,Toronto,de Toronto,TOR,2,3,REG,3,REG,8471469.0,8475192.0,,,,,,,,,,,,,,,,,NSH
2014020272,20142015,2,2014-11-18,False,2014-11-19T00:30:00Z,-05:00,-05:00,America/Montreal,OFF,OK,5,Penguins,Pittsburgh,de Pittsburgh,PIT,4,8,Canadiens,Montréal,de Montréal,MTL,0,3,REG,3,REG,8470594.0,8475761.0,,,,,,,,,,,,,,,,,PIT
2014020268,20142015,2,2014-11-18,False,2014-11-19T00:30:00Z,-05:00,-05:00,America/New_York,OFF,OK,28,Sharks,San Jose,de San Jose,SJS,1,7,Sabres,Buffalo,de Buffalo,BUF,4,3,REG,3,REG,8473523.0,8467407.0,,,,,,,,,,,,,,,,,BUF
2014020273,20142015,2,2014-11-18,False,2014-11-19T01:00:00Z,-05:00,-06:00,America/Winnipeg,OFF,OK,1,Devils,New Jersey,du New Jersey,NJD,1,52,Jets,Winnipeg,de Winnipeg,WPG,3,3,REG,3,REG,8474636.0,8476460.0,,,,,,,,,,,,,,,,,WPG
2014020274,20142015,2,2014-11-18,False,2014-11-19T01:30:00Z,-05:00,-06:00,US/Central,OFF,OK,12,Hurricanes,Carolina,de la Caroline,CAR,6,25,Stars,Dallas,de Dallas,DAL,4,3,REG,3,REG,8470320.0,8470595.0,,,,,,,,,,,,,,,,,CAR
2014020275,20142015,2,2014-11-18,False,2014-11-19T02:00:00Z,-05:00,-07:00,America/Edmonton,OFF,OK,24,Ducks,Anaheim,d'Anaheim,ANA,3,20,Flames,Calgary,de Calgary,CGY,4,5,SO,3,SO,8473972.0,,,,,,,,,,,,,,,,,,CGY
2014020276,20142015,2,2014-11-18,False,2014-11-19T02:00:00Z,-05:00,-07:00,America/Phoenix,OFF,OK,15,Capitals,Washington,de Washington,WSH,2,53,Coyotes,Arizona,de l'Arizona,ARI,1,4,OT,3,OT,8474651.0,8470611.0,,,,,,,,,,,,,,,,,WSH
2014020277,20142015,2,2014-11-18,False,2014-11-19T03:30:00Z,-05:00,-08:00,America/Los_Angeles,OFF,OK,13,Panthers,Florida,de la Floride,FLA,2,26,Kings,Los Angeles,de Los Angeles,LAK,5,3,REG,3,REG,8471734.0,8468483.0,,,,,,,,,,,,,,,,,LAK
2014020278,20142015,2,2014-11-19,False,2014-11-20T01:00:00Z,-05:00,-05:00,America/New_York,OFF,OK,4,Flyers,Philadelphia,de Philadelphie,PHI,0,3,Rangers,New York,de New York,NYR,2,3,REG,3,REG,8475660.0,8470630.0,,,,,,,,,,,,,,,,,NYR
2014020279,20142015,2,2014-11-19,False,2014-11-20T01:00:00Z,-05:00,-07:00,America/Edmonton,OFF,OK,23,Canucks,Vancouver,de Vancouver,VAN,5,22,Oilers,Edmonton,d'Edmonton,EDM,4,3,REG,3,REG,8468011.0,8474134.0,,,,,,,,,,,,,,,,,VAN
2014020280,20142015,2,2014-11-20,False,2014-11-21T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,30,Wild,Minnesota,du Minnesota,MIN,3,4,Flyers,Philadelphia,de Philadelphie,PHI,2,3,REG,3,REG,8475311.0,8475722.0,,,,,,,,,,,,,,,,,MIN
2014020281,20142015,2,2014-11-20,False,2014-11-21T00:30:00Z,-05:00,-05:00,America/Toronto,OFF,OK,14,Lightning,Tampa Bay,de Tampa Bay,TBL,2,10,Maple Leafs,Toronto,de Toronto,TOR,5,3,REG,3,REG,8473541.0,8474037.0,,,,,,,,,,,,,,,,,TOR
2014020283,20142015,2,2014-11-20,False,2014-11-21T00:30:00Z,-05:00,-05:00,US/Eastern,OFF,OK,18,Predators,Nashville,de Nashville,NSH,2,9,Senators,Ottawa,d'Ottawa,OTT,3,3,REG,3,REG,8475215.0,8475174.0,Sénateurs,,,,,,,,,,,,,,,,OTT
2014020282,20142015,2,2014-11-20,False,2014-11-21T00:30:00Z,-05:00,-05:00,America/Montreal,OFF,OK,19,Blues,St. Louis,de St. Louis,STL,1,8,Canadiens,Montréal,de Montréal,MTL,4,3,REG,3,REG,8471679.0,8474157.0,,,,,,,,,,,,,,,,,MTL
2014020284,20142015,2,2014-11-20,False,2014-11-21T01:00:00Z,-05:00,-06:00,America/Winnipeg,OFF,OK,17,Red Wings,Detroit,de Detroit,DET,4,52,Jets,Winnipeg,de Winnipeg,WPG,3,3,REG,3,REG,8475852.0,8475193.0,,,,,,,,,,,,,,,,,DET
2014020285,20142015,2,2014-11-20,False,2014-11-21T01:30:00Z,-05:00,-06:00,US/Central,OFF,OK,53,Coyotes,Arizona,de l'Arizona,ARI,1,25,Stars,Dallas,de Dallas,DAL,3,3,REG,3,REG,8470140.0,8475236.0,,,,,,,,,,,,,,,,,DAL
2014020286,20142015,2,2014-11-20,False,2014-11-21T02:00:00Z,-05:00,-07:00,America/Denver,OFF,OK,15,Capitals,Washington,de Washington,WSH,3,21,Avalanche,Colorado,du Colorado,COL,2,3,REG,3,REG,8474651.0,8471214.0,,,,,,,,,,,,,,,,,WSH
2014020287,20142015,2,2014-11-20,False,2014-11-21T02:00:00Z,-05:00,-07:00,America/Edmonton,OFF,OK,16,Blackhawks,Chicago,de Chicago,CHI,4,20,Flames,Calgary,de Calgary,CGY,3,3,REG,3,REG,8470645.0,8474141.0,,,,,,,,,,,,,,,,,CHI
2014020288,20142015,2,2014-11-20,False,2014-11-21T03:00:00Z,-05:00,-08:00,America/Vancouver,OFF,OK,24,Ducks,Anaheim,d'Anaheim,ANA,4,23,Canucks,Vancouver,de Vancouver,VAN,3,5,SO,3,SO,8475883.0,,,,,,,,,,,,,,,,,,ANA
2014020290,20142015,2,2014-11-20,False,2014-11-21T03:30:00Z,-05:00,-08:00,US/Pacific,OFF,OK,13,Panthers,Florida,de la Floride,FLA,3,28,Sharks,San Jose,de San Jose,SJS,2,5,SO,3,SO,8466141.0,,,,,,,,,,,,,,,,,,FLA
2014020289,20142015,2,2014-11-20,False,2014-11-21T03:30:00Z,-05:00,-08:00,America/Los_Angeles,OFF,OK,12,Hurricanes,Carolina,de la Caroline,CAR,2,26,Kings,Los Angeles,de Los Angeles,LAK,3,3,REG,3,REG,8471734.0,8476871.0,,,,,,,,,,,,,,,,,LAK
2014020292,20142015,2,2014-11-21,False,2014-11-22T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,2,Islanders,New York,de New York,NYI,5,5,Penguins,Pittsburgh,de Pittsburgh,PIT,4,5,SO,3,SO,8473434.0,,,,,,,,,,,,,,,,,,NYI
2014020293,20142015,2,2014-11-21,False,2014-11-22T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,6,Bruins,Boston,de Boston,BOS,4,29,Blue Jackets,Columbus,de Columbus,CBJ,3,5,SO,3,SO,8476844.0,,,,,,,,,,,,,,,,,,BOS
2014020294,20142015,2,2014-11-21,False,2014-11-22T02:30:00Z,-05:00,-07:00,America/Edmonton,OFF,OK,1,Devils,New Jersey,du New Jersey,NJD,2,22,Oilers,Edmonton,d'Edmonton,EDM,0,3,REG,3,REG,8471239.0,8474641.0,,,,,,,,,,,,,,,,,NJD
2014020295,20142015,2,2014-11-22,False,2014-11-22T20:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,19,Blues,St. Louis,de St. Louis,STL,3,9,Senators,Ottawa,d'Ottawa,OTT,2,3,REG,3,REG,8470880.0,8470257.0,Sénateurs,,,,,,,,,,,,,,,,STL
2014020301,20142015,2,2014-11-22,False,2014-11-23T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,7,Sabres,Buffalo,de Buffalo,BUF,2,15,Capitals,Washington,de Washington,WSH,1,3,REG,3,REG,8473523.0,8471338.0,,,,,,,,,,,,,,,,,BUF
2014020297,20142015,2,2014-11-22,False,2014-11-23T00:00:00Z,-05:00,-05:00,America/Toronto,OFF,OK,17,Red Wings,Detroit,de Detroit,DET,1,10,Maple Leafs,Toronto,de Toronto,TOR,4,3,REG,3,REG,8473541.0,8475098.0,,,,,,,,,,,,,,,,,TOR
2014020296,20142015,2,2014-11-22,False,2014-11-23T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,8,Canadiens,Montréal,de Montréal,MTL,2,6,Bruins,Boston,de Boston,BOS,0,3,REG,3,REG,8471679.0,8467496.0,,,,,,,,,,,,,,,,,MTL
2014020299,20142015,2,2014-11-22,False,2014-11-23T00:00:00Z,-05:00,-05:00,America/New_York,OFF,OK,5,Penguins,Pittsburgh,de Pittsburgh,PIT,1,2,Islanders,New York,de New York,NYI,4,3,REG,3,REG,8470860.0,8475314.0,,,,,,,,,,,,,,,,,NYI
2014020298,20142015,2,2014-11-22,False,2014-11-23T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,30,Wild,Minnesota,du Minnesota,MIN,1,14,Lightning,Tampa Bay,de Tampa Bay,TBL,2,3,REG,3,REG,8471750.0,8473986.0,,,,,,,,,,,,,,,,,TBL
2014020300,20142015,2,2014-11-22,False,2014-11-23T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,29,Blue Jackets,Columbus,de Columbus,CBJ,2,4,Flyers,Philadelphia,de Philadelphie,PHI,4,3,REG,3,REG,8473461.0,8474190.0,,,,,,,,,,,,,,,,,PHI
2014020303,20142015,2,2014-11-22,False,2014-11-23T01:00:00Z,-05:00,-06:00,US/Central,OFF,OK,26,Kings,Los Angeles,de Los Angeles,LAK,4,25,Stars,Dallas,de Dallas,DAL,5,3,REG,3,REG,8470140.0,8474218.0,,,,,,,,,,,,,,,,,DAL
2014020302,20142015,2,2014-11-22,False,2014-11-23T01:00:00Z,-05:00,-06:00,US/Central,OFF,OK,13,Panthers,Florida,de la Floride,FLA,2,18,Predators,Nashville,de Nashville,NSH,3,5,SO,3,SO,8471469.0,,,,,,,,,,,,,,,,,,NSH
2014020304,20142015,2,2014-11-22,False,2014-11-23T02:00:00Z,-05:00,-07:00,America/Denver,OFF,OK,12,Hurricanes,Carolina,de la Caroline,CAR,3,21,Avalanche,Colorado,du Colorado,COL,4,3,REG,3,REG,8475717.0,8474743.0,,,,,,,,,,,,,,,,,COL
2014020305,20142015,2,2014-11-22,False,2014-11-23T03:00:00Z,-05:00,-07:00,America/Edmonton,OFF,OK,1,Devils,New Jersey,du New Jersey,NJD,4,20,Flames,Calgary,de Calgary,CGY,5,5,SO,3,SO,8471403.0,,,,,,,,,,,,,,,,,,CGY
2014020306,20142015,2,2014-11-22,False,2014-11-23T03:00:00Z,-05:00,-07:00,America/Edmonton,OFF,OK,16,Blackhawks,Chicago,de Chicago,CHI,7,22,Oilers,Edmonton,d'Edmonton,EDM,1,3,REG,3,REG,8470645.0,8475323.0,,,,,,,,,,,,,,,,,CHI
2014020307,20142015,2,2014-11-22,False,2014-11-23T03:30:00Z,-05:00,-08:00,US/Pacific,OFF,OK,53,Coyotes,Arizona,de l'Arizona,ARI,4,28,Sharks,San Jose,de San Jose,SJS,3,5,SO,3,SO,8471227.0,,,,,,,,,,,,,,,,,,ARI
2014020308,20142015,2,2014-11-23,False,2014-11-23T21:30:00Z,-05:00,-06:00,America/Winnipeg,OFF,OK,19,Blues,St. Louis,de St. Louis,STL,4,52,Jets,Winnipeg,de Winnipeg,WPG,2,3,REG,3,REG,8474596.0,8471817.0,,,,,,,,,,,,,,,,,STL
2014020309,20142015,2,2014-11-23,False,2014-11-24T00:00:00Z,-05:00,-05:00,America/New_York,OFF,OK,8,Canadiens,Montréal,de Montréal,MTL,0,3,Rangers,New York,de New York,NYR,5,3,REG,3,REG,8468685.0,8468575.0,,,,,,,,,,,,,,,,,NYR
2014020310,20142015,2,2014-11-23,False,2014-11-24T01:00:00Z,-05:00,-08:00,America/Los_Angeles,OFF,OK,53,Coyotes,Arizona,de l'Arizona,ARI,1,24,Ducks,Anaheim,d'Anaheim,ANA,2,3,REG,3,REG,8475883.0,8474034.0,,,,,,,,,,,,,,,,,ANA
2014020311,20142015,2,2014-11-23,False,2014-11-24T02:30:00Z,-05:00,-08:00,America/Vancouver,OFF,OK,16,Blackhawks,Chicago,de Chicago,CHI,1,23,Canucks,Vancouver,de Vancouver,VAN,4,3,REG,3,REG,8468011.0,8471498.0,,,,,,,,,,,,,,,,,VAN
2014020313,20142015,2,2014-11-24,False,2014-11-25T00:00:00Z,-05:00,-05:00,America/New_York,OFF,OK,4,Flyers,Philadelphia,de Philadelphie,PHI,0,2,Islanders,New York,de New York,NYI,1,5,SO,3,SO,8470860.0,,,,,,,,,,,,,,,,,,NYI
2014020312,20142015,2,2014-11-24,False,2014-11-25T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,5,Penguins,Pittsburgh,de Pittsburgh,PIT,3,6,Bruins,Boston,de Boston,BOS,2,4,OT,3,OT,8470594.0,8471215.0,,,,,,,,,,,,,,,,,PIT
2014020314,20142015,2,2014-11-24,False,2014-11-25T00:30:00Z,-05:00,-05:00,America/Detroit,OFF,OK,9,Senators,Ottawa,d'Ottawa,OTT,3,17,Red Wings,Detroit,de Detroit,DET,4,3,REG,3,REG,8470657.0,8469457.0,,Sénateurs,,,,,,,,,,,,,,,DET
2014020315,20142015,2,2014-11-24,False,2014-11-25T00:30:00Z,-05:00,-05:00,US/Eastern,OFF,OK,30,Wild,Minnesota,du Minnesota,MIN,4,13,Panthers,Florida,de la Floride,FLA,1,3,REG,3,REG,8473404.0,8475799.0,,,,,,,,,,,,,,,,,MIN
2014020316,20142015,2,2014-11-25,False,2014-11-26T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,52,Jets,Winnipeg,de Winnipeg,WPG,4,29,Blue Jackets,Columbus,de Columbus,CBJ,2,3,REG,3,REG,8474636.0,8471217.0,,,,,,,,,,,,,,,,,WPG
2014020317,20142015,2,2014-11-25,False,2014-11-26T01:00:00Z,-05:00,-06:00,US/Central,OFF,OK,9,Senators,Ottawa,d'Ottawa,OTT,3,19,Blues,St. Louis,de St. Louis,STL,2,5,SO,3,SO,8475215.0,,,Sénateurs,,,,,,,,,,,,,,,OTT
2014020318,20142015,2,2014-11-25,False,2014-11-26T01:00:00Z,-05:00,-06:00,US/Central,OFF,OK,26,Kings,Los Angeles,de Los Angeles,LAK,3,18,Predators,Nashville,de Nashville,NSH,4,5,SO,3,SO,8471469.0,,,,,,,,,,,,,,,,,,NSH
2014020319,20142015,2,2014-11-25,False,2014-11-26T01:30:00Z,-05:00,-06:00,US/Central,OFF,OK,22,Oilers,Edmonton,d'Edmonton,EDM,2,25,Stars,Dallas,de Dallas,DAL,3,3,REG,3,REG,8470140.0,8475794.0,,,,,,,,,,,,,,,,,DAL
2014020320,20142015,2,2014-11-25,False,2014-11-26T02:00:00Z,-05:00,-07:00,America/Phoenix,OFF,OK,21,Avalanche,Colorado,du Colorado,COL,4,53,Coyotes,Arizona,de l'Arizona,ARI,3,4,OT,3,OT,8475717.0,8464975.0,,,,,,,,,,,,,,,,,COL
2014020321,20142015,2,2014-11-25,False,2014-11-26T03:00:00Z,-05:00,-08:00,America/Vancouver,OFF,OK,1,Devils,New Jersey,du New Jersey,NJD,0,23,Canucks,Vancouver,de Vancouver,VAN,2,3,REG,3,REG,8468011.0,8470358.0,,,,,,,,,,,,,,,,,VAN
2014020322,20142015,2,2014-11-25,False,2014-11-26T03:00:00Z,-05:00,-08:00,America/Los_Angeles,OFF,OK,20,Flames,Calgary,de Calgary,CGY,2,24,Ducks,Anaheim,d'Anaheim,ANA,3,3,REG,3,REG,8475883.0,8475151.0,,,,,,,,,,,,,,,,,ANA
2014020323,20142015,2,2014-11-26,False,2014-11-27T00:00:00Z,-05:00,-05:00,America/New_York,OFF,OK,52,Jets,Winnipeg,de Winnipeg,WPG,2,7,Sabres,Buffalo,de Buffalo,BUF,1,3,REG,3,REG,8471715.0,8473564.0,,,,,,,,,,,,,,,,,WPG
2014020324,20142015,2,2014-11-26,False,2014-11-27T00:00:00Z,-05:00,-05:00,America/New_York,OFF,OK,15,Capitals,Washington,de Washington,WSH,2,2,Islanders,New York,de New York,NYI,3,4,OT,3,OT,8470860.0,8475166.0,,,,,,,,,,,,,,,,,NYI
2014020326,20142015,2,2014-11-26,False,2014-11-27T00:30:00Z,-05:00,-05:00,US/Eastern,OFF,OK,3,Rangers,New York,de New York,NYR,3,14,Lightning,Tampa Bay,de Tampa Bay,TBL,4,3,REG,3,REG,8471750.0,8476453.0,,,,,,,,,,,,,,,,,TBL
2014020328,20142015,2,2014-11-26,False,2014-11-27T00:30:00Z,-05:00,-05:00,US/Eastern,OFF,OK,10,Maple Leafs,Toronto,de Toronto,TOR,3,5,Penguins,Pittsburgh,de Pittsburgh,PIT,4,4,OT,3,OT,8470594.0,8471260.0,,,,,,,,,,,,,,,,,PIT
2014020327,20142015,2,2014-11-26,False,2014-11-27T00:30:00Z,-05:00,-05:00,US/Eastern,OFF,OK,12,Hurricanes,Carolina,de la Caroline,CAR,0,13,Panthers,Florida,de la Floride,FLA,1,3,REG,3,REG,8466141.0,8475760.0,,,,,,,,,,,,,,,,,FLA
2014020325,20142015,2,2014-11-26,False,2014-11-27T00:30:00Z,-05:00,-05:00,America/Detroit,OFF,OK,4,Flyers,Philadelphia,de Philadelphie,PHI,2,17,Red Wings,Detroit,de Detroit,DET,5,3,REG,3,REG,8470657.0,8467514.0,,,,,,,,,,,,,,,,,DET
2014020329,20142015,2,2014-11-26,False,2014-11-27T01:00:00Z,-05:00,-06:00,US/Central,OFF,OK,26,Kings,Los Angeles,de Los Angeles,LAK,4,30,Wild,Minnesota,du Minnesota,MIN,0,3,REG,3,REG,8474889.0,8470617.0,,,,,,,,,,,,,,,,,LAK
2014020330,20142015,2,2014-11-26,False,2014-11-27T02:00:00Z,-05:00,-07:00,America/Denver,OFF,OK,16,Blackhawks,Chicago,de Chicago,CHI,3,21,Avalanche,Colorado,du Colorado,COL,2,3,REG,3,REG,8470645.0,8471254.0,,,,,,,,,,,,,,,,,CHI
2014020331,20142015,2,2014-11-26,False,2014-11-27T03:30:00Z,-05:00,-08:00,US/Pacific,OFF,OK,20,Flames,Calgary,de Calgary,CGY,2,28,Sharks,San Jose,de San Jose,SJS,0,3,REG,3,REG,8471403.0,8470201.0,,,,,,,,,,,,,,,,,CGY
