id,season,gameType,gameDate,neutralSite,startTimeUTC,easternUTCOffset,venueUTCOffset,venueTimezone,gameState,gameScheduleState,awayTeam.id,awayTeam.commonName.default,awayTeam.placeNameWithPreposition.default,awayTeam.placeNameWithPreposition.fr,awayTeam.abbrev,awayTeam.score,homeTeam.id,homeTeam.commonName.default,homeTeam.placeNameWithPreposition.default,homeTeam.placeNameWithPreposition.fr,homeTeam.abbrev,homeTeam.score,periodDescriptor.number,periodDescriptor.periodType,periodDescriptor.maxRegulationPeriods,gameOutcome.lastPeriodType,winningGoalie.playerId,winningGoalScorer.playerId,condensedGame,awayTeam.commonName.fr,winningGoalie.lastName.sv,homeTeam.commonName.fr,seriesUrl,seriesStatus.round,seriesStatus.seriesAbbrev,seriesStatus.seriesTitle,seriesStatus.seriesLetter,seriesStatus.neededToWin,seriesStatus.topSeedWins,seriesStatus.bottomSeedWins,seriesStatus.gameNumberOfSeries,specialEvent.parentId,specialEvent.name.default,specialEvent.name.fr,winningGoalie.lastName.de,winningGoalie.lastName.es,periodDescriptor.otPeriods,tricode_winteam
2021020769,20212022,2,2022-01-28,False,2022-01-29T01:30:00Z,-05:00,-06:00,America/Chicago,OFF,OK,21,Avalanche,Colorado,du Colorado,COL,6,16,Blackhawks,Chicago,de Chicago,CHI,4,3,REG,3,REG,8480925,8475172.0,/video/col-chi-330313884,,,,,,,,,,,,,,,,,,,COL
2021020771,20212022,2,2022-01-28,False,2022-01-29T02:00:00Z,-05:00,-07:00,America/Phoenix,OFF,OK,6,Bruins,Boston,de Boston,BOS,2,53,Coyotes,Arizona,de l'Arizona,ARI,1,3,REG,3,REG,8476999,8479325.0,/video/bos-ari-330314948,,,,,,,,,,,,,,,,,,,BOS
2021020770,20212022,2,2022-01-28,False,2022-01-29T02:00:00Z,-05:00,-06:00,US/Central,OFF,OK,15,Capitals,Washington,de Washington,WSH,5,25,Stars,Dallas,de Dallas,DAL,0,3,REG,3,REG,8477970,8476880.0,/video/wsh-dal-330314842,,,,,,,,,,,,,,,,,,,WSH
2021020773,20212022,2,2022-01-29,False,2022-01-29T17:30:00Z,-05:00,-05:00,US/Eastern,OFF,OK,24,Ducks,Anaheim,d'Anaheim,ANA,2,9,Senators,Ottawa,d'Ottawa,OTT,1,3,REG,3,REG,8476434,8478873.0,/video/ana-ott-330328124,,,Sénateurs,,,,,,,,,,,,,,,,ANA
2021020778,20212022,2,2022-01-29,False,2022-01-29T18:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,26,Kings,Los Angeles,de Los Angeles,LAK,3,4,Flyers,Philadelphia,de Philadelphie,PHI,4,4,OT,3,OT,8479394,8476872.0,/video/lak-phi-330328744,,,,,,,,,,,,,,,,,,,PHI
2021020780,20212022,2,2022-01-29,False,2022-01-29T20:00:00Z,-05:00,-06:00,US/Central,OFF,OK,52,Jets,Winnipeg,de Winnipeg,WPG,4,19,Blues,St. Louis,de St. Louis,STL,1,3,REG,3,REG,8477480,8478398.0,/video/wpg-stl-330332496,,,,,,,,,,,,,,,,,,,WPG
2021020776,20212022,2,2022-01-29,False,2022-01-29T23:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,28,Sharks,San Jose,de San Jose,SJS,4,13,Panthers,Florida,de la Floride,FLA,5,4,OT,3,OT,8475683,8477935.0,/video/sjs-fla-330340796,,,,,,,,,,,,,,,,,,,FLA
2021020775,20212022,2,2022-01-29,False,2022-01-30T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,54,Golden Knights,Vegas,de Vegas,VGK,3,14,Lightning,Tampa Bay,de Tampa Bay,TBL,2,5,SO,3,SO,8475215,,/video/vgk-tbl-330346984,,,,,,,,,,,,,,,,,,,VGK
2021020774,20212022,2,2022-01-29,False,2022-01-30T00:00:00Z,-05:00,-05:00,America/Detroit,OFF,OK,10,Maple Leafs,Toronto,de Toronto,TOR,7,17,Red Wings,Detroit,de Detroit,DET,4,3,REG,3,REG,8475852,8480873.0,/video/tor-det-330345038,,,,,,,,,,,,,,,,,,,TOR
2021020772,20212022,2,2022-01-29,False,2022-01-30T00:00:00Z,-05:00,-05:00,America/Montreal,OFF,OK,22,Oilers,Edmonton,d'Edmonton,EDM,7,8,Canadiens,Montréal,de Montréal,MTL,2,3,REG,3,REG,8479973,8477934.0,/video/edm-mtl-330343798,,,,,,,,,,,,,,,,,,,EDM
2021020779,20212022,2,2022-01-29,False,2022-01-30T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,1,Devils,New Jersey,du New Jersey,NJD,1,12,Hurricanes,Carolina,de la Caroline,CAR,2,3,REG,3,REG,8477293,8480830.0,/video/njd-car-330343908,,,,,,,,,,,,,,,,,,,CAR
2021020782,20212022,2,2022-01-29,False,2022-01-30T02:00:00Z,-05:00,-07:00,America/Phoenix,OFF,OK,7,Sabres,Buffalo,de Buffalo,BUF,3,53,Coyotes,Arizona,de l'Arizona,ARI,1,3,REG,3,REG,8467950,8481522.0,/video/buf-ari-330349998,,,,,,,,,,,,,,,,,,,BUF
2021020781,20212022,2,2022-01-29,False,2022-01-30T03:00:00Z,-05:00,-07:00,America/Edmonton,OFF,OK,23,Canucks,Vancouver,de Vancouver,VAN,0,20,Flames,Calgary,de Calgary,CGY,1,4,OT,3,OT,8474593,8476346.0,/video/van-cgy-330351942,,Markström,,,,,,,,,,,,,,,,,CGY
2021020786,20212022,2,2022-01-30,False,2022-01-30T18:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,26,Kings,Los Angeles,de Los Angeles,LAK,4,5,Penguins,Pittsburgh,de Pittsburgh,PIT,3,3,REG,3,REG,8477361,8479675.0,/video/lak-pit-330363480,,,,,,,,,,,,,,,,,,,LAK
2021020785,20212022,2,2022-01-30,False,2022-01-30T18:00:00Z,-05:00,-05:00,America/New_York,OFF,OK,55,Kraken,Seattle,de Seattle,SEA,2,3,Rangers,New York,de New York,NYR,3,3,REG,3,REG,8478048,8480817.0,/video/sea-nyr-330363762,,,,,,,,,,,,,,,,,,,NYR
2021020787,20212022,2,2022-01-30,False,2022-01-30T22:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,28,Sharks,San Jose,de San Jose,SJS,1,12,Hurricanes,Carolina,de la Caroline,CAR,2,3,REG,3,REG,8475883,8480830.0,/video/sjs-car-330368396,,,,,,,,,,,,,,,,,,,CAR
2021020783,20212022,2,2022-01-30,False,2022-01-31T00:00:00Z,-05:00,-05:00,America/Montreal,OFF,OK,29,Blue Jackets,Columbus,de Columbus,CBJ,6,8,Canadiens,Montréal,de Montréal,MTL,3,3,REG,3,REG,8476914,8482475.0,/video/cbj-mtl-330375056,,,,,,,,,,,,,,,,,,,CBJ
2021020789,20212022,2,2022-01-30,False,2022-01-31T00:00:00Z,-05:00,-06:00,US/Central,OFF,OK,6,Bruins,Boston,de Boston,BOS,1,25,Stars,Dallas,de Dallas,DAL,6,3,REG,3,REG,8479979,8471228.0,/video/bos-dal-330374762,,,,,,,,,,,,,,,,,,,DAL
2021020784,20212022,2,2022-01-30,False,2022-01-31T00:30:00Z,-05:00,-05:00,America/New_York,OFF,OK,30,Wild,Minnesota,du Minnesota,MIN,4,2,Islanders,New York,de New York,NYI,3,3,REG,3,REG,8478039,8478864.0,/video/min-nyi-330377104,,Kähkönen,,,,,,,,,,,,,,,,,MIN
2021020790,20212022,2,2022-01-30,False,2022-01-31T01:00:00Z,-05:00,-07:00,America/Denver,OFF,OK,7,Sabres,Buffalo,de Buffalo,BUF,1,21,Avalanche,Colorado,du Colorado,COL,4,3,REG,3,REG,8475311,8475172.0,/video/buf-col-330379752,,,,,,,,,,,,,,,,,,,COL
2021020793,20212022,2,2022-01-31,False,2022-02-01T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,13,Panthers,Florida,de la Floride,FLA,8,29,Blue Jackets,Columbus,de Columbus,CBJ,4,3,REG,3,REG,8475683,8477933.0,/video/fla-cbj-330407908,,,,,,,,,,,,,,,,,,,FLA
2021020791,20212022,2,2022-01-31,False,2022-02-01T00:30:00Z,-05:00,-05:00,US/Eastern,OFF,OK,22,Oilers,Edmonton,d'Edmonton,EDM,2,9,Senators,Ottawa,d'Ottawa,OTT,3,4,OT,3,OT,8476899,8482116.0,/video/edm-ott-330410538,,,Sénateurs,,,,,,,,,,,,,,,,OTT
2021020683,20212022,2,2022-01-31,False,2022-02-01T00:30:00Z,-05:00,-05:00,America/Toronto,OFF,OK,1,Devils,New Jersey,du New Jersey,NJD,4,10,Maple Leafs,Toronto,de Toronto,TOR,6,3,REG,3,REG,8475852,8481624.0,/video/njd-tor-330412116,,,,,,,,,,,,,,,,,,,TOR
2021020792,20212022,2,2022-01-31,False,2022-02-01T00:30:00Z,-05:00,-05:00,America/Detroit,OFF,OK,24,Ducks,Anaheim,d'Anaheim,ANA,1,17,Red Wings,Detroit,de Detroit,DET,2,4,OT,3,OT,8477968,8477851.0,/video/ana-det-330412072,,,,,,,,,,,,,,,,,,,DET
2021020794,20212022,2,2022-01-31,False,2022-02-01T00:30:00Z,-05:00,-06:00,America/Chicago,OFF,OK,23,Canucks,Vancouver,de Vancouver,VAN,3,16,Blackhawks,Chicago,de Chicago,CHI,1,3,REG,3,REG,8470860,8478444.0,/video/van-chi-330410868,,,,,,,,,,,,,,,,,,,VAN
2021020798,20212022,2,2022-02-01,False,2022-02-02T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,10,Maple Leafs,Toronto,de Toronto,TOR,7,1,Devils,New Jersey,du New Jersey,NJD,1,3,REG,3,REG,8475789,8479318.0,/video/tor-njd-330446400,,,,,,,,,,,,,,,,,,,TOR
2021020797,20212022,2,2022-02-01,False,2022-02-02T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,28,Sharks,San Jose,de San Jose,SJS,2,14,Lightning,Tampa Bay,de Tampa Bay,TBL,3,4,OT,3,OT,8476883,8475167.0,/video/sjs-tbl-330451634,,,,,,,,,,,,,,,,,,,TBL
2021020802,20212022,2,2022-02-01,False,2022-02-02T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,15,Capitals,Washington,de Washington,WSH,4,5,Penguins,Pittsburgh,de Pittsburgh,PIT,3,4,OT,3,OT,8478492,8475200.0,/video/wsh-pit-330451230,,,,,,,,,,,,,,,,,,,WSH
2021020801,20212022,2,2022-02-01,False,2022-02-02T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,52,Jets,Winnipeg,de Winnipeg,WPG,1,4,Flyers,Philadelphia,de Philadelphie,PHI,3,3,REG,3,REG,8479394,8474037.0,/video/wpg-phi-330446618,,,,,,,,,,,,,,,,,,,PHI
2021020800,20212022,2,2022-02-01,False,2022-02-02T00:00:00Z,-05:00,-05:00,America/New_York,OFF,OK,13,Panthers,Florida,de la Floride,FLA,2,3,Rangers,New York,de New York,NYR,5,3,REG,3,REG,8478048,8475184.0,/video/fla-nyr-330448254,,,,,,,,,,,,,,,,,,,NYR
2021020795,20212022,2,2022-02-01,False,2022-02-02T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,55,Kraken,Seattle,de Seattle,SEA,2,6,Bruins,Boston,de Boston,BOS,3,3,REG,3,REG,8476999,8477956.0,/video/sea-bos-330448638,,,,,,,,,,,,,,,,,,,BOS
2021020799,20212022,2,2022-02-01,False,2022-02-02T00:30:00Z,-05:00,-05:00,America/New_York,OFF,OK,9,Senators,Ottawa,d'Ottawa,OTT,1,2,Islanders,New York,de New York,NYI,4,3,REG,3,REG,8478009,8480789.0,/video/ott-nyi-330451940,Sénateurs,,,,,,,,,,,,,,,,,,NYI
2021020803,20212022,2,2022-02-01,False,2022-02-02T01:00:00Z,-05:00,-06:00,US/Central,OFF,OK,23,Canucks,Vancouver,de Vancouver,VAN,2,18,Predators,Nashville,de Nashville,NSH,4,3,REG,3,REG,8477424,8476887.0,/video/van-nsh-330455346,,,,,,,,,,,,,,,,,,,NSH
2021020804,20212022,2,2022-02-01,False,2022-02-02T01:30:00Z,-05:00,-06:00,US/Central,OFF,OK,20,Flames,Calgary,de Calgary,CGY,4,25,Stars,Dallas,de Dallas,DAL,3,3,REG,3,REG,8478435,8478430.0,/video/cgy-dal-330458290,,,,,,,,,,,,,,,,,,,CGY
2021020805,20212022,2,2022-02-01,False,2022-02-02T02:00:00Z,-05:00,-07:00,America/Denver,OFF,OK,53,Coyotes,Arizona,de l'Arizona,ARI,3,21,Avalanche,Colorado,du Colorado,COL,2,5,SO,3,SO,8475809,,/video/ari-col-330462904,,,,,,,,,,,,,,,,,,,ARI
2021020806,20212022,2,2022-02-01,False,2022-02-02T03:00:00Z,-05:00,-08:00,US/Pacific,OFF,OK,7,Sabres,Buffalo,de Buffalo,BUF,2,54,Golden Knights,Vegas,de Vegas,VGK,5,3,REG,3,REG,8475215,8476539.0,/video/buf-vgk-330465000,,,,,,,,,,,,,,,,,,,VGK
2021020808,20212022,2,2022-02-02,False,2022-02-03T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,22,Oilers,Edmonton,d'Edmonton,EDM,5,15,Capitals,Washington,de Washington,WSH,3,3,REG,3,REG,8475156,8476454.0,/video/edm-wsh-330488728,,,,,,,,,,,,,,,,,,,EDM
2021020777,20212022,2,2022-02-02,False,2022-02-03T00:00:00Z,-05:00,-05:00,America/New_York,OFF,OK,55,Kraken,Seattle,de Seattle,SEA,3,2,Islanders,New York,de New York,NYI,0,3,REG,3,REG,8475831,8477955.0,/video/sea-nyi-330487738,,,,,,,,,,,,,,,,,,,SEA
2021020807,20212022,2,2022-02-02,False,2022-02-03T00:30:00Z,-05:00,-05:00,America/Detroit,OFF,OK,26,Kings,Los Angeles,de Los Angeles,LAK,5,17,Red Wings,Detroit,de Detroit,DET,3,3,REG,3,REG,8471734,8478042.0,/video/lak-det-330491000,,,,,,,,,,,,,,,,,,,LAK
2021020810,20212022,2,2022-02-02,False,2022-02-03T02:30:00Z,-05:00,-07:00,America/Phoenix,OFF,OK,20,Flames,Calgary,de Calgary,CGY,4,53,Coyotes,Arizona,de l'Arizona,ARI,2,3,REG,3,REG,8474593,8475690.0,/video/cgy-ari-330494944,,Markström,,,,,,,,,,,,,,,,,CGY
2021020809,20212022,2,2022-02-02,False,2022-02-03T02:30:00Z,-05:00,-06:00,America/Chicago,OFF,OK,30,Wild,Minnesota,du Minnesota,MIN,5,16,Blackhawks,Chicago,de Chicago,CHI,0,3,REG,3,REG,8475660,8477919.0,/video/min-chi-330494992,,,,,,,,,,,,,,,,,,,MIN
2021020583,20212022,2,2022-02-07,False,2022-02-08T00:00:00Z,-05:00,-05:00,America/Toronto,OFF,OK,12,Hurricanes,Carolina,de la Caroline,CAR,3,10,Maple Leafs,Toronto,de Toronto,TOR,4,4,OT,3,OT,8475852,8478483.0,/video/car-tor-330583458,,,,,,,,,,,,,,,,,,,TOR
2021021128,20212022,2,2022-02-07,False,2022-02-08T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,1,Devils,New Jersey,du New Jersey,NJD,1,9,Senators,Ottawa,d'Ottawa,OTT,4,3,REG,3,REG,8476899,8474207.0,/video/njd-ott-330582548,,,Sénateurs,,,,,,,,,,,,,,,,OTT
2021020666,20212022,2,2022-02-08,False,2022-02-09T00:00:00Z,-05:00,-05:00,America/Montreal,OFF,OK,1,Devils,New Jersey,du New Jersey,NJD,7,8,Canadiens,Montréal,de Montréal,MTL,1,3,REG,3,REG,8476903,8482110.0,/video/njd-mtl-330612076,,,,,,,,,,,,,,,,,,,NJD
2021020510,20212022,2,2022-02-08,False,2022-02-09T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,12,Hurricanes,Carolina,de la Caroline,CAR,3,9,Senators,Ottawa,d'Ottawa,OTT,4,3,REG,3,REG,8476341,8476919.0,/video/car-ott-330612824,,,Sénateurs,,,,,,,,,,,,,,,,OTT
2021021293,20212022,2,2022-02-08,False,2022-02-09T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,29,Blue Jackets,Columbus,de Columbus,CBJ,5,15,Capitals,Washington,de Washington,WSH,4,3,REG,3,REG,8478007,8476432.0,/video/cbj-wsh-330612600,,,,,,,,,,,,,,,,,,,CBJ
2021020523,20212022,2,2022-02-08,False,2022-02-09T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,5,Penguins,Pittsburgh,de Pittsburgh,PIT,4,6,Bruins,Boston,de Boston,BOS,2,3,REG,3,REG,8477465,8471675.0,/video/pit-bos-330613008,,,,,,,,,,,,,,,,,,,PIT
2021020531,20212022,2,2022-02-08,False,2022-02-09T01:00:00Z,-05:00,-06:00,America/Winnipeg,OFF,OK,30,Wild,Minnesota,du Minnesota,MIN,0,52,Jets,Winnipeg,de Winnipeg,WPG,2,3,REG,3,REG,8476945,8476460.0,/video/min-wpg-330617934,,,,,,,,,,,,,,,,,,,WPG
2021020664,20212022,2,2022-02-08,False,2022-02-09T02:00:00Z,-05:00,-07:00,America/Edmonton,OFF,OK,54,Golden Knights,Vegas,de Vegas,VGK,4,22,Oilers,Edmonton,d'Edmonton,EDM,0,3,REG,3,REG,8476316,8479353.0,/video/vgk-edm-330619842,,,,,,,,,,,,,,,,,,,VGK
2021020487,20212022,2,2022-02-08,False,2022-02-09T03:00:00Z,-05:00,-08:00,America/Vancouver,OFF,OK,53,Coyotes,Arizona,de l'Arizona,ARI,1,23,Canucks,Vancouver,de Vancouver,VAN,5,3,REG,3,REG,8477967,8477500.0,/video/ari-van-330622484,,,,,,,,,,,,,,,,,,,VAN
2021020694,20212022,2,2022-02-09,False,2022-02-10T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,17,Red Wings,Detroit,de Detroit,DET,6,4,Flyers,Philadelphia,de Philadelphie,PHI,3,3,REG,3,REG,8477968,8477952.0,/video/det-phi-330648480,,,,,,,,,,,,,,,,,,,DET
2021020699,20212022,2,2022-02-09,False,2022-02-10T01:00:00Z,-05:00,-07:00,America/Edmonton,OFF,OK,16,Blackhawks,Chicago,de Chicago,CHI,4,22,Oilers,Edmonton,d'Edmonton,EDM,1,3,REG,3,REG,8470594,8479542.0,/video/chi-edm-330653906,,,,,,,,,,,,,,,,,,,CHI
2021020530,20212022,2,2022-02-09,False,2022-02-10T01:00:00Z,-05:00,-06:00,US/Central,OFF,OK,18,Predators,Nashville,de Nashville,NSH,3,25,Stars,Dallas,de Dallas,DAL,4,3,REG,3,REG,8479979,8476822.0,/video/nsh-dal-330654226,,,,,,,,,,,,,,,,,,,DAL
2021020676,20212022,2,2022-02-09,False,2022-02-10T02:30:00Z,-05:00,-07:00,America/Edmonton,OFF,OK,54,Golden Knights,Vegas,de Vegas,VGK,0,20,Flames,Calgary,de Calgary,CGY,6,3,REG,3,REG,8474593,8476346.0,/video/vgk-cgy-330659762,,Markström,,,,,,,,,,,,,,,,,CGY
2021020503,20212022,2,2022-02-09,False,2022-02-10T03:00:00Z,-05:00,-08:00,US/Pacific,OFF,OK,53,Coyotes,Arizona,de l'Arizona,ARI,5,55,Kraken,Seattle,de Seattle,SEA,2,3,REG,3,REG,8478872,8471873.0,/video/ari-sea-330661778,,,,,,,,,,,,,,,,,,,ARI
2021020598,20212022,2,2022-02-09,False,2022-02-10T03:30:00Z,-05:00,-08:00,America/Vancouver,OFF,OK,2,Islanders,New York,de New York,NYI,6,23,Canucks,Vancouver,de Vancouver,VAN,3,3,REG,3,REG,8478009,8475231.0,,,,,,,,,,,,,,,,,,,,NYI
2021020494,20212022,2,2022-02-10,False,2022-02-11T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,12,Hurricanes,Carolina,de la Caroline,CAR,6,6,Bruins,Boston,de Boston,BOS,0,3,REG,3,REG,8475883,8476389.0,/video/car-bos-330695198,,,,,,,,,,,,,,,,,,,CAR
2021020489,20212022,2,2022-02-10,False,2022-02-11T00:00:00Z,-05:00,-05:00,America/New_York,OFF,OK,29,Blue Jackets,Columbus,de Columbus,CBJ,4,7,Sabres,Buffalo,de Buffalo,BUF,3,4,OT,3,OT,8478007,8474161.0,/video/cbj-buf-330694544,,,,,,,,,,,,,,,,,,,CBJ
2021020559,20212022,2,2022-02-10,False,2022-02-11T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,5,Penguins,Pittsburgh,de Pittsburgh,PIT,2,9,Senators,Ottawa,d'Ottawa,OTT,0,3,REG,3,REG,8479193,8470604.0,/video/pit-ott-330693370,,,Sénateurs,,,,,,,,,,,,,,,,PIT
2021020587,20212022,2,2022-02-10,False,2022-02-11T00:00:00Z,-05:00,-05:00,America/Montreal,OFF,OK,15,Capitals,Washington,de Washington,WSH,5,8,Canadiens,Montréal,de Montréal,MTL,2,3,REG,3,REG,8478492,8474176.0,/video/wsh-mtl-330694638,,,,,,,,,,,,,,,,,,,WSH
2021020529,20212022,2,2022-02-10,False,2022-02-11T01:00:00Z,-05:00,-06:00,US/Central,OFF,OK,1,Devils,New Jersey,du New Jersey,NJD,7,19,Blues,St. Louis,de St. Louis,STL,4,3,REG,3,REG,8476903,8476918.0,/video/njd-stl-330702162,,,,,,,,,,,,,,,,,,,NJD
2021020477,20212022,2,2022-02-10,False,2022-02-11T02:00:00Z,-05:00,-07:00,America/Denver,OFF,OK,14,Lightning,Tampa Bay,de Tampa Bay,TBL,2,21,Avalanche,Colorado,du Colorado,COL,3,3,REG,3,REG,8475311,8477501.0,/video/tbl-col-330705340,,,,,,,,,,,,,,,,,,,COL
2021020462,20212022,2,2022-02-10,False,2022-02-11T02:00:00Z,-05:00,-07:00,America/Edmonton,OFF,OK,10,Maple Leafs,Toronto,de Toronto,TOR,2,20,Flames,Calgary,de Calgary,CGY,5,3,REG,3,REG,8474593,8478430.0,/video/tor-cgy-330703522,,Markström,,,,,,,,,,,,,,,,,CGY
2021020506,20212022,2,2022-02-11,False,2022-02-12T01:30:00Z,-05:00,-06:00,US/Central,OFF,OK,52,Jets,Winnipeg,de Winnipeg,WPG,3,25,Stars,Dallas,de Dallas,DAL,4,4,OT,3,OT,8479979,8480027.0,/video/wpg-dal-330728288,,,,,,,,,,,,,,,,,,,DAL
2021020623,20212022,2,2022-02-11,False,2022-02-12T02:00:00Z,-05:00,-07:00,America/Edmonton,OFF,OK,2,Islanders,New York,de New York,NYI,1,22,Oilers,Edmonton,d'Edmonton,EDM,3,3,REG,3,REG,8469608,8475786.0,/video/nyi-edm-330729338,,,,,,,,,,,,,,,,,,,EDM
2021020519,20212022,2,2022-02-11,False,2022-02-12T02:30:00Z,-05:00,-07:00,America/Phoenix,OFF,OK,14,Lightning,Tampa Bay,de Tampa Bay,TBL,4,53,Coyotes,Arizona,de l'Arizona,ARI,3,3,REG,3,REG,8470880,8474564.0,/video/tbl-ari-330731546,,,,,,,,,,,,,,,,,,,TBL
2021021033,20212022,2,2022-02-11,False,2022-02-12T03:00:00Z,-05:00,-08:00,America/Los_Angeles,OFF,OK,55,Kraken,Seattle,de Seattle,SEA,4,24,Ducks,Anaheim,d'Anaheim,ANA,3,3,REG,3,REG,8476904,8474586.0,/video/sea-ana-330734370,,,,,,,,,,,,,,,,,,,SEA
2021020811,20212022,2,2022-02-12,False,2022-02-12T17:00:00Z,-05:00,-05:00,America/Detroit,OFF,OK,4,Flyers,Philadelphia,de Philadelphie,PHI,2,17,Red Wings,Detroit,de Detroit,DET,4,3,REG,3,REG,8471306,8481542.0,/video/phi-det-330743870,,,,,,,,,,,,,,,,,,,DET
2021020630,20212022,2,2022-02-12,False,2022-02-12T17:30:00Z,-05:00,-05:00,America/Montreal,OFF,OK,29,Blue Jackets,Columbus,de Columbus,CBJ,2,8,Canadiens,Montréal,de Montréal,MTL,1,3,REG,3,REG,8478007,8479339.0,/video/cbj-mtl-330746058,,,,,,,,,,,,,,,,,,,CBJ
2021020543,20212022,2,2022-02-12,False,2022-02-12T17:30:00Z,-05:00,-05:00,US/Eastern,OFF,OK,6,Bruins,Boston,de Boston,BOS,2,9,Senators,Ottawa,d'Ottawa,OTT,0,3,REG,3,REG,8480280,8479365.0,/video/bos-ott-330745948,,,Sénateurs,,,,,,,,,,,,,,,,BOS
2021020499,20212022,2,2022-02-12,False,2022-02-13T00:00:00Z,-05:00,-06:00,US/Central,OFF,OK,52,Jets,Winnipeg,de Winnipeg,WPG,5,18,Predators,Nashville,de Nashville,NSH,2,3,REG,3,REG,8476945,8471218.0,/video/wpg-nsh-330756098,,,,,,,,,,,,,,,,,,,WPG
2021020479,20212022,2,2022-02-12,False,2022-02-13T00:00:00Z,-05:00,-08:00,America/Vancouver,OFF,OK,10,Maple Leafs,Toronto,de Toronto,TOR,2,23,Canucks,Vancouver,de Vancouver,VAN,3,3,REG,3,REG,8477967,8477996.0,/video/tor-van-330755852,,,,,,,,,,,,,,,,,,,VAN
2021020788,20212022,2,2022-02-12,False,2022-02-13T01:00:00Z,-05:00,-06:00,US/Central,OFF,OK,16,Blackhawks,Chicago,de Chicago,CHI,1,19,Blues,St. Louis,de St. Louis,STL,5,3,REG,3,REG,8478024,8478057.0,/video/chi-stl-330759400,,,,,,,,,,,,,,,,,,,STL
2021020445,20212022,2,2022-02-12,False,2022-02-13T01:00:00Z,-05:00,-06:00,US/Central,OFF,OK,12,Hurricanes,Carolina,de la Caroline,CAR,2,30,Wild,Minnesota,du Minnesota,MIN,3,3,REG,3,REG,8475660,8477919.0,,,,,,,,,,,,,,,,,,,,MIN
2021020642,20212022,2,2022-02-12,False,2022-02-13T03:00:00Z,-05:00,-07:00,America/Edmonton,OFF,OK,2,Islanders,New York,de New York,NYI,2,20,Flames,Calgary,de Calgary,CGY,5,3,REG,3,REG,8474593,8478233.0,/video/nyi-cgy-330764734,,Markström,,,,,,,,,,,,,,,,,CGY
2021020526,20212022,2,2022-02-13,False,2022-02-13T17:30:00Z,-05:00,-05:00,US/Eastern,OFF,OK,9,Senators,Ottawa,d'Ottawa,OTT,4,15,Capitals,Washington,de Washington,WSH,1,3,REG,3,REG,8476341,8478874.0,/video/ott-wsh-330776954,Sénateurs,,,,,,,,,,,,,,,,,,OTT
2021020614,20212022,2,2022-02-13,False,2022-02-13T17:30:00Z,-05:00,-05:00,America/Montreal,OFF,OK,7,Sabres,Buffalo,de Buffalo,BUF,5,8,Canadiens,Montréal,de Montréal,MTL,3,3,REG,3,REG,8467950,8475784.0,/video/buf-mtl-330776452,,,,,,,,,,,,,,,,,,,BUF
2021020817,20212022,2,2022-02-13,False,2022-02-13T18:30:00Z,-05:00,-05:00,US/Eastern,OFF,OK,5,Penguins,Pittsburgh,de Pittsburgh,PIT,4,1,Devils,New Jersey,du New Jersey,NJD,2,3,REG,3,REG,8477465,8470619.0,/video/pit-njd-330779466,,,,,,,,,,,,,,,,,,,PIT
2021020563,20212022,2,2022-02-13,False,2022-02-13T19:00:00Z,-05:00,-06:00,US/Central,OFF,OK,21,Avalanche,Colorado,du Colorado,COL,4,25,Stars,Dallas,de Dallas,DAL,0,3,REG,3,REG,8475311,8476455.0,/video/col-dal-330781428,,,,,,,,,,,,,,,,,,,COL
2021020517,20212022,2,2022-02-14,False,2022-02-15T01:00:00Z,-05:00,-06:00,US/Central,OFF,OK,17,Red Wings,Detroit,de Detroit,DET,4,30,Wild,Minnesota,du Minnesota,MIN,7,3,REG,3,REG,8478039,8478493.0,,,Kähkönen,,,,,,,,,,,,,,,,,MIN
2021020548,20212022,2,2022-02-14,False,2022-02-15T02:00:00Z,-05:00,-06:00,America/Winnipeg,OFF,OK,16,Blackhawks,Chicago,de Chicago,CHI,3,52,Jets,Winnipeg,de Winnipeg,WPG,1,3,REG,3,REG,8470594,8479337.0,/video/chi-wpg-330814072,,,,,,,,,,,,,,,,,,,CHI
