id,season,gameType,gameDate,neutralSite,startTimeUTC,easternUTCOffset,venueUTCOffset,venueTimezone,gameState,gameScheduleState,awayTeam.id,awayTeam.commonName.default,awayTeam.placeNameWithPreposition.default,awayTeam.placeNameWithPreposition.fr,awayTeam.abbrev,awayTeam.score,homeTeam.id,homeTeam.commonName.default,homeTeam.placeNameWithPreposition.default,homeTeam.placeNameWithPreposition.fr,homeTeam.abbrev,homeTeam.score,periodDescriptor.number,periodDescriptor.periodType,periodDescriptor.maxRegulationPeriods,gameOutcome.lastPeriodType,winningGoalie.playerId,winningGoalScorer.playerId,awayTeam.commonName.fr,homeTeam.commonName.fr,specialEvent.parentId,specialEvent.name.default,seriesUrl,seriesStatus.round,seriesStatus.seriesAbbrev,seriesStatus.seriesTitle,seriesStatus.seriesLetter,seriesStatus.neededToWin,seriesStatus.topSeedWins,seriesStatus.bottomSeedWins,seriesStatus.gameNumberOfSeries,periodDescriptor.otPeriods,winningGoalie.lastName.sv,winningGoalie.lastName.de,specialEvent.name.fr,specialEvent.name.sk,specialEvent.name.sv,tricode_winteam
2013020776,20132014,2,2014-01-25,False,2014-01-25T18:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,6,Bruins,Boston,de Boston,BOS,6,4,Flyers,Philadelphia,de Philadelphie,PHI,1,3,REG,3,REG,8471695.0,8462042.0,,,,,,,,,,,,,,,,,,,,BOS
2013020775,20132014,2,2014-01-25,False,2014-01-25T18:00:00Z,-05:00,-05:00,America/New_York,OFF,OK,19,Blues,St. Louis,de St. Louis,STL,4,2,Islanders,New York,de New York,NYI,3,5,SO,3,SO,8470860.0,,,,,,,,,,,,,,,,,,,,,STL
2013020778,20132014,2,2014-01-25,False,2014-01-26T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,21,Avalanche,Colorado,du Colorado,COL,2,14,Lightning,Tampa Bay,de Tampa Bay,TBL,5,3,REG,3,REG,8471750.0,8470047.0,,,,,,,,,,,,,,,,,,,,TBL
2013020780,20132014,2,2014-01-25,False,2014-01-26T00:00:00Z,-05:00,-06:00,America/Winnipeg,OFF,OK,10,Maple Leafs,Toronto,de Toronto,TOR,4,52,Jets,Winnipeg,de Winnipeg,WPG,5,4,OT,3,OT,8471715.0,8470834.0,,,,,,,,,,,,,,,,,,,,WPG
2013020779,20132014,2,2014-01-25,False,2014-01-26T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,7,Sabres,Buffalo,de Buffalo,BUF,5,29,Blue Jackets,Columbus,de Columbus,CBJ,2,3,REG,3,REG,8468011.0,8475220.0,,,,,,,,,,,,,,,,,,,,BUF
2013020777,20132014,2,2014-01-25,False,2014-01-26T00:00:00Z,-05:00,-05:00,America/Montreal,OFF,OK,15,Capitals,Washington,de Washington,WSH,5,8,Canadiens,Montréal,de Montréal,MTL,0,3,REG,3,REG,8474651.0,8471214.0,,,,,,,,,,,,,,,,,,,,WSH
2013020781,20132014,2,2014-01-25,False,2014-01-26T01:00:00Z,-05:00,-06:00,US/Central,OFF,OK,5,Penguins,Pittsburgh,de Pittsburgh,PIT,0,25,Stars,Dallas,de Dallas,DAL,3,3,REG,3,REG,8470140.0,8458951.0,,,,,,,,,,,,,,,,,,,,DAL
2013020782,20132014,2,2014-01-25,True,2014-01-26T02:30:00Z,-05:00,-08:00,America/Los_Angeles,OFF,OK,24,Ducks,Anaheim,d'Anaheim,ANA,3,26,Kings,Los Angeles,de Los Angeles,LAK,0,3,REG,3,REG,8473972.0,8470621.0,,,31.0,Coors Light NHL Stadium Series,,,,,,,,,,,,,,,,ANA
2013020783,20132014,2,2014-01-25,False,2014-01-26T03:30:00Z,-05:00,-08:00,US/Pacific,OFF,OK,30,Wild,Minnesota,du Minnesota,MIN,2,28,Sharks,San Jose,de San Jose,SJS,3,4,OT,3,OT,8474550.0,8466138.0,,,,,,,,,,,,,,,,,,,,SJS
2013020784,20132014,2,2014-01-26,True,2014-01-26T17:30:00Z,-05:00,-05:00,America/New_York,OFF,OK,3,Rangers,New York,de New York,NYR,7,1,Devils,New Jersey,du New Jersey,NJD,3,3,REG,3,REG,8468685.0,8475692.0,,,31.0,Coors Light NHL Stadium Series,,,,,,,,,,,,,,,,NYR
2013020785,20132014,2,2014-01-26,False,2014-01-26T22:00:00Z,-05:00,-05:00,America/Detroit,OFF,OK,13,Panthers,Florida,de la Floride,FLA,5,17,Red Wings,Detroit,de Detroit,DET,4,5,SO,3,SO,8460703.0,,,,,,,,,,,,,,,,,,,,,FLA
2013020786,20132014,2,2014-01-26,False,2014-01-27T00:00:00Z,-05:00,-06:00,America/Chicago,OFF,OK,52,Jets,Winnipeg,de Winnipeg,WPG,3,16,Blackhawks,Chicago,de Chicago,CHI,1,3,REG,3,REG,8471219.0,8471217.0,,,,,,,,,,,,,,,,,,,,WPG
2013020787,20132014,2,2014-01-26,False,2014-01-27T01:00:00Z,-05:00,-07:00,America/Edmonton,OFF,OK,18,Predators,Nashville,de Nashville,NSH,1,22,Oilers,Edmonton,d'Edmonton,EDM,5,3,REG,3,REG,8475681.0,8474586.0,,,,,,,,,,,,,,,,,,,,EDM
2013020788,20132014,2,2014-01-26,False,2014-01-27T01:00:00Z,-05:00,-08:00,America/Vancouver,OFF,OK,27,Coyotes,Phoenix,de Phoenix,PHX,4,23,Canucks,Vancouver,de Vancouver,VAN,5,4,OT,3,OT,8466141.0,8469598.0,,,,,,,,,,,,,,,,,,,,VAN
2013020790,20132014,2,2014-01-27,False,2014-01-28T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,29,Blue Jackets,Columbus,de Columbus,CBJ,2,12,Hurricanes,Carolina,de la Caroline,CAR,3,3,REG,3,REG,8471418.0,8473533.0,,,,,,,,,,,,,,,,,,,,CAR
2013020789,20132014,2,2014-01-27,False,2014-01-28T00:00:00Z,-05:00,-05:00,America/New_York,OFF,OK,6,Bruins,Boston,de Boston,BOS,6,2,Islanders,New York,de New York,NYI,3,3,REG,3,REG,8473434.0,8471262.0,,,,,,,,,,,,,,,,,,,,BOS
2013020791,20132014,2,2014-01-27,False,2014-01-28T00:30:00Z,-05:00,-05:00,US/Eastern,OFF,OK,7,Sabres,Buffalo,de Buffalo,BUF,0,5,Penguins,Pittsburgh,de Pittsburgh,PIT,3,3,REG,3,REG,8470594.0,8470543.0,,,,,,,,,,,,,,,,,,,,PIT
2013020792,20132014,2,2014-01-27,False,2014-01-28T01:30:00Z,-05:00,-06:00,US/Central,OFF,OK,21,Avalanche,Colorado,du Colorado,COL,4,25,Stars,Dallas,de Dallas,DAL,3,3,REG,3,REG,8473575.0,8467338.0,,,,,,,,,,,,,,,,,,,,COL
2013020793,20132014,2,2014-01-27,False,2014-01-28T03:00:00Z,-05:00,-08:00,America/Vancouver,OFF,OK,22,Oilers,Edmonton,d'Edmonton,EDM,4,23,Canucks,Vancouver,de Vancouver,VAN,2,3,REG,3,REG,8468524.0,8473514.0,,,,,,,,,,,,,,,,,,,,EDM
2013020794,20132014,2,2014-01-27,False,2014-01-28T03:00:00Z,-05:00,-08:00,US/Pacific,OFF,OK,26,Kings,Los Angeles,de Los Angeles,LAK,1,28,Sharks,San Jose,de San Jose,SJS,0,3,REG,3,REG,8471734.0,8471685.0,,,,,,,,,,,,,,,,,,,,LAK
2013020797,20132014,2,2014-01-28,False,2014-01-29T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,17,Red Wings,Detroit,de Detroit,DET,0,4,Flyers,Philadelphia,de Philadelphie,PHI,5,3,REG,3,REG,8473461.0,8468486.0,,,,,,,,,,,,,,,,,,,,PHI
2013020798,20132014,2,2014-01-28,False,2014-01-29T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,9,Senators,Ottawa,d'Ottawa,OTT,3,29,Blue Jackets,Columbus,de Columbus,CBJ,2,3,REG,3,REG,8467950.0,8469455.0,Sénateurs,,,,,,,,,,,,,,,,,,,OTT
2013020795,20132014,2,2014-01-28,False,2014-01-29T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,13,Panthers,Florida,de la Floride,FLA,2,6,Bruins,Boston,de Boston,BOS,6,3,REG,3,REG,8471695.0,8473473.0,,,,,,,,,,,,,,,,,,,,BOS
2013020796,20132014,2,2014-01-28,False,2014-01-29T00:00:00Z,-05:00,-05:00,America/Toronto,OFF,OK,14,Lightning,Tampa Bay,de Tampa Bay,TBL,2,10,Maple Leafs,Toronto,de Toronto,TOR,3,3,REG,3,REG,8473541.0,8474037.0,,,,,,,,,,,,,,,,,,,,TOR
2013020800,20132014,2,2014-01-28,False,2014-01-29T00:30:00Z,-05:00,-05:00,America/Montreal,OFF,OK,12,Hurricanes,Carolina,de la Caroline,CAR,0,8,Canadiens,Montréal,de Montréal,MTL,3,3,REG,3,REG,8471679.0,8471283.0,,,,,,,,,,,,,,,,,,,,MTL
2013020799,20132014,2,2014-01-28,False,2014-01-29T00:30:00Z,-05:00,-05:00,America/New_York,OFF,OK,15,Capitals,Washington,de Washington,WSH,5,7,Sabres,Buffalo,de Buffalo,BUF,4,4,OT,3,OT,8474651.0,8471242.0,,,,,,,,,,,,,,,,,,,,WSH
2013020801,20132014,2,2014-01-28,False,2014-01-29T01:00:00Z,-05:00,-06:00,US/Central,OFF,OK,1,Devils,New Jersey,du New Jersey,NJD,0,19,Blues,St. Louis,de St. Louis,STL,3,3,REG,3,REG,8470860.0,8470257.0,,,,,,,,,,,,,,,,,,,,STL
2013020802,20132014,2,2014-01-28,False,2014-01-29T01:00:00Z,-05:00,-06:00,America/Winnipeg,OFF,OK,18,Predators,Nashville,de Nashville,NSH,4,52,Jets,Winnipeg,de Winnipeg,WPG,3,3,REG,3,REG,8475622.0,8467370.0,,,,,,,,,,,,,,,,,,,,NSH
2013020804,20132014,2,2014-01-28,False,2014-01-29T02:00:00Z,-05:00,-07:00,America/Phoenix,OFF,OK,26,Kings,Los Angeles,de Los Angeles,LAK,0,27,Coyotes,Phoenix,de Phoenix,PHX,3,3,REG,3,REG,8471306.0,8475171.0,,,,,,,,,,,,,,,,,,,,PHX
2013020803,20132014,2,2014-01-28,False,2014-01-29T02:30:00Z,-05:00,-07:00,America/Edmonton,OFF,OK,16,Blackhawks,Chicago,de Chicago,CHI,4,20,Flames,Calgary,de Calgary,CGY,5,4,OT,3,OT,8471403.0,8474673.0,,,,,,,,,,,,,,,,,,,,CGY
2013020805,20132014,2,2014-01-28,False,2014-01-29T03:00:00Z,-05:00,-08:00,America/Los_Angeles,OFF,OK,30,Wild,Minnesota,du Minnesota,MIN,4,24,Ducks,Anaheim,d'Anaheim,ANA,2,3,REG,3,REG,8475311.0,8470610.0,,,,,,,,,,,,,,,,,,,,MIN
2013020806,20132014,2,2014-01-29,True,2014-01-30T00:30:00Z,-05:00,-05:00,America/New_York,OFF,OK,3,Rangers,New York,de New York,NYR,2,2,Islanders,New York,de New York,NYI,1,3,REG,3,REG,8468685.0,8470666.0,,,31.0,Coors Light NHL Stadium Series,,,,,,,,,,,,,,,,NYR
2013020807,20132014,2,2014-01-29,False,2014-01-30T02:30:00Z,-05:00,-07:00,America/Edmonton,OFF,OK,28,Sharks,San Jose,de San Jose,SJS,0,22,Oilers,Edmonton,d'Edmonton,EDM,3,3,REG,3,REG,8475681.0,8474602.0,,,,,,,,,,,,,,,,,,,,EDM
2013020808,20132014,2,2014-01-29,False,2014-01-30T03:30:00Z,-05:00,-08:00,America/Vancouver,OFF,OK,16,Blackhawks,Chicago,de Chicago,CHI,5,23,Canucks,Vancouver,de Vancouver,VAN,2,3,REG,3,REG,8470645.0,8473604.0,,,,,,,,,,,,,,,,,,,,CHI
2013020809,20132014,2,2014-01-30,False,2014-01-31T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,8,Canadiens,Montréal,de Montréal,MTL,4,6,Bruins,Boston,de Boston,BOS,1,3,REG,3,REG,8469514.0,8474157.0,,,,,,,,,,,,,,,,,,,,MTL
2013020811,20132014,2,2014-01-30,False,2014-01-31T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,15,Capitals,Washington,de Washington,WSH,2,29,Blue Jackets,Columbus,de Columbus,CBJ,5,3,REG,3,REG,8475683.0,8471273.0,,,,,,,,,,,,,,,,,,,,CBJ
2013020810,20132014,2,2014-01-30,False,2014-01-31T00:00:00Z,-05:00,-05:00,America/Toronto,OFF,OK,13,Panthers,Florida,de la Floride,FLA,3,10,Maple Leafs,Toronto,de Toronto,TOR,6,3,REG,3,REG,8473541.0,8473579.0,,,,,,,,,,,,,,,,,,,,TOR
2013020812,20132014,2,2014-01-30,False,2014-01-31T00:30:00Z,-05:00,-05:00,US/Eastern,OFF,OK,14,Lightning,Tampa Bay,de Tampa Bay,TBL,3,9,Senators,Ottawa,d'Ottawa,OTT,5,3,REG,3,REG,8467950.0,8474068.0,,Sénateurs,,,,,,,,,,,,,,,,,,OTT
2013020813,20132014,2,2014-01-30,False,2014-01-31T01:30:00Z,-05:00,-06:00,US/Central,OFF,OK,1,Devils,New Jersey,du New Jersey,NJD,3,25,Stars,Dallas,de Dallas,DAL,2,4,OT,3,OT,8471239.0,8460542.0,,,,,,,,,,,,,,,,,,,,NJD
2013020814,20132014,2,2014-01-30,False,2014-01-31T02:00:00Z,-05:00,-07:00,America/Denver,OFF,OK,30,Wild,Minnesota,du Minnesota,MIN,4,21,Avalanche,Colorado,du Colorado,COL,5,3,REG,3,REG,8473575.0,8477492.0,,,,,,,,,,,,,,,,,,,,COL
2013020816,20132014,2,2014-01-30,False,2014-01-31T02:00:00Z,-05:00,-07:00,America/Phoenix,OFF,OK,7,Sabres,Buffalo,de Buffalo,BUF,3,27,Coyotes,Phoenix,de Phoenix,PHX,2,3,REG,3,REG,8468011.0,8476878.0,,,,,,,,,,,,,,,,,,,,BUF
2013020815,20132014,2,2014-01-30,False,2014-01-31T02:00:00Z,-05:00,-07:00,America/Edmonton,OFF,OK,28,Sharks,San Jose,de San Jose,SJS,1,20,Flames,Calgary,de Calgary,CGY,4,3,REG,3,REG,8471403.0,8470966.0,,,,,,,,,,,,,,,,,,,,CGY
2013020817,20132014,2,2014-01-30,False,2014-01-31T03:00:00Z,-05:00,-08:00,America/Los_Angeles,OFF,OK,4,Flyers,Philadelphia,de Philadelphie,PHI,3,24,Ducks,Anaheim,d'Anaheim,ANA,5,3,REG,3,REG,8475883.0,8471476.0,,,,,,,,,,,,,,,,,,,,ANA
2013020818,20132014,2,2014-01-30,False,2014-01-31T03:30:00Z,-05:00,-08:00,America/Los_Angeles,OFF,OK,5,Penguins,Pittsburgh,de Pittsburgh,PIT,4,26,Kings,Los Angeles,de Los Angeles,LAK,1,3,REG,3,REG,8473553.0,8470543.0,,,,,,,,,,,,,,,,,,,,PIT
2013020820,20132014,2,2014-01-31,False,2014-02-01T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,19,Blues,St. Louis,de St. Louis,STL,1,12,Hurricanes,Carolina,de la Caroline,CAR,3,3,REG,3,REG,8471418.0,8475784.0,,,,,,,,,,,,,,,,,,,,CAR
2013020819,20132014,2,2014-01-31,False,2014-02-01T00:00:00Z,-05:00,-05:00,America/New_York,OFF,OK,2,Islanders,New York,de New York,NYI,1,3,Rangers,New York,de New York,NYR,4,3,REG,3,REG,8468685.0,8473544.0,,,,,,,,,,,,,,,,,,,,NYR
2013020821,20132014,2,2014-01-31,False,2014-02-01T00:30:00Z,-05:00,-05:00,America/Detroit,OFF,OK,15,Capitals,Washington,de Washington,WSH,3,17,Red Wings,Detroit,de Detroit,DET,4,5,SO,3,SO,8470657.0,,,,,,,,,,,,,,,,,,,,,DET
2013020822,20132014,2,2014-01-31,False,2014-02-01T01:00:00Z,-05:00,-06:00,US/Central,OFF,OK,1,Devils,New Jersey,du New Jersey,NJD,2,18,Predators,Nashville,de Nashville,NSH,3,4,OT,3,OT,8475622.0,8470642.0,,,,,,,,,,,,,,,,,,,,NSH
2013020823,20132014,2,2014-01-31,False,2014-02-01T01:30:00Z,-05:00,-06:00,America/Winnipeg,OFF,OK,23,Canucks,Vancouver,de Vancouver,VAN,3,52,Jets,Winnipeg,de Winnipeg,WPG,4,3,REG,3,REG,8471715.0,8471682.0,,,,,,,,,,,,,,,,,,,,WPG
2013020825,20132014,2,2014-02-01,False,2014-02-01T18:00:00Z,-05:00,-05:00,America/Montreal,OFF,OK,14,Lightning,Tampa Bay,de Tampa Bay,TBL,2,8,Canadiens,Montréal,de Montréal,MTL,1,4,OT,3,OT,8471750.0,8470775.0,,,,,,,,,,,,,,,,,,,,TBL
2013020824,20132014,2,2014-02-01,False,2014-02-01T18:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,22,Oilers,Edmonton,d'Edmonton,EDM,0,6,Bruins,Boston,de Boston,BOS,4,3,REG,3,REG,8473434.0,8471276.0,,,,,,,,,,,,,,,,,,,,BOS
2013020826,20132014,2,2014-02-01,False,2014-02-01T20:00:00Z,-05:00,-07:00,America/Denver,OFF,OK,7,Sabres,Buffalo,de Buffalo,BUF,1,21,Avalanche,Colorado,du Colorado,COL,7,3,REG,3,REG,8473575.0,8473465.0,,,,,,,,,,,,,,,,,,,,COL
2013020827,20132014,2,2014-02-01,False,2014-02-01T21:00:00Z,-05:00,-08:00,America/Los_Angeles,OFF,OK,4,Flyers,Philadelphia,de Philadelphie,PHI,2,26,Kings,Los Angeles,de Los Angeles,LAK,0,3,REG,3,REG,8473461.0,8474190.0,,,,,,,,,,,,,,,,,,,,PHI
2013020828,20132014,2,2014-02-01,False,2014-02-02T00:00:00Z,-05:00,-05:00,America/Toronto,OFF,OK,9,Senators,Ottawa,d'Ottawa,OTT,3,10,Maple Leafs,Toronto,de Toronto,TOR,6,3,REG,3,REG,8473541.0,8473548.0,Sénateurs,,,,,,,,,,,,,,,,,,,TOR
2013020829,20132014,2,2014-02-01,False,2014-02-02T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,13,Panthers,Florida,de la Floride,FLA,1,29,Blue Jackets,Columbus,de Columbus,CBJ,4,3,REG,3,REG,8475683.0,8475793.0,,,,,,,,,,,,,,,,,,,,CBJ
2013020830,20132014,2,2014-02-01,False,2014-02-02T01:00:00Z,-05:00,-06:00,US/Central,OFF,OK,18,Predators,Nashville,de Nashville,NSH,3,19,Blues,St. Louis,de St. Louis,STL,4,5,SO,3,SO,8470880.0,,,,,,,,,,,,,,,,,,,,,STL
2013020831,20132014,2,2014-02-01,False,2014-02-02T01:00:00Z,-05:00,-07:00,America/Phoenix,OFF,OK,5,Penguins,Pittsburgh,de Pittsburgh,PIT,1,27,Coyotes,Phoenix,de Phoenix,PHX,3,3,REG,3,REG,8469608.0,8469760.0,,,,,,,,,,,,,,,,,,,,PHX
2013020832,20132014,2,2014-02-01,False,2014-02-02T03:00:00Z,-05:00,-07:00,America/Edmonton,OFF,OK,30,Wild,Minnesota,du Minnesota,MIN,3,20,Flames,Calgary,de Calgary,CGY,4,4,OT,3,OT,8473499.0,8474150.0,,,,,,,,,,,,,,,,,,,,CGY
2013020833,20132014,2,2014-02-01,False,2014-02-02T03:00:00Z,-05:00,-08:00,America/Los_Angeles,OFF,OK,25,Stars,Dallas,de Dallas,DAL,2,24,Ducks,Anaheim,d'Anaheim,ANA,0,3,REG,3,REG,8468540.0,8470110.0,,,,,,,,,,,,,,,,,,,,DAL
2013020834,20132014,2,2014-02-01,False,2014-02-02T03:30:00Z,-05:00,-08:00,US/Pacific,OFF,OK,16,Blackhawks,Chicago,de Chicago,CHI,1,28,Sharks,San Jose,de San Jose,SJS,2,5,SO,3,SO,8474550.0,,,,,,,,,,,,,,,,,,,,,SJS
2013020835,20132014,2,2014-02-02,False,2014-02-02T17:30:00Z,-05:00,-05:00,US/Eastern,OFF,OK,17,Red Wings,Detroit,de Detroit,DET,5,15,Capitals,Washington,de Washington,WSH,6,4,OT,3,OT,8473607.0,8471214.0,,,,,,,,,,,,,,,,,,,,WSH
2013020836,20132014,2,2014-02-02,False,2014-02-02T18:00:00Z,-05:00,-05:00,America/Montreal,OFF,OK,52,Jets,Winnipeg,de Winnipeg,WPG,2,8,Canadiens,Montréal,de Montréal,MTL,1,3,REG,3,REG,8471219.0,8473564.0,,,,,,,,,,,,,,,,,,,,WPG
2013020838,20132014,2,2014-02-03,False,2014-02-04T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,9,Senators,Ottawa,d'Ottawa,OTT,1,5,Penguins,Pittsburgh,de Pittsburgh,PIT,2,4,OT,3,OT,8470594.0,8471707.0,Sénateurs,,,,,,,,,,,,,,,,,,,PIT
2013020837,20132014,2,2014-02-03,False,2014-02-04T00:00:00Z,-05:00,-05:00,America/New_York,OFF,OK,22,Oilers,Edmonton,d'Edmonton,EDM,3,7,Sabres,Buffalo,de Buffalo,BUF,2,3,REG,3,REG,8468524.0,8468611.0,,,,,,,,,,,,,,,,,,,,EDM
2013020840,20132014,2,2014-02-03,False,2014-02-04T00:30:00Z,-05:00,-05:00,US/Eastern,OFF,OK,21,Avalanche,Colorado,du Colorado,COL,2,1,Devils,New Jersey,du New Jersey,NJD,1,4,OT,3,OT,8462044.0,8475158.0,,,,,,,,,,,,,,,,,,,,COL
2013020839,20132014,2,2014-02-03,False,2014-02-04T00:30:00Z,-05:00,-05:00,America/Detroit,OFF,OK,23,Canucks,Vancouver,de Vancouver,VAN,0,17,Red Wings,Detroit,de Detroit,DET,2,3,REG,3,REG,8470657.0,8471716.0,,,,,,,,,,,,,,,,,,,,DET
2013020841,20132014,2,2014-02-03,False,2014-02-04T03:00:00Z,-05:00,-08:00,America/Los_Angeles,OFF,OK,29,Blue Jackets,Columbus,de Columbus,CBJ,4,24,Ducks,Anaheim,d'Anaheim,ANA,2,3,REG,3,REG,8475683.0,8473422.0,,,,,,,,,,,,,,,,,,,,CBJ
2013020843,20132014,2,2014-02-03,False,2014-02-04T03:30:00Z,-05:00,-08:00,US/Pacific,OFF,OK,4,Flyers,Philadelphia,de Philadelphie,PHI,5,28,Sharks,San Jose,de San Jose,SJS,2,3,REG,3,REG,8473461.0,8477290.0,,,,,,,,,,,,,,,,,,,,PHI
2013020842,20132014,2,2014-02-03,False,2014-02-04T03:30:00Z,-05:00,-08:00,America/Los_Angeles,OFF,OK,16,Blackhawks,Chicago,de Chicago,CHI,5,26,Kings,Los Angeles,de Los Angeles,LAK,3,3,REG,3,REG,8470645.0,8475181.0,,,,,,,,,,,,,,,,,,,,CHI
2013020844,20132014,2,2014-02-04,False,2014-02-05T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,23,Canucks,Vancouver,de Vancouver,VAN,1,6,Bruins,Boston,de Boston,BOS,3,3,REG,3,REG,8471695.0,8462042.0,,,,,,,,,,,,,,,,,,,,BOS
2013020845,20132014,2,2014-02-04,False,2014-02-05T00:00:00Z,-05:00,-05:00,America/New_York,OFF,OK,21,Avalanche,Colorado,du Colorado,COL,1,3,Rangers,New York,de New York,NYR,5,3,REG,3,REG,8468685.0,8471339.0,,,,,,,,,,,,,,,,,,,,NYR
2013020846,20132014,2,2014-02-04,False,2014-02-05T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,52,Jets,Winnipeg,de Winnipeg,WPG,2,12,Hurricanes,Carolina,de la Caroline,CAR,1,3,REG,3,REG,8471715.0,8469501.0,,,,,,,,,,,,,,,,,,,,WPG
2013020848,20132014,2,2014-02-04,False,2014-02-05T00:30:00Z,-05:00,-05:00,US/Eastern,OFF,OK,10,Maple Leafs,Toronto,de Toronto,TOR,1,13,Panthers,Florida,de la Floride,FLA,4,3,REG,3,REG,8460703.0,8474498.0,,,,,,,,,,,,,,,,,,,,FLA
2013020849,20132014,2,2014-02-04,False,2014-02-05T00:30:00Z,-05:00,-05:00,US/Eastern,OFF,OK,2,Islanders,New York,de New York,NYI,1,15,Capitals,Washington,de Washington,WSH,0,3,REG,3,REG,8460705.0,8473584.0,,,,,,,,,,,,,,,,,,,,NYI
2013020847,20132014,2,2014-02-04,False,2014-02-05T00:30:00Z,-05:00,-05:00,America/Montreal,OFF,OK,20,Flames,Calgary,de Calgary,CGY,0,8,Canadiens,Montréal,de Montréal,MTL,2,3,REG,3,REG,8471679.0,8471504.0,,,,,,,,,,,,,,,,,,,,MTL
2013020850,20132014,2,2014-02-04,False,2014-02-05T01:00:00Z,-05:00,-06:00,US/Central,OFF,OK,9,Senators,Ottawa,d'Ottawa,OTT,5,19,Blues,St. Louis,de St. Louis,STL,4,5,SO,3,SO,8475215.0,,Sénateurs,,,,,,,,,,,,,,,,,,,OTT
2013020851,20132014,2,2014-02-04,False,2014-02-05T01:00:00Z,-05:00,-06:00,US/Central,OFF,OK,14,Lightning,Tampa Bay,de Tampa Bay,TBL,1,30,Wild,Minnesota,du Minnesota,MIN,2,3,REG,3,REG,8475311.0,8468482.0,,,,,,,,,,,,,,,,,,,,MIN
2013020852,20132014,2,2014-02-04,False,2014-02-05T02:00:00Z,-05:00,-07:00,America/Phoenix,OFF,OK,25,Stars,Dallas,de Dallas,DAL,3,27,Coyotes,Phoenix,de Phoenix,PHX,1,3,REG,3,REG,8470140.0,8474849.0,,,,,,,,,,,,,,,,,,,,DAL
2013020853,20132014,2,2014-02-05,False,2014-02-06T00:30:00Z,-05:00,-05:00,America/New_York,OFF,OK,5,Penguins,Pittsburgh,de Pittsburgh,PIT,5,7,Sabres,Buffalo,de Buffalo,BUF,1,3,REG,3,REG,8470594.0,8471675.0,,,,,,,,,,,,,,,,,,,,PIT
2013020854,20132014,2,2014-02-05,False,2014-02-06T03:00:00Z,-05:00,-08:00,America/Los_Angeles,OFF,OK,16,Blackhawks,Chicago,de Chicago,CHI,2,24,Ducks,Anaheim,d'Anaheim,ANA,0,3,REG,3,REG,8470645.0,8466148.0,,,,,,,,,,,,,,,,,,,,CHI
2013020855,20132014,2,2014-02-05,False,2014-02-06T03:30:00Z,-05:00,-08:00,US/Pacific,OFF,OK,25,Stars,Dallas,de Dallas,DAL,1,28,Sharks,San Jose,de San Jose,SJS,2,4,OT,3,OT,8471774.0,8474739.0,,,,,,,,,,,,,,,,,,,,SJS
2013020857,20132014,2,2014-02-06,False,2014-02-07T00:00:00Z,-05:00,-05:00,America/New_York,OFF,OK,22,Oilers,Edmonton,d'Edmonton,EDM,2,3,Rangers,New York,de New York,NYR,1,3,REG,3,REG,8475681.0,8476855.0,,,,,,,,,,,,,,,,,,,,EDM
2013020858,20132014,2,2014-02-06,False,2014-02-07T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,21,Avalanche,Colorado,du Colorado,COL,1,4,Flyers,Philadelphia,de Philadelphie,PHI,3,3,REG,3,REG,8473461.0,8477290.0,,,,,,,,,,,,,,,,,,,,PHI
2013020856,20132014,2,2014-02-06,False,2014-02-07T00:00:00Z,-05:00,-05:00,America/New_York,OFF,OK,20,Flames,Calgary,de Calgary,CGY,4,2,Islanders,New York,de New York,NYI,2,3,REG,3,REG,8473499.0,8470877.0,,,,,,,,,,,,,,,,,,,,CGY
2013020859,20132014,2,2014-02-06,False,2014-02-07T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,52,Jets,Winnipeg,de Winnipeg,WPG,2,15,Capitals,Washington,de Washington,WSH,4,3,REG,3,REG,8474651.0,8471214.0,,,,,,,,,,,,,,,,,,,,WSH
2013020861,20132014,2,2014-02-06,False,2014-02-07T00:30:00Z,-05:00,-05:00,US/Eastern,OFF,OK,7,Sabres,Buffalo,de Buffalo,BUF,2,9,Senators,Ottawa,d'Ottawa,OTT,3,3,REG,3,REG,8467950.0,8470599.0,,Sénateurs,,,,,,,,,,,,,,,,,,OTT
