id,season,gameType,gameDate,neutralSite,startTimeUTC,easternUTCOffset,venueUTCOffset,venueTimezone,gameState,gameScheduleState,awayTeam.id,awayTeam.commonName.default,awayTeam.placeNameWithPreposition.default,awayTeam.placeNameWithPreposition.fr,awayTeam.abbrev,awayTeam.score,homeTeam.id,homeTeam.commonName.default,homeTeam.placeNameWithPreposition.default,homeTeam.placeNameWithPreposition.fr,homeTeam.abbrev,homeTeam.score,periodDescriptor.periodType,periodDescriptor.maxRegulationPeriods,gameOutcome.lastPeriodType,winningGoalie.playerId,winningGoalScorer.playerId,condensedGame,condensedGameFr,awayTeam.commonName.fr,ticketsLinkFr,homeTeam.commonName.fr,winningGoalie.lastName.de,winningGoalie.lastName.es,winningGoalie.lastName.sv,specialEvent.parentId,specialEvent.name.default,specialEvent.lightLogoUrl.default,specialEvent.lightLogoUrl.fr,specialEvent.name.fr,tricode_winteam
2025020306,20252026,2,2025-11-17,False,2025-11-18T03:00:00Z,-05:00,-08:00,America/Los_Angeles,OFF,OK,68,Mammoth,Utah,de l'Utah,UTA,2.0,24,Ducks,Anaheim,d'Anaheim,ANA,3.0,OT,3,OT,8480843.0,8482803.0,/video/uta-at-ana-condensed-game-6385241622112,/fr/video/match-condense-mammoth-ducks-17-11-2025-6385239578112,,,,,,,,,,,,ANA
2025020308,20252026,2,2025-11-18,False,2025-11-19T00:00:00Z,-05:00,-05:00,America/Detroit,OFF,OK,55,Kraken,Seattle,de Seattle,SEA,2.0,17,Red Wings,Detroit,de Detroit,DET,4.0,REG,3,REG,8475660.0,8484471.0,/video/sea-at-det-condensed-game-6385286258112,/fr/video/match-condense-kraken-red-wings-18-11-2025-6385284182112,,,,,,,,,,,,DET
2025020307,20252026,2,2025-11-18,False,2025-11-19T00:00:00Z,-05:00,-05:00,America/Toronto,OFF,OK,19,Blues,St. Louis,de St. Louis,STL,2.0,10,Maple Leafs,Toronto,de Toronto,TOR,3.0,OT,3,OT,8479361.0,8477939.0,/video/stl-at-tor-condensed-game-6385284385112,/fr/video/match-condense-blues-maple-leafs-18-11-2025-6385284161112,,,,,,,,,,,,TOR
2025020309,20252026,2,2025-11-18,False,2025-11-19T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,1,Devils,New Jersey,du New Jersey,NJD,1.0,14,Lightning,Tampa Bay,de Tampa Bay,TBL,5.0,REG,3,REG,8476883.0,8476453.0,/video/njd-at-tbl-condensed-game-6385282410112,/fr/video/match-condense-devils-lightning-18-11-2025-6385284251112,,,,,,,,,,,,TBL
2025020311,20252026,2,2025-11-18,False,2025-11-19T01:00:00Z,-05:00,-06:00,America/Winnipeg,OFF,OK,29,Blue Jackets,Columbus,de Columbus,CBJ,2.0,52,Jets,Winnipeg,de Winnipeg,WPG,5.0,REG,3,REG,8477480.0,8480145.0,/video/cbj-at-wpg-condensed-game-6385287175112,/fr/video/match-condense-blue-jackets-jets-18-11-2025-6385285808112,,,,,,,,,,,,WPG
2025020310,20252026,2,2025-11-18,False,2025-11-19T01:00:00Z,-05:00,-06:00,US/Central,OFF,OK,2,Islanders,New York,de New York,NYI,3.0,25,Stars,Dallas,de Dallas,DAL,2.0,REG,3,REG,8479496.0,8475151.0,/video/nyi-at-dal-condensed-game-6385287587112,/fr/video/match-condense-islanders-stars-18-11-2025-6385285547112,,,,,,,,,,,,NYI
2025020312,20252026,2,2025-11-18,False,2025-11-19T01:30:00Z,-05:00,-06:00,America/Chicago,OFF,OK,20,Flames,Calgary,de Calgary,CGY,2.0,16,Blackhawks,Chicago,de Chicago,CHI,5.0,REG,3,REG,8482821.0,8484144.0,/video/cgy-at-chi-condensed-game-6385288609112,/fr/video/match-condense-flames-blackhawks-18-11-2025-6385287328112,,,,,,Söderblom,,,,,,CHI
2025020314,20252026,2,2025-11-18,False,2025-11-19T03:00:00Z,-05:00,-08:00,US/Pacific,OFF,OK,68,Mammoth,Utah,de l'Utah,UTA,2.0,28,Sharks,San Jose,de San Jose,SJS,3.0,OT,3,OT,8482137.0,8484801.0,/video/uta-at-sjs-condensed-game-6385292725112,/fr/video/match-condense-mammoth-sharks-18-11-2025-6385291287112,,,,,,,,,,,,SJS
2025020313,20252026,2,2025-11-18,False,2025-11-19T03:00:00Z,-05:00,-08:00,US/Pacific,OFF,OK,3,Rangers,New York,de New York,NYR,2.0,54,Golden Knights,Vegas,de Vegas,VGK,3.0,REG,3,REG,8481033.0,8477447.0,/video/nyr-at-vgk-condensed-game-6385290864112,/fr/video/match-condense-rangers-golden-knights-18-11-2025-6385291150112,,,,,,,,,,,,VGK
2025020315,20252026,2,2025-11-19,False,2025-11-20T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,22,Oilers,Edmonton,d'Edmonton,EDM,4.0,15,Capitals,Washington,de Washington,WSH,7.0,REG,3,REG,8480313.0,8478463.0,/video/edm-at-wsh-condensed-game-6385329865112,/fr/video/match-condense-oilers-capitals-19-11-2025-6385331319112,,,,,,,,,,,,WSH
2025020316,20252026,2,2025-11-19,False,2025-11-20T00:30:00Z,-05:00,-05:00,America/New_York,OFF,OK,20,Flames,Calgary,de Calgary,CGY,6.0,7,Sabres,Buffalo,de Buffalo,BUF,2.0,REG,3,REG,8482445.0,8480028.0,/video/cgy-at-buf-condensed-game-6385333078112,/fr/video/match-condense-flames-sabres-19-11-2025-6385333160112,,,,,,,,,,,,CGY
2025020317,20252026,2,2025-11-19,False,2025-11-20T02:30:00Z,-05:00,-06:00,US/Central,OFF,OK,12,Hurricanes,Carolina,de la Caroline,CAR,3.0,30,Wild,Minnesota,du Minnesota,MIN,4.0,SO,3,SO,8482661.0,,/video/car-at-min-condensed-game-6385337738112,/fr/video/match-condense-hurricanes-wild-19-11-2025-6385338696112,,,,,,,,,,,,MIN
2025020318,20252026,2,2025-11-19,False,2025-11-20T03:00:00Z,-05:00,-08:00,America/Los_Angeles,OFF,OK,6,Bruins,Boston,de Boston,BOS,3.0,24,Ducks,Anaheim,d'Anaheim,ANA,4.0,REG,3,REG,8480843.0,8482178.0,/video/bos-at-ana-condensed-game-6385336849112,/fr/video/match-condense-bruins-ducks-19-11-2025-6385337824112,,,,,,,,,,,,ANA
2025020324,20252026,2,2025-11-20,False,2025-11-21T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,19,Blues,St. Louis,de St. Louis,STL,2.0,4,Flyers,Philadelphia,de Philadelphie,PHI,3.0,OT,3,OT,8478435.0,8477948.0,/video/stl-at-phi-condensed-game-6385382473112,/fr/video/match-condense-blues-flyers-20-11-2025-6385383827112,,,,,,,,,,,,PHI
2025020323,20252026,2,2025-11-20,False,2025-11-21T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,1,Devils,New Jersey,du New Jersey,NJD,0.0,13,Panthers,Florida,de la Floride,FLA,1.0,REG,3,REG,8475683.0,8477933.0,/video/njd-at-fla-condensed-game-6385383331112,/fr/video/match-condense-devils-panthers-20-11-2025-6385381579112,,,,,,,,,,,,FLA
2025020320,20252026,2,2025-11-20,False,2025-11-21T00:00:00Z,-05:00,-05:00,America/Montreal,OFF,OK,15,Capitals,Washington,de Washington,WSH,8.0,8,Canadiens,Montréal,de Montréal,MTL,4.0,REG,3,REG,8479292.0,8477947.0,/video/wsh-at-mtl-condensed-game-6385383361112,/fr/video/match-condense-capitals-canadiens-20-11-2025-6385383259112,,,,,,,,,,,,WSH
2025020319,20252026,2,2025-11-20,False,2025-11-21T00:00:00Z,-05:00,-05:00,America/Toronto,OFF,OK,29,Blue Jackets,Columbus,de Columbus,CBJ,3.0,10,Maple Leafs,Toronto,de Toronto,TOR,2.0,OT,3,OT,8482982.0,8484166.0,/video/cbj-at-tor-condensed-game-6385381998112,/fr/video/match-condense-blue-jackets-maple-leafs-20-11-2025-6385383740112,,,,,,,,,,,,CBJ
2025020321,20252026,2,2025-11-20,False,2025-11-21T00:00:00Z,-05:00,-05:00,America/Detroit,OFF,OK,2,Islanders,New York,de New York,NYI,5.0,17,Red Wings,Detroit,de Detroit,DET,0.0,REG,3,REG,8478009.0,8484221.0,/video/nyi-at-det-condensed-game-6385384337112,/fr/video/match-condense-islanders-red-wings-20-11-2025-6385382876112,,,,,,,,,,,,NYI
2025020322,20252026,2,2025-11-20,False,2025-11-21T00:30:00Z,-05:00,-05:00,US/Eastern,OFF,OK,22,Oilers,Edmonton,d'Edmonton,EDM,1.0,14,Lightning,Tampa Bay,de Tampa Bay,TBL,2.0,OT,3,OT,8476883.0,8477404.0,/video/edm-at-tbl-condensed-game-6385384709112,/fr/video/match-condense-oilers-lightning-20-11-2025-6385385066112,,,,,,,,,,,,TBL
2025020325,20252026,2,2025-11-20,False,2025-11-21T01:00:00Z,-05:00,-06:00,America/Chicago,OFF,OK,55,Kraken,Seattle,de Seattle,SEA,3.0,16,Blackhawks,Chicago,de Chicago,CHI,2.0,REG,3,REG,8478916.0,8475768.0,/video/sea-at-chi-condensed-game-6385385099112,/fr/video/match-condense-kraken-blackhawks-20-11-2025-6385384325112,,,,,,,,,,,,SEA
2025020326,20252026,2,2025-11-20,False,2025-11-21T02:00:00Z,-05:00,-07:00,America/Denver,OFF,OK,3,Rangers,New York,de New York,NYR,3.0,21,Avalanche,Colorado,du Colorado,COL,6.0,REG,3,REG,8475809.0,8477492.0,/video/nyr-at-col-condensed-game-6385388017112,/fr/video/match-condense-rangers-avalanche-20-11-2025-6385386846112,,,,,,,,,,,,COL
2025020327,20252026,2,2025-11-20,False,2025-11-21T02:00:00Z,-05:00,-07:00,America/Denver,OFF,OK,54,Golden Knights,Vegas,de Vegas,VGK,4.0,68,Mammoth,Utah,de l'Utah,UTA,1.0,REG,3,REG,8481033.0,8477018.0,/video/vgk-at-uta-condensed-game-6385388304112,/fr/video/match-condense-golden-knights-mammoth-20-11-2025-6385387716112,,,,,,,,,,,,VGK
2025020329,20252026,2,2025-11-20,False,2025-11-21T03:00:00Z,-05:00,-08:00,America/Los_Angeles,OFF,OK,9,Senators,Ottawa,d'Ottawa,OTT,3.0,24,Ducks,Anaheim,d'Anaheim,ANA,2.0,REG,3,REG,8476999.0,8480208.0,/video/ott-at-ana-condensed-game-6385390026112,/fr/video/match-condense-senators-ducks-20-11-2025-6385388853112,Sénateurs,,,,,,,,,,,OTT
2025020328,20252026,2,2025-11-20,False,2025-11-21T03:00:00Z,-05:00,-08:00,America/Vancouver,OFF,OK,25,Stars,Dallas,de Dallas,DAL,4.0,23,Canucks,Vancouver,de Vancouver,VAN,2.0,REG,3,REG,8479979.0,8476278.0,/video/dal-at-van-condensed-game-6385390802112,/fr/video/match-condense-stars-canucks-20-11-2025-6385390412112,,,,,,,,,,,,DAL
2025020330,20252026,2,2025-11-20,False,2025-11-21T03:00:00Z,-05:00,-08:00,US/Pacific,OFF,OK,26,Kings,Los Angeles,de Los Angeles,LAK,3.0,28,Sharks,San Jose,de San Jose,SJS,4.0,SO,3,SO,8482137.0,,/video/lak-at-sjs-condensed-game-6385389261112,/fr/video/match-condense-kings-sharks-20-11-2025-6385390905112,,,,,,,,,,,,SJS
2025020332,20252026,2,2025-11-21,False,2025-11-22T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,30,Wild,Minnesota,du Minnesota,MIN,5.0,5,Penguins,Pittsburgh,de Pittsburgh,PIT,0.0,REG,3,REG,8479406.0,8481557.0,/video/min-at-pit-condensed-game-6385435700112,/fr/video/match-condense-wild-penguins-21-11-2025-6385435480112,,,,,,,,,,,,MIN
2025020331,20252026,2,2025-11-21,False,2025-11-22T00:00:00Z,-05:00,-05:00,America/New_York,OFF,OK,16,Blackhawks,Chicago,de Chicago,CHI,3.0,7,Sabres,Buffalo,de Buffalo,BUF,9.0,REG,3,REG,8480045.0,8480802.0,/video/chi-at-buf-condensed-game-6385435986112,/fr/video/match-condense-blackhawks-sabres-21-11-2025-6385436055112,,,,,,,,,,,,BUF
2025020333,20252026,2,2025-11-21,False,2025-11-22T01:00:00Z,-05:00,-06:00,America/Winnipeg,OFF,OK,12,Hurricanes,Carolina,de la Caroline,CAR,4.0,52,Jets,Winnipeg,de Winnipeg,WPG,3.0,REG,3,REG,8483548.0,8480830.0,/video/car-at-wpg-condensed-game-6385438286112,/fr/video/match-condense-hurricanes-jets-21-11-2025-6385438009112,,,,,,,,,,,,CAR
2025020334,20252026,2,2025-11-21,False,2025-11-22T03:30:00Z,-05:00,-08:00,America/Los_Angeles,OFF,OK,6,Bruins,Boston,de Boston,BOS,2.0,26,Kings,Los Angeles,de Los Angeles,LAK,1.0,OT,3,OT,8480280.0,8479987.0,/video/bos-at-lak-condensed-game-6385445039112,/fr/video/match-condense-bruins-kings-21-11-2025-6385444943112,,,,,,,,,,,,BOS
2025020335,20252026,2,2025-11-22,False,2025-11-22T18:00:00Z,-05:00,-05:00,America/Detroit,OFF,OK,29,Blue Jackets,Columbus,de Columbus,CBJ,3.0,17,Red Wings,Detroit,de Detroit,DET,4.0,OT,3,OT,8475660.0,8479337.0,/video/cbj-at-det-condensed-game-6385464286112,/fr/video/match-condense-blue-jackets-red-wings-22-11-2025-6385465450112,,,,,,,,,,,,DET
2025020336,20252026,2,2025-11-22,False,2025-11-22T20:30:00Z,-05:00,-05:00,America/New_York,OFF,OK,19,Blues,St. Louis,de St. Louis,STL,2.0,2,Islanders,New York,de New York,NYI,1.0,REG,3,REG,8476412.0,8480459.0,/video/stl-at-nyi-condensed-game-6385467024112,/fr/video/match-condense-blues-islanders-22-11-2025-6385468505112,,,,,,,,,,,,STL
2025020340,20252026,2,2025-11-22,False,2025-11-23T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,55,Kraken,Seattle,de Seattle,SEA,3.0,5,Penguins,Pittsburgh,de Pittsburgh,PIT,2.0,OT,3,OT,8475831.0,8477986.0,/video/sea-at-pit-condensed-game-6385475989112,/fr/video/match-condense-kraken-penguins-22-11-2025-6385476554112,,,,,,,,,,,,SEA
2025020341,20252026,2,2025-11-22,False,2025-11-23T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,14,Lightning,Tampa Bay,de Tampa Bay,TBL,5.0,15,Capitals,Washington,de Washington,WSH,3.0,REG,3,REG,8477992.0,8476453.0,/video/tbl-at-wsh-condensed-game-6385475019112,/fr/video/match-condense-lightning-capitals-22-11-2025-6385478766112,,,,,,,,,,,,TBL
2025020337,20252026,2,2025-11-22,False,2025-11-23T00:00:00Z,-05:00,-05:00,America/Montreal,OFF,OK,10,Maple Leafs,Toronto,de Toronto,TOR,2.0,8,Canadiens,Montréal,de Montréal,MTL,5.0,REG,3,REG,8482487.0,8480865.0,/video/tor-at-mtl-condensed-game-6385476184112,/fr/video/match-condense-maple-leafs-canadiens-22-11-2025-6385476187112,,,,,,,,,,,,MTL
2025020338,20252026,2,2025-11-22,False,2025-11-23T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,22,Oilers,Edmonton,d'Edmonton,EDM,6.0,13,Panthers,Florida,de la Floride,FLA,3.0,REG,3,REG,8479973.0,8481617.0,/video/edm-at-fla-condensed-game-6385476374112,/fr/video/match-condense-oilers-panthers-22-11-2025-6385475622112,,,,,,,,,,,,EDM
2025020339,20252026,2,2025-11-22,False,2025-11-23T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,1,Devils,New Jersey,du New Jersey,NJD,3.0,4,Flyers,Philadelphia,de Philadelphie,PHI,6.0,REG,3,REG,8478435.0,8482159.0,/video/njd-at-phi-condensed-game-6385476751112,/fr/video/match-condense-devils-flyers-22-11-2025-6385476354112,,,,,,,,,,,,PHI
2025020342,20252026,2,2025-11-22,False,2025-11-23T00:00:00Z,-05:00,-08:00,US/Pacific,OFF,OK,9,Senators,Ottawa,d'Ottawa,OTT,3.0,28,Sharks,San Jose,de San Jose,SJS,2.0,REG,3,REG,8476999.0,8482116.0,/video/ott-at-sjs-condensed-game-6385475302112,/fr/video/match-condense-senators-sharks-22-11-2025-6385476459112,Sénateurs,,,,,,,,,,,OTT
2025020343,20252026,2,2025-11-22,False,2025-11-23T01:00:00Z,-05:00,-06:00,US/Central,OFF,OK,21,Avalanche,Colorado,du Colorado,COL,3.0,18,Predators,Nashville,de Nashville,NSH,0.0,REG,3,REG,8478406.0,8470613.0,/video/col-at-nsh-condensed-game-6385477798112,/fr/video/match-condense-avalanche-predators-22-11-2025-6385477414112,,,,,,,,,,,,COL
2025020344,20252026,2,2025-11-22,False,2025-11-23T02:00:00Z,-05:00,-07:00,America/Denver,OFF,OK,3,Rangers,New York,de New York,NYR,2.0,68,Mammoth,Utah,de l'Utah,UTA,3.0,REG,3,REG,8478872.0,8480084.0,/video/nyr-at-uta-condensed-game-6385478048112,/fr/video/match-condense-rangers-mammoth-22-11-2025-6385480184112,,,,,,,,,,,,UTA
2025020346,20252026,2,2025-11-22,False,2025-11-23T03:00:00Z,-05:00,-08:00,America/Los_Angeles,OFF,OK,54,Golden Knights,Vegas,de Vegas,VGK,3.0,24,Ducks,Anaheim,d'Anaheim,ANA,4.0,OT,3,OT,8480843.0,8483445.0,/video/vgk-at-ana-condensed-game-6385481303112,/fr/video/match-condense-golden-knights-ducks-22-11-2025-6385481208112,,,,,,,,,,,,ANA
2025020345,20252026,2,2025-11-22,False,2025-11-23T03:00:00Z,-05:00,-07:00,US/Mountain,OFF,OK,25,Stars,Dallas,de Dallas,DAL,2.0,20,Flames,Calgary,de Calgary,CGY,3.0,SO,3,SO,8482445.0,,/video/dal-at-cgy-condensed-game-6385479964112,/fr/video/match-condense-stars-flames-22-11-2025-6385480071112,,,,,,,,,,,,CGY
2025020347,20252026,2,2025-11-23,False,2025-11-23T18:00:00Z,-05:00,-05:00,America/New_York,OFF,OK,12,Hurricanes,Carolina,de la Caroline,CAR,1.0,7,Sabres,Buffalo,de Buffalo,BUF,4.0,REG,3,REG,8480045.0,8482097.0,/video/car-at-buf-condensed-game-6385496312112,/fr/video/match-condense-hurricanes-sabres-23-11-2025-6385495819112,,,,,,,,,,,,BUF
2025020348,20252026,2,2025-11-23,False,2025-11-23T21:00:00Z,-05:00,-06:00,America/Winnipeg,OFF,OK,30,Wild,Minnesota,du Minnesota,MIN,3.0,52,Jets,Winnipeg,de Winnipeg,WPG,0.0,REG,3,REG,8482661.0,8483525.0,/video/min-at-wpg-condensed-game-6385500527112,/fr/video/match-condense-wild-jets-23-11-2025-6385502096112,,,,,,,,,,,,MIN
2025020349,20252026,2,2025-11-23,False,2025-11-23T22:00:00Z,-05:00,-05:00,America/New_York,OFF,OK,55,Kraken,Seattle,de Seattle,SEA,0.0,2,Islanders,New York,de New York,NYI,1.0,SO,3,SO,8479496.0,,/video/sea-at-nyi-condensed-game-6385503832112,/fr/video/match-condense-kraken-islanders-23-11-2025-6385502851112,,,,,,,,,,,,NYI
2025020350,20252026,2,2025-11-23,False,2025-11-24T00:00:00Z,-05:00,-06:00,America/Chicago,OFF,OK,21,Avalanche,Colorado,du Colorado,COL,1.0,16,Blackhawks,Chicago,de Chicago,CHI,0.0,REG,3,REG,8475809.0,8480069.0,/video/col-at-chi-condensed-game-6385507071112,/fr/video/match-condense-avalanche-blackhawks-23-11-2025-6385505684112,,,,,,,,,,,,COL
2025020351,20252026,2,2025-11-23,False,2025-11-24T01:00:00Z,-05:00,-08:00,US/Pacific,OFF,OK,6,Bruins,Boston,de Boston,BOS,1.0,28,Sharks,San Jose,de San Jose,SJS,3.0,REG,3,REG,8482137.0,8484801.0,/video/bos-at-sjs-condensed-game-6385507142112,/fr/video/match-condense-bruins-sharks-23-11-2025-6385506429112,,,,,,,,,,,,SJS
2025020352,20252026,2,2025-11-23,False,2025-11-24T02:00:00Z,-05:00,-08:00,America/Vancouver,OFF,OK,20,Flames,Calgary,de Calgary,CGY,5.0,23,Canucks,Vancouver,de Vancouver,VAN,2.0,REG,3,REG,8481692.0,8480860.0,/video/cgy-at-van-condensed-game-6385508315112,/fr/video/match-condense-flames-canucks-23-11-2025-6385508813112,,,,,,,,,,,,CGY
2025020353,20252026,2,2025-11-24,False,2025-11-25T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,4,Flyers,Philadelphia,de Philadelphie,PHI,0.0,14,Lightning,Tampa Bay,de Tampa Bay,TBL,3.0,REG,3,REG,8476883.0,8479542.0,/video/phi-at-tbl-condensed-game-6385547990112,/fr/video/match-condense-flyers-lightning-24-11-2025-6385548086112,,,,,,,,,,,,TBL
2025020355,20252026,2,2025-11-24,False,2025-11-25T00:00:00Z,-05:00,-05:00,America/New_York,OFF,OK,19,Blues,St. Louis,de St. Louis,STL,2.0,3,Rangers,New York,de New York,NYR,3.0,REG,3,REG,8478048.0,8481726.0,/video/stl-at-nyr-condensed-game-6385548109112,/fr/video/match-condense-blues-rangers-24-11-2025-6385547994112,,,,,,,,,,,,NYR
2025020356,20252026,2,2025-11-24,False,2025-11-25T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,29,Blue Jackets,Columbus,de Columbus,CBJ,1.0,15,Capitals,Washington,de Washington,WSH,5.0,REG,3,REG,8480313.0,8476880.0,/video/cbj-at-wsh-condensed-game-6385546515112,/fr/video/match-condense-blue-jackets-capitals-24-11-2025-6385547320112,,,,,,,,,,,,WSH
2025020354,20252026,2,2025-11-24,False,2025-11-25T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,17,Red Wings,Detroit,de Detroit,DET,3.0,1,Devils,New Jersey,du New Jersey,NJD,4.0,REG,3,REG,8474593.0,8477015.0,/video/det-at-njd-condensed-game-6385548497112,/fr/video/match-condense-red-wings-devils-24-11-2025-6385548779112,,,,,,Markström,,,,,,NJD
2025020357,20252026,2,2025-11-24,False,2025-11-25T01:00:00Z,-05:00,-06:00,US/Central,OFF,OK,13,Panthers,Florida,de la Floride,FLA,8.0,18,Predators,Nashville,de Nashville,NSH,3.0,REG,3,REG,8480193.0,8477935.0,/video/fla-at-nsh-condensed-game-6385550243112,/fr/video/match-condense-panthers-predators-24-11-2025-6385550240112,,,,,,,,,,,,FLA
2025020358,20252026,2,2025-11-24,False,2025-11-25T02:00:00Z,-05:00,-07:00,America/Denver,OFF,OK,54,Golden Knights,Vegas,de Vegas,VGK,1.0,68,Mammoth,Utah,de l'Utah,UTA,5.0,REG,3,REG,8478872.0,8483431.0,/video/vgk-at-uta-condensed-game-6385552044112,/fr/video/match-condense-golden-knights-mammoth-24-11-2025-6385552819112,,,,,,,,,,,,UTA
2025020359,20252026,2,2025-11-24,False,2025-11-25T02:00:00Z,-05:00,-08:00,America/Los_Angeles,OFF,OK,9,Senators,Ottawa,d'Ottawa,OTT,1.0,26,Kings,Los Angeles,de Los Angeles,LAK,2.0,REG,3,REG,8475311.0,8482730.0,/video/ott-at-lak-condensed-game-6385552053112,/fr/video/match-condense-senators-kings-24-11-2025-6385553305112,Sénateurs,,,,,,,,,,,LAK
2025020360,20252026,2,2025-11-25,False,2025-11-26T02:00:00Z,-05:00,-07:00,America/Edmonton,OFF,OK,25,Stars,Dallas,de Dallas,DAL,8.0,22,Oilers,Edmonton,d'Edmonton,EDM,3.0,REG,3,REG,8479979.0,8479351.0,/video/dal-at-edm-condensed-game-6385594967112,/fr/video/match-condense-stars-oilers-25-11-2025-6385595345112,,,,,,,,,,,,DAL
2025020362,20252026,2,2025-11-26,False,2025-11-27T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,20,Flames,Calgary,de Calgary,CGY,1.0,14,Lightning,Tampa Bay,de Tampa Bay,TBL,5.0,REG,3,REG,8476883.0,8480426.0,/video/cgy-at-tbl-condensed-game-6385637489112,/fr/video/match-condense-flames-lightning-26-11-2025-6385635195112,,,,,,,,,,,,TBL
2025020369,20252026,2,2025-11-26,False,2025-11-27T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,10,Maple Leafs,Toronto,de Toronto,TOR,2.0,29,Blue Jackets,Columbus,de Columbus,CBJ,1.0,OT,3,OT,8479361.0,8477939.0,/video/tor-at-cbj-condensed-game-6385637858112,/fr/video/match-condense-maple-leafs-blue-jackets-26-11-2025-6385636521112,,,,,,,,,,,,TOR
2025020368,20252026,2,2025-11-26,False,2025-11-27T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,3,Rangers,New York,de New York,NYR,4.0,12,Hurricanes,Carolina,de la Caroline,CAR,2.0,REG,3,REG,8478048.0,8476389.0,/video/nyr-at-car-condensed-game-6385636263112,/fr/video/match-condense-rangers-hurricanes-26-11-2025-6385637150112,,,,,,,,,,,,NYR
2025020363,20252026,2,2025-11-26,False,2025-11-27T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,4,Flyers,Philadelphia,de Philadelphie,PHI,4.0,13,Panthers,Florida,de la Floride,FLA,2.0,REG,3,REG,8478435.0,8482159.0,/video/phi-at-fla-condensed-game-6385635302112,/fr/video/match-condense-flyers-panthers-26-11-2025-6385636751112,,,,,,,,,,,,PHI
2025020367,20252026,2,2025-11-26,False,2025-11-27T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,52,Jets,Winnipeg,de Winnipeg,WPG,3.0,15,Capitals,Washington,de Washington,WSH,4.0,REG,3,REG,8479292.0,8481580.0,/video/wpg-at-wsh-condensed-game-6385638588112,/fr/video/match-condense-jets-capitals-26-11-2025-6385638079112,,,,,,,,,,,,WSH
2025020366,20252026,2,2025-11-26,False,2025-11-27T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,7,Sabres,Buffalo,de Buffalo,BUF,2.0,5,Penguins,Pittsburgh,de Pittsburgh,PIT,4.0,REG,3,REG,8477465.0,8475763.0,/video/buf-at-pit-condensed-game-6385634597112,/fr/video/match-condense-sabres-penguins-26-11-2025-6385634292112,,,,,,,,,,,,PIT
2025020361,20252026,2,2025-11-26,False,2025-11-27T00:00:00Z,-05:00,-05:00,America/Detroit,OFF,OK,18,Predators,Nashville,de Nashville,NSH,6.0,17,Red Wings,Detroit,de Detroit,DET,3.0,REG,3,REG,8481020.0,8475158.0,/video/nsh-at-det-condensed-game-6385637955112,/fr/video/match-condense-predators-red-wings-26-11-2025-6385638142112,,,,,,,,,,,,NSH
2025020364,20252026,2,2025-11-26,False,2025-11-27T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,19,Blues,St. Louis,de St. Louis,STL,2.0,1,Devils,New Jersey,du New Jersey,NJD,3.0,OT,3,OT,8474593.0,8483495.0,/video/stl-at-njd-condensed-game-6385637447112,/fr/video/match-condense-blues-devils-26-11-2025-6385636744112,,,,,,Markström,,,,,,NJD
2025020365,20252026,2,2025-11-26,False,2025-11-27T00:00:00Z,-05:00,-05:00,America/New_York,OFF,OK,6,Bruins,Boston,de Boston,BOS,3.0,2,Islanders,New York,de New York,NYI,1.0,REG,3,REG,8480280.0,8479661.0,/video/bos-at-nyi-condensed-game-6385636268112,/fr/video/match-condense-bruins-islanders-26-11-2025-6385636150112,,,,,,,,,,,,BOS
2025020370,20252026,2,2025-11-26,False,2025-11-27T01:30:00Z,-05:00,-06:00,America/Chicago,OFF,OK,30,Wild,Minnesota,du Minnesota,MIN,4.0,16,Blackhawks,Chicago,de Chicago,CHI,3.0,OT,3,OT,8479406.0,8478864.0,/video/min-at-chi-condensed-game-6385641640112,/fr/video/match-condense-wild-blackhawks-26-11-2025-6385641517112,,,,,,,,,,,,MIN
2025020371,20252026,2,2025-11-26,False,2025-11-27T02:00:00Z,-05:00,-07:00,America/Denver,OFF,OK,28,Sharks,San Jose,de San Jose,SJS,0.0,21,Avalanche,Colorado,du Colorado,COL,6.0,REG,3,REG,8478406.0,8479525.0,/video/sjs-at-col-condensed-game-6385643596112,/fr/video/match-condense-sharks-avalanche-26-11-2025-6385642712112,,,,,,,,,,,,COL
