gameIdx,team_tri,gameid,teamloc,goals,hits,goals_pp,shots,shots_blocked,poss_giveaway,poss_takeaway,win,seasonIdx,gameDate,gameEnd
TBL_PIT_2022-10-15,PIT,2022020031,home,6,6.0,0.0,1.0,2.0,0.0,1.0,1,2,2022-10-15,REG
ANA_NYI_2022-10-15,ANA,2022020032,away,1,0.0,0.0,4.0,2.0,2.0,1.0,0,2,2022-10-15,REG
ANA_NYI_2022-10-15,NYI,2022020032,home,7,0.0,0.0,6.0,0.0,4.0,0.0,1,2,2022-10-15,REG
NSH_DAL_2022-10-15,NSH,2022020035,away,1,0.0,0.0,3.0,3.0,0.0,0.0,0,2,2022-10-15,REG
NSH_DAL_2022-10-15,DAL,2022020035,home,5,4.0,0.0,1.0,2.0,2.0,0.0,1,2,2022-10-15,REG
CBJ_STL_2022-10-15,CBJ,2022020033,away,2,3.0,0.0,2.0,1.0,1.0,0.0,0,2,2022-10-15,REG
CBJ_STL_2022-10-15,STL,2022020033,home,5,2.0,0.0,1.0,2.0,0.0,1.0,1,2,2022-10-15,REG
LAK_MIN_2022-10-15,LAK,2022020034,away,7,2.0,0.0,3.0,1.0,1.0,0.0,1,2,2022-10-15,REG
LAK_MIN_2022-10-15,MIN,2022020034,home,6,1.0,0.0,1.0,0.0,0.0,0.0,0,2,2022-10-15,REG
VGK_SEA_2022-10-15,VGK,2022020037,away,5,3.0,0.0,3.0,2.0,1.0,1.0,1,2,2022-10-15,REG
VGK_SEA_2022-10-15,SEA,2022020037,home,2,1.0,0.0,2.0,2.0,0.0,0.0,0,2,2022-10-15,REG
CGY_EDM_2022-10-15,CGY,2022020036,away,4,2.0,0.0,1.0,2.0,2.0,2.0,1,2,2022-10-15,REG
CGY_EDM_2022-10-15,EDM,2022020036,home,3,5.0,0.0,3.0,0.0,1.0,0.0,0,2,2022-10-15,REG
CHI_SJS_2022-10-15,CHI,2022020038,away,5,0.0,0.0,2.0,2.0,1.0,2.0,1,2,2022-10-15,REG
CHI_SJS_2022-10-15,SJS,2022020038,home,2,3.0,0.0,2.0,2.0,0.0,2.0,0,2,2022-10-15,REG
ANA_NYR_2022-10-17,ANA,2022020039,away,4,4.0,0.0,4.0,2.0,3.0,0.0,0,2,2022-10-17,REG
ANA_NYR_2022-10-17,NYR,2022020039,home,6,3.0,0.0,5.0,1.0,2.0,0.0,1,2,2022-10-17,REG
PIT_MTL_2022-10-17,PIT,2022020042,away,2,5.0,0.0,1.0,4.0,0.0,0.0,0,2,2022-10-17,OT
PIT_MTL_2022-10-17,MTL,2022020042,home,3,1.0,0.0,2.0,2.0,0.0,1.0,1,2,2022-10-17,OT
FLA_BOS_2022-10-17,FLA,2022020041,away,3,1.0,0.0,5.0,1.0,0.0,0.0,0,2,2022-10-17,REG
FLA_BOS_2022-10-17,BOS,2022020041,home,5,3.0,0.0,2.0,3.0,0.0,0.0,1,2,2022-10-17,REG
LAK_DET_2022-10-17,LAK,2022020044,away,5,2.0,0.0,4.0,5.0,1.0,0.0,1,2,2022-10-17,OT
LAK_DET_2022-10-17,DET,2022020044,home,4,2.0,0.0,0.0,2.0,1.0,1.0,0,2,2022-10-17,OT
ARI_TOR_2022-10-17,ARI,2022020040,away,4,4.0,0.0,1.0,1.0,2.0,0.0,1,2,2022-10-17,REG
ARI_TOR_2022-10-17,TOR,2022020040,home,2,8.0,0.0,1.0,3.0,0.0,0.0,0,2,2022-10-17,REG
VAN_WSH_2022-10-17,VAN,2022020043,away,4,5.0,0.0,2.0,2.0,1.0,1.0,0,2,2022-10-17,REG
VAN_WSH_2022-10-17,WSH,2022020043,home,6,4.0,1.0,5.0,1.0,1.0,1.0,1,2,2022-10-17,REG
COL_MIN_2022-10-17,COL,2022020045,away,6,2.0,0.0,6.0,1.0,0.0,0.0,1,2,2022-10-17,REG
COL_MIN_2022-10-17,MIN,2022020045,home,3,1.0,0.0,5.0,3.0,1.0,0.0,0,2,2022-10-17,REG
WPG_DAL_2022-10-17,WPG,2022020046,away,1,1.0,0.0,2.0,0.0,1.0,0.0,0,2,2022-10-17,REG
WPG_DAL_2022-10-17,DAL,2022020046,home,4,4.0,0.0,5.0,3.0,0.0,0.0,1,2,2022-10-17,REG
CAR_SEA_2022-10-17,CAR,2022020047,away,5,2.0,0.0,3.0,1.0,0.0,1.0,1,2,2022-10-17,REG
CAR_SEA_2022-10-17,SEA,2022020047,home,1,4.0,0.0,2.0,2.0,0.0,1.0,0,2,2022-10-17,REG
ANA_NJD_2022-10-18,ANA,2022020048,away,2,4.0,0.0,2.0,2.0,2.0,0.0,0,2,2022-10-18,REG
ANA_NJD_2022-10-18,NJD,2022020048,home,4,4.0,0.0,2.0,0.0,2.0,1.0,1,2,2022-10-18,REG
VAN_CBJ_2022-10-18,VAN,2022020050,away,3,3.0,0.0,3.0,1.0,1.0,3.0,0,2,2022-10-18,OT
VAN_CBJ_2022-10-18,CBJ,2022020050,home,4,4.0,0.0,3.0,3.0,0.0,0.0,1,2,2022-10-18,OT
BOS_OTT_2022-10-18,BOS,2022020049,away,5,3.0,0.0,6.0,2.0,1.0,0.0,0,2,2022-10-18,REG
BOS_OTT_2022-10-18,OTT,2022020049,home,7,9.0,0.0,7.0,1.0,1.0,0.0,1,2,2022-10-18,REG
PHI_TBL_2022-10-18,PHI,2022020053,away,3,5.0,0.0,3.0,3.0,1.0,3.0,1,2,2022-10-18,REG
PHI_TBL_2022-10-18,TBL,2022020053,home,2,3.0,0.0,9.0,1.0,1.0,4.0,0,2,2022-10-18,REG
SJS_NYI_2022-10-18,SJS,2022020051,away,2,2.0,0.0,2.0,2.0,2.0,0.0,0,2,2022-10-18,REG
SJS_NYI_2022-10-18,NYI,2022020051,home,5,2.0,0.0,5.0,4.0,1.0,0.0,1,2,2022-10-18,REG
VGK_CGY_2022-10-18,VGK,2022020055,away,2,0.0,0.0,3.0,6.0,0.0,1.0,0,2,2022-10-18,REG
VGK_CGY_2022-10-18,CGY,2022020055,home,3,4.0,0.0,5.0,2.0,4.0,2.0,1,2,2022-10-18,REG
BUF_EDM_2022-10-18,BUF,2022020054,away,4,2.0,0.0,0.0,0.0,2.0,1.0,1,2,2022-10-18,REG
BUF_EDM_2022-10-18,EDM,2022020054,home,2,4.0,0.0,8.0,0.0,1.0,0.0,0,2,2022-10-18,REG
LAK_NSH_2022-10-18,LAK,2022020052,away,4,0.0,0.0,8.0,1.0,0.0,1.0,1,2,2022-10-18,SO
LAK_NSH_2022-10-18,NSH,2022020052,home,3,7.0,0.0,1.0,1.0,1.0,0.0,0,2,2022-10-18,SO
PHI_FLA_2022-10-19,PHI,2022020056,away,3,0.0,0.0,7.0,3.0,1.0,2.0,0,2,2022-10-19,REG
PHI_FLA_2022-10-19,FLA,2022020056,home,4,2.0,0.0,2.0,0.0,1.0,0.0,1,2,2022-10-19,REG
WPG_COL_2022-10-19,WPG,2022020057,away,4,7.0,0.0,2.0,4.0,0.0,0.0,1,2,2022-10-19,OT
WPG_COL_2022-10-19,COL,2022020057,home,3,4.0,0.0,2.0,0.0,3.0,0.0,0,2,2022-10-19,OT
STL_SEA_2022-10-19,STL,2022020058,away,4,0.0,0.0,4.0,1.0,1.0,3.0,1,2,2022-10-19,OT
STL_SEA_2022-10-19,SEA,2022020058,home,3,2.0,0.0,2.0,0.0,1.0,0.0,0,2,2022-10-19,OT
WSH_OTT_2022-10-20,WSH,2022020065,away,2,4.0,0.0,3.0,2.0,2.0,0.0,0,2,2022-10-20,REG
WSH_OTT_2022-10-20,OTT,2022020065,home,5,7.0,0.0,9.0,1.0,1.0,0.0,1,2,2022-10-20,REG
ANA_BOS_2022-10-20,ANA,2022020059,away,1,2.0,0.0,3.0,1.0,0.0,1.0,0,2,2022-10-20,SO
ANA_BOS_2022-10-20,BOS,2022020059,home,2,6.0,0.0,0.0,0.0,0.0,0.0,1,2,2022-10-20,SO
SJS_NYR_2022-10-20,SJS,2022020064,away,3,2.0,0.0,3.0,2.0,0.0,0.0,1,2,2022-10-20,OT
SJS_NYR_2022-10-20,NYR,2022020064,home,2,1.0,0.0,1.0,2.0,1.0,0.0,0,2,2022-10-20,OT
NSH_CBJ_2022-10-20,NSH,2022020063,away,3,1.0,0.0,2.0,1.0,1.0,2.0,0,2,2022-10-20,REG
NSH_CBJ_2022-10-20,CBJ,2022020063,home,5,7.0,0.0,3.0,3.0,1.0,2.0,1,2,2022-10-20,REG
DAL_TOR_2022-10-20,DAL,2022020061,away,2,11.0,0.0,2.0,2.0,1.0,2.0,0,2,2022-10-20,OT
DAL_TOR_2022-10-20,TOR,2022020061,home,3,7.0,0.0,0.0,6.0,0.0,2.0,1,2,2022-10-20,OT
ARI_MTL_2022-10-20,ARI,2022020060,away,2,2.0,0.0,8.0,1.0,2.0,2.0,0,2,2022-10-20,REG
ARI_MTL_2022-10-20,MTL,2022020060,home,6,0.0,0.0,3.0,0.0,1.0,0.0,1,2,2022-10-20,REG
LAK_PIT_2022-10-20,LAK,2022020062,away,1,5.0,0.0,5.0,2.0,2.0,2.0,0,2,2022-10-20,REG
LAK_PIT_2022-10-20,PIT,2022020062,home,6,5.0,0.0,4.0,2.0,1.0,1.0,1,2,2022-10-20,REG
NJD_NYI_2022-10-20,NJD,2022020066,away,4,1.0,0.0,5.0,5.0,1.0,1.0,1,2,2022-10-20,REG
NJD_NYI_2022-10-20,NYI,2022020066,home,1,2.0,0.0,0.0,5.0,2.0,0.0,0,2,2022-10-20,REG
VAN_MIN_2022-10-20,VAN,2022020067,away,3,1.0,0.0,3.0,0.0,0.0,0.0,0,2,2022-10-20,OT
VAN_MIN_2022-10-20,MIN,2022020067,home,4,1.0,0.0,1.0,2.0,1.0,0.0,1,2,2022-10-20,OT
CAR_EDM_2022-10-20,CAR,2022020069,away,4,4.0,0.0,3.0,1.0,0.0,1.0,0,2,2022-10-20,REG
CAR_EDM_2022-10-20,EDM,2022020069,home,6,3.0,0.0,3.0,4.0,4.0,2.0,1,2,2022-10-20,REG
BUF_CGY_2022-10-20,BUF,2022020068,away,6,1.0,0.0,1.0,0.0,0.0,0.0,1,2,2022-10-20,REG
BUF_CGY_2022-10-20,CGY,2022020068,home,3,3.0,0.0,1.0,2.0,0.0,0.0,0,2,2022-10-20,REG
WPG_VGK_2022-10-20,WPG,2022020070,away,2,13.0,0.0,1.0,1.0,0.0,1.0,0,2,2022-10-20,REG
WPG_VGK_2022-10-20,VGK,2022020070,home,5,5.0,0.0,4.0,1.0,0.0,0.0,1,2,2022-10-20,REG
TBL_FLA_2022-10-21,TBL,2022020071,away,3,3.0,0.0,0.0,1.0,0.0,1.0,1,2,2022-10-21,OT
TBL_FLA_2022-10-21,FLA,2022020071,home,2,1.0,0.0,1.0,0.0,1.0,1.0,0,2,2022-10-21,OT
DET_CHI_2022-10-21,DET,2022020072,away,3,0.0,0.0,4.0,1.0,0.0,1.0,0,2,2022-10-21,OT
DET_CHI_2022-10-21,CHI,2022020072,home,4,1.0,0.0,4.0,5.0,5.0,1.0,1,2,2022-10-21,OT
SEA_COL_2022-10-21,SEA,2022020073,away,3,3.0,0.0,5.0,3.0,1.0,1.0,1,2,2022-10-21,REG
SEA_COL_2022-10-21,COL,2022020073,home,2,3.0,0.0,4.0,2.0,1.0,2.0,0,2,2022-10-21,REG
MIN_BOS_2022-10-22,MIN,2022020074,away,3,2.0,0.0,1.0,1.0,0.0,0.0,0,2,2022-10-22,OT
MIN_BOS_2022-10-22,BOS,2022020074,home,4,4.0,0.0,1.0,2.0,1.0,0.0,1,2,2022-10-22,OT
SJS_NJD_2022-10-22,SJS,2022020075,away,1,7.0,0.0,4.0,0.0,0.0,0.0,0,2,2022-10-22,REG
SJS_NJD_2022-10-22,NJD,2022020075,home,2,4.0,0.0,1.0,2.0,0.0,0.0,1,2,2022-10-22,REG
ARI_OTT_2022-10-22,ARI,2022020076,away,2,3.0,0.0,3.0,1.0,2.0,1.0,0,2,2022-10-22,REG
ARI_OTT_2022-10-22,OTT,2022020076,home,6,6.0,1.0,5.0,1.0,3.0,0.0,1,2,2022-10-22,REG
STL_EDM_2022-10-22,STL,2022020077,away,2,5.0,0.0,2.0,6.0,0.0,0.0,1,2,2022-10-22,REG
STL_EDM_2022-10-22,EDM,2022020077,home,0,5.0,0.0,3.0,1.0,1.0,0.0,0,2,2022-10-22,REG
NYI_TBL_2022-10-22,NYI,2022020080,away,3,4.0,0.0,4.0,2.0,0.0,0.0,0,2,2022-10-22,REG
NYI_TBL_2022-10-22,TBL,2022020080,home,5,4.0,0.0,5.0,2.0,1.0,1.0,1,2,2022-10-22,REG
TOR_WPG_2022-10-22,TOR,2022020082,away,4,2.0,0.0,2.0,1.0,4.0,0.0,1,2,2022-10-22,REG
TOR_WPG_2022-10-22,WPG,2022020082,home,1,6.0,0.0,1.0,1.0,0.0,0.0,0,2,2022-10-22,REG
PIT_CBJ_2022-10-22,PIT,2022020081,away,6,2.0,0.0,1.0,2.0,0.0,0.0,1,2,2022-10-22,REG
PIT_CBJ_2022-10-22,CBJ,2022020081,home,3,5.0,0.0,2.0,2.0,0.0,1.0,0,2,2022-10-22,REG
LAK_WSH_2022-10-22,LAK,2022020079,away,3,4.0,0.0,2.0,2.0,1.0,0.0,0,2,2022-10-22,REG
LAK_WSH_2022-10-22,WSH,2022020079,home,4,7.0,0.0,5.0,0.0,1.0,0.0,1,2,2022-10-22,REG
DAL_MTL_2022-10-22,DAL,2022020078,away,5,0.0,0.0,1.0,2.0,4.0,1.0,1,2,2022-10-22,REG
DAL_MTL_2022-10-22,MTL,2022020078,home,2,1.0,0.0,4.0,2.0,4.0,0.0,0,2,2022-10-22,REG
PHI_NSH_2022-10-22,PHI,2022020083,away,3,4.0,0.0,4.0,2.0,0.0,1.0,1,2,2022-10-22,REG
PHI_NSH_2022-10-22,NSH,2022020083,home,1,3.0,0.0,2.0,1.0,0.0,0.0,0,2,2022-10-22,REG
COL_VGK_2022-10-22,COL,2022020086,away,3,4.0,1.0,2.0,2.0,0.0,1.0,1,2,2022-10-22,REG
COL_VGK_2022-10-22,VGK,2022020086,home,2,2.0,0.0,3.0,2.0,0.0,1.0,0,2,2022-10-22,REG
BUF_VAN_2022-10-22,BUF,2022020084,away,5,4.0,0.0,6.0,0.0,0.0,0.0,1,2,2022-10-22,REG
BUF_VAN_2022-10-22,VAN,2022020084,home,1,3.0,0.0,4.0,1.0,2.0,1.0,0,2,2022-10-22,REG
CAR_CGY_2022-10-22,CAR,2022020085,away,2,3.0,0.0,2.0,1.0,0.0,0.0,0,2,2022-10-22,OT
CAR_CGY_2022-10-22,CGY,2022020085,home,3,1.0,0.0,4.0,2.0,0.0,1.0,1,2,2022-10-22,OT
SEA_CHI_2022-10-23,SEA,2022020087,away,4,1.0,0.0,4.0,0.0,1.0,3.0,0,2,2022-10-23,REG
SEA_CHI_2022-10-23,CHI,2022020087,home,5,5.0,0.0,6.0,1.0,4.0,3.0,1,2,2022-10-23,REG
CBJ_NYR_2022-10-23,CBJ,2022020089,away,5,4.0,0.0,2.0,3.0,3.0,0.0,1,2,2022-10-23,REG
CBJ_NYR_2022-10-23,NYR,2022020089,home,1,1.0,1.0,5.0,2.0,1.0,0.0,0,2,2022-10-23,REG
ANA_DET_2022-10-23,ANA,2022020088,away,1,1.0,0.0,3.0,0.0,1.0,0.0,0,2,2022-10-23,REG
ANA_DET_2022-10-23,DET,2022020088,home,5,1.0,0.0,6.0,3.0,1.0,0.0,1,2,2022-10-23,REG
NYI_FLA_2022-10-23,NYI,2022020090,away,2,5.0,0.0,2.0,2.0,2.0,0.0,0,2,2022-10-23,REG
NYI_FLA_2022-10-23,FLA,2022020090,home,3,0.0,0.0,0.0,1.0,0.0,0.0,1,2,2022-10-23,REG
SJS_PHI_2022-10-23,SJS,2022020091,away,3,4.0,0.0,5.0,2.0,1.0,0.0,1,2,2022-10-23,REG
SJS_PHI_2022-10-23,PHI,2022020091,home,0,0.0,0.0,2.0,1.0,5.0,0.0,0,2,2022-10-23,REG
WSH_NJD_2022-10-24,WSH,2022020093,away,6,3.0,1.0,6.0,2.0,1.0,0.0,1,2,2022-10-24,REG
WSH_NJD_2022-10-24,NJD,2022020093,home,3,1.0,0.0,4.0,0.0,0.0,1.0,0,2,2022-10-24,REG
DAL_OTT_2022-10-24,DAL,2022020092,away,2,4.0,0.0,3.0,1.0,2.0,0.0,0,2,2022-10-24,REG
DAL_OTT_2022-10-24,OTT,2022020092,home,4,7.0,0.0,2.0,0.0,0.0,0.0,1,2,2022-10-24,REG
PIT_EDM_2022-10-24,PIT,2022020094,away,3,6.0,0.0,3.0,0.0,1.0,1.0,0,2,2022-10-24,REG
PIT_EDM_2022-10-24,EDM,2022020094,home,6,2.0,0.0,6.0,4.0,3.0,7.0,1,2,2022-10-24,REG
STL_WPG_2022-10-24,STL,2022020095,away,0,2.0,0.0,2.0,3.0,2.0,0.0,0,2,2022-10-24,REG
STL_WPG_2022-10-24,WPG,2022020095,home,4,4.0,0.0,2.0,2.0,0.0,1.0,1,2,2022-10-24,REG
TOR_VGK_2022-10-24,TOR,2022020096,away,1,2.0,0.0,1.0,4.0,1.0,0.0,0,2,2022-10-24,REG
TOR_VGK_2022-10-24,VGK,2022020096,home,3,3.0,0.0,0.0,4.0,0.0,2.0,1,2,2022-10-24,REG
CAR_VAN_2022-10-24,CAR,2022020097,away,3,1.0,0.0,2.0,3.0,0.0,0.0,1,2,2022-10-24,REG
CAR_VAN_2022-10-24,VAN,2022020097,home,2,2.0,0.0,1.0,0.0,0.0,1.0,0,2,2022-10-24,REG
MIN_MTL_2022-10-25,MIN,2022020101,away,3,1.0,0.0,3.0,2.0,0.0,0.0,1,2,2022-10-25,REG
MIN_MTL_2022-10-25,MTL,2022020101,home,1,0.0,0.0,1.0,1.0,3.0,0.0,0,2,2022-10-25,REG
NJD_DET_2022-10-25,NJD,2022020102,away,6,2.0,0.0,1.0,0.0,0.0,0.0,1,2,2022-10-25,REG
NJD_DET_2022-10-25,DET,2022020102,home,2,3.0,0.0,2.0,4.0,2.0,0.0,0,2,2022-10-25,REG
DAL_BOS_2022-10-25,DAL,2022020100,away,1,8.0,0.0,3.0,1.0,2.0,2.0,0,2,2022-10-25,REG
DAL_BOS_2022-10-25,BOS,2022020100,home,3,5.0,0.0,0.0,1.0,1.0,0.0,1,2,2022-10-25,REG
ARI_CBJ_2022-10-25,ARI,2022020098,away,6,1.0,0.0,1.0,1.0,1.0,1.0,1,2,2022-10-25,REG
ARI_CBJ_2022-10-25,CBJ,2022020098,home,3,5.0,0.0,6.0,0.0,1.0,0.0,0,2,2022-10-25,REG
COL_NYR_2022-10-25,COL,2022020099,away,3,2.0,0.0,3.0,1.0,0.0,1.0,1,2,2022-10-25,SO
COL_NYR_2022-10-25,NYR,2022020099,home,2,5.0,0.0,7.0,0.0,2.0,0.0,0,2,2022-10-25,SO
FLA_CHI_2022-10-25,FLA,2022020103,away,2,2.0,0.0,3.0,0.0,0.0,2.0,0,2,2022-10-25,REG
FLA_CHI_2022-10-25,CHI,2022020103,home,4,5.0,1.0,3.0,2.0,1.0,1.0,1,2,2022-10-25,REG
PIT_CGY_2022-10-25,PIT,2022020104,away,1,4.0,0.0,0.0,1.0,0.0,0.0,0,2,2022-10-25,REG
PIT_CGY_2022-10-25,CGY,2022020104,home,4,1.0,1.0,4.0,4.0,0.0,0.0,1,2,2022-10-25,REG
BUF_SEA_2022-10-25,BUF,2022020105,away,1,1.0,0.0,1.0,1.0,1.0,1.0,0,2,2022-10-25,REG
BUF_SEA_2022-10-25,SEA,2022020105,home,5,1.0,0.0,3.0,0.0,0.0,1.0,1,2,2022-10-25,REG
