id,season,gameType,gameDate,neutralSite,startTimeUTC,easternUTCOffset,venueUTCOffset,venueTimezone,gameState,gameScheduleState,awayTeam.id,awayTeam.commonName.default,awayTeam.placeNameWithPreposition.default,awayTeam.placeNameWithPreposition.fr,awayTeam.abbrev,awayTeam.score,homeTeam.id,homeTeam.commonName.default,homeTeam.placeNameWithPreposition.default,homeTeam.placeNameWithPreposition.fr,homeTeam.abbrev,homeTeam.score,periodDescriptor.number,periodDescriptor.periodType,periodDescriptor.maxRegulationPeriods,gameOutcome.lastPeriodType,winningGoalie.playerId,winningGoalScorer.playerId,condensedGame,winningGoalie.lastName.sv,awayTeam.commonName.fr,homeTeam.commonName.fr,specialEvent.parentId,specialEvent.name.default,specialEvent.name.fr,seriesUrl,seriesStatus.round,seriesStatus.seriesAbbrev,seriesStatus.seriesTitle,seriesStatus.seriesLetter,seriesStatus.neededToWin,seriesStatus.topSeedWins,seriesStatus.bottomSeedWins,seriesStatus.gameNumberOfSeries,ticketsLinkFr,periodDescriptor.otPeriods,winningGoalScorer.lastName.fr,winningGoalie.lastName.de,venue.cs,venue.fi,venue.sk,tricode_winteam
2022020642,20222023,2,2023-01-08,False,2023-01-09T00:00:00Z,-05:00,-06:00,US/Central,OFF,OK,19,Blues,St. Louis,de St. Louis,STL,3.0,30,Wild,Minnesota,du Minnesota,MIN,0.0,3.0,REG,3,REG,8471306.0,8476438.0,/video/stl-min-339712574,,,,,,,,,,,,,,,,,,,,,,,STL
2022020641,20222023,2,2023-01-08,False,2023-01-09T00:00:00Z,-05:00,-07:00,America/Phoenix,OFF,OK,5,Penguins,Pittsburgh,de Pittsburgh,PIT,4.0,53,Coyotes,Arizona,de l'Arizona,ARI,1.0,3.0,REG,3,REG,8479193.0,8477404.0,/video/pit-ari-339712382,,,,,,,,,,,,,,,,,,,,,,,PIT
2022020644,20222023,2,2023-01-08,False,2023-01-09T01:30:00Z,-05:00,-08:00,America/Los_Angeles,OFF,OK,6,Bruins,Boston,de Boston,BOS,7.0,24,Ducks,Anaheim,d'Anaheim,ANA,1.0,3.0,REG,3,REG,8480280.0,8471276.0,/video/bos-ana-339720330,,,,,,,,,,,,,,,,,,,,,,,BOS
2022020990,20222023,2,2023-01-09,False,2023-01-10T00:00:00Z,-05:00,-05:00,America/New_York,OFF,OK,4,Flyers,Philadelphia,de Philadelphie,PHI,4.0,7,Sabres,Buffalo,de Buffalo,BUF,0.0,3.0,REG,3,REG,8481035.0,8479772.0,/video/phi-buf-339744438,,,,,,,,,,,,,,,,,,,,,,,PHI
2022020646,20222023,2,2023-01-09,False,2023-01-10T00:30:00Z,-05:00,-05:00,America/Montreal,OFF,OK,55,Kraken,Seattle,de Seattle,SEA,4.0,8,Canadiens,Montréal,de Montréal,MTL,0.0,3.0,REG,3,REG,8474889.0,8480009.0,/video/sea-mtl-339746216,,,,,,,,,,,,,,,,,,,,,,,SEA
2022020645,20222023,2,2023-01-09,False,2023-01-10T00:30:00Z,-05:00,-05:00,US/Eastern,OFF,OK,18,Predators,Nashville,de Nashville,NSH,3.0,9,Senators,Ottawa,d'Ottawa,OTT,0.0,3.0,REG,3,REG,8477424.0,8474600.0,/video/nsh-ott-339747080,,,Sénateurs,,,,,,,,,,,,,,,,,,,,NSH
2022020647,20222023,2,2023-01-09,False,2023-01-10T03:30:00Z,-05:00,-08:00,America/Los_Angeles,OFF,OK,22,Oilers,Edmonton,d'Edmonton,EDM,3.0,26,Kings,Los Angeles,de Los Angeles,LAK,6.0,3.0,REG,3,REG,8477831.0,8477960.0,/video/edm-lak-339752334,,,,,,,,,,,,,,,,,,,,,,,LAK
2022020648,20222023,2,2023-01-10,False,2023-01-11T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,29,Blue Jackets,Columbus,de Columbus,CBJ,3.0,14,Lightning,Tampa Bay,de Tampa Bay,TBL,6.0,3.0,REG,3,REG,8476883.0,8476453.0,/video/cbj-tbl-339784686,,,,,,,,,,,,,,,,,,,,,,,TBL
2022020654,20222023,2,2023-01-10,False,2023-01-11T00:00:00Z,-05:00,-05:00,America/Detroit,OFF,OK,52,Jets,Winnipeg,de Winnipeg,WPG,5.0,17,Red Wings,Detroit,de Detroit,DET,7.0,3.0,REG,3,REG,8478024.0,8477952.0,,,,,,,,,,,,,,,,,,,,,,,,DET
2022020651,20222023,2,2023-01-10,False,2023-01-11T00:00:00Z,-05:00,-05:00,America/New_York,OFF,OK,55,Kraken,Seattle,de Seattle,SEA,4.0,7,Sabres,Buffalo,de Buffalo,BUF,3.0,3.0,REG,3,REG,8475831.0,8474602.0,/video/sea-buf-339785460,,,,,,,,,,,,,,,,,,,,,,,SEA
2022020652,20222023,2,2023-01-10,False,2023-01-11T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,23,Canucks,Vancouver,de Vancouver,VAN,4.0,5,Penguins,Pittsburgh,de Pittsburgh,PIT,5.0,3.0,REG,3,REG,8474682.0,8476483.0,/video/van-pit-339785502,,,,,,,,,,,,,,,,,,,,,,,PIT
2022020649,20222023,2,2023-01-10,False,2023-01-11T00:00:00Z,-05:00,-05:00,America/New_York,OFF,OK,30,Wild,Minnesota,du Minnesota,MIN,3.0,3,Rangers,New York,de New York,NYR,4.0,5.0,SO,3,SO,8478048.0,,/video/min-nyr-339789610,,,,,,,,,,,,,,,,,,,,,,,NYR
2022020650,20222023,2,2023-01-10,False,2023-01-11T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,1,Devils,New Jersey,du New Jersey,NJD,5.0,12,Hurricanes,Carolina,de la Caroline,CAR,3.0,3.0,REG,3,REG,8477970.0,8482110.0,/video/njd-car-339788292,,,,,,,,,,,,,,,,,,,,,,,NJD
2022020653,20222023,2,2023-01-10,False,2023-01-11T00:30:00Z,-05:00,-05:00,America/New_York,OFF,OK,25,Stars,Dallas,de Dallas,DAL,2.0,2,Islanders,New York,de New York,NYI,1.0,5.0,SO,3,SO,8479979.0,,/video/dal-nyi-339792044,,,,,,,,,,,,,,,,,,,,,,,DAL
2022020655,20222023,2,2023-01-10,False,2023-01-11T01:00:00Z,-05:00,-06:00,US/Central,OFF,OK,20,Flames,Calgary,de Calgary,CGY,3.0,19,Blues,St. Louis,de St. Louis,STL,4.0,4.0,OT,3,OT,8476412.0,8480023.0,/video/cgy-stl-339792470,,,,,,,,,,,,,,,,,,,,,,,STL
2022020657,20222023,2,2023-01-10,False,2023-01-11T02:00:00Z,-05:00,-07:00,America/Phoenix,OFF,OK,28,Sharks,San Jose,de San Jose,SJS,4.0,53,Coyotes,Arizona,de l'Arizona,ARI,2.0,3.0,REG,3,REG,8478039.0,8476442.0,/video/sjs-ari-339796088,Kähkönen,,,,,,,,,,,,,,,,,,,,,,SJS
2022020656,20222023,2,2023-01-10,False,2023-01-11T02:30:00Z,-05:00,-07:00,America/Denver,OFF,OK,13,Panthers,Florida,de la Floride,FLA,5.0,21,Avalanche,Colorado,du Colorado,COL,4.0,3.0,REG,3,REG,8475683.0,8479314.0,/video/fla-col-339797916,,,,,,,,,,,,,,,,,,,,,,,FLA
2022020659,20222023,2,2023-01-11,False,2023-01-12T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,15,Capitals,Washington,de Washington,WSH,3.0,4,Flyers,Philadelphia,de Philadelphie,PHI,5.0,3.0,REG,3,REG,8479394.0,8478439.0,/video/wsh-phi-339820738,,,,,,,,,,,,,,,,,,,,,,,PHI
2022020658,20222023,2,2023-01-11,False,2023-01-12T00:30:00Z,-05:00,-05:00,America/Toronto,OFF,OK,18,Predators,Nashville,de Nashville,NSH,1.0,10,Maple Leafs,Toronto,de Toronto,TOR,2.0,3.0,REG,3,REG,8476899.0,8478483.0,/video/nsh-tor-339821904,,,,,,,,,,,,,,,,,,,,,,,TOR
2022020661,20222023,2,2023-01-11,False,2023-01-12T03:00:00Z,-05:00,-08:00,America/Los_Angeles,OFF,OK,28,Sharks,San Jose,de San Jose,SJS,3.0,26,Kings,Los Angeles,de Los Angeles,LAK,4.0,3.0,REG,3,REG,8477831.0,8474563.0,/video/sjs-lak-339830906,,,,,,,,,,,,,,,,,,,,,,,LAK
2022020660,20222023,2,2023-01-11,False,2023-01-12T03:00:00Z,-05:00,-08:00,America/Los_Angeles,OFF,OK,22,Oilers,Edmonton,d'Edmonton,EDM,6.0,24,Ducks,Anaheim,d'Anaheim,ANA,2.0,3.0,REG,3,REG,8475789.0,8478402.0,/video/edm-ana-339829884,,,,,,,,,,,,,,,,,,,,,,,EDM
2022020668,20222023,2,2023-01-12,False,2023-01-13T00:00:00Z,-05:00,-05:00,America/New_York,OFF,OK,52,Jets,Winnipeg,de Winnipeg,WPG,4.0,7,Sabres,Buffalo,de Buffalo,BUF,2.0,3.0,REG,3,REG,8476945.0,8478398.0,/video/wpg-buf-339875144,,,,,,,,,,,,,,,,,,,,,,,WPG
2022020667,20222023,2,2023-01-12,False,2023-01-13T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,23,Canucks,Vancouver,de Vancouver,VAN,4.0,14,Lightning,Tampa Bay,de Tampa Bay,TBL,5.0,3.0,REG,3,REG,8476883.0,8474564.0,/video/van-tbl-339876900,,,,,,,,,,,,,,,,,,,,,,,TBL
2022020663,20222023,2,2023-01-12,False,2023-01-13T00:00:00Z,-05:00,-05:00,America/New_York,OFF,OK,25,Stars,Dallas,de Dallas,DAL,1.0,3,Rangers,New York,de New York,NYR,2.0,4.0,OT,3,OT,8478048.0,8479323.0,/video/dal-nyr-339874022,,,,,,,,,,,,,,,,,,,,,,,NYR
2022020662,20222023,2,2023-01-12,False,2023-01-13T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,12,Hurricanes,Carolina,de la Caroline,CAR,6.0,29,Blue Jackets,Columbus,de Columbus,CBJ,2.0,3.0,REG,3,REG,8475883.0,8478970.0,/video/car-cbj-339875476,,,,,,,,,,,,,,,,,,,,,,,CAR
2022020666,20222023,2,2023-01-12,False,2023-01-13T00:00:00Z,-05:00,-05:00,America/Detroit,OFF,OK,10,Maple Leafs,Toronto,de Toronto,TOR,1.0,17,Red Wings,Detroit,de Detroit,DET,4.0,3.0,REG,3,REG,8478024.0,8477952.0,/video/tor-det-339873592,,,,,,,,,,,,,,,,,,,,,,,DET
2022020665,20222023,2,2023-01-12,False,2023-01-13T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,55,Kraken,Seattle,de Seattle,SEA,3.0,6,Bruins,Boston,de Boston,BOS,0.0,3.0,REG,3,REG,8474889.0,8479293.0,/video/sea-bos-339871370,,,,,,,,,,,,,,,,,,,,,,,SEA
2022020664,20222023,2,2023-01-12,False,2023-01-13T00:00:00Z,-05:00,-05:00,America/Montreal,OFF,OK,18,Predators,Nashville,de Nashville,NSH,3.0,8,Canadiens,Montréal,de Montréal,MTL,4.0,3.0,REG,3,REG,8478470.0,8481540.0,/video/nsh-mtl-339875760,,,,,,,,,,,,,,,,,,,,,,,MTL
2022020669,20222023,2,2023-01-12,False,2023-01-13T00:30:00Z,-05:00,-05:00,America/New_York,OFF,OK,30,Wild,Minnesota,du Minnesota,MIN,3.0,2,Islanders,New York,de New York,NYI,1.0,3.0,REG,3,REG,8479406.0,8479351.0,/video/min-nyi-339881286,,,,,,,,,,,,,,,,,,,,,,,MIN
2022020670,20222023,2,2023-01-12,False,2023-01-13T01:00:00Z,-05:00,-06:00,US/Central,OFF,OK,20,Flames,Calgary,de Calgary,CGY,4.0,19,Blues,St. Louis,de St. Louis,STL,1.0,3.0,REG,3,REG,8478435.0,8479346.0,/video/cgy-stl-339882536,,,,,,,,,,,,,,,,,,,,,,,CGY
2022020671,20222023,2,2023-01-12,False,2023-01-13T01:30:00Z,-05:00,-06:00,America/Chicago,OFF,OK,21,Avalanche,Colorado,du Colorado,COL,2.0,16,Blackhawks,Chicago,de Chicago,CHI,3.0,3.0,REG,3,REG,8475852.0,8479390.0,/video/col-chi-339886532,,,,,,,,,,,,,,,,,,,,,,,CHI
2022020672,20222023,2,2023-01-12,False,2023-01-13T02:00:00Z,-05:00,-07:00,America/Phoenix,OFF,OK,9,Senators,Ottawa,d'Ottawa,OTT,5.0,53,Coyotes,Arizona,de l'Arizona,ARI,3.0,3.0,REG,3,REG,8476341.0,8480355.0,/video/ott-ari-339889014,,Sénateurs,,,,,,,,,,,,,,,,,,,,,OTT
2022020673,20222023,2,2023-01-12,False,2023-01-13T03:00:00Z,-05:00,-08:00,US/Pacific,OFF,OK,13,Panthers,Florida,de la Floride,FLA,2.0,54,Golden Knights,Vegas,de Vegas,VGK,4.0,3.0,REG,3,REG,8478499.0,8477478.0,/video/fla-vgk-339892554,,,,,,,,,,,,,,,,,,,,,,,VGK
2022020674,20222023,2,2023-01-13,False,2023-01-14T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,52,Jets,Winnipeg,de Winnipeg,WPG,4.0,5,Penguins,Pittsburgh,de Pittsburgh,PIT,1.0,3.0,REG,3,REG,8479496.0,8476460.0,/video/wpg-pit-339919460,,,,,,,,,,,,,,,,,,,,,,,WPG
2022020675,20222023,2,2023-01-13,False,2023-01-14T03:00:00Z,-05:00,-08:00,America/Los_Angeles,OFF,OK,1,Devils,New Jersey,du New Jersey,NJD,6.0,24,Ducks,Anaheim,d'Anaheim,ANA,2.0,3.0,REG,3,REG,8477970.0,8481559.0,/video/njd-ana-339927352,,,,,,,,,,,,,,,,,,,,,,,NJD
2022020676,20222023,2,2023-01-13,False,2023-01-14T03:30:00Z,-05:00,-08:00,US/Pacific,OFF,OK,22,Oilers,Edmonton,d'Edmonton,EDM,7.0,28,Sharks,San Jose,de San Jose,SJS,1.0,3.0,REG,3,REG,8475789.0,8480011.0,/video/edm-sjs-339928872,,,,,,,,,,,,,,,,,,,,,,,EDM
2022020677,20222023,2,2023-01-14,False,2023-01-14T19:00:00Z,-05:00,-06:00,US/Central,OFF,OK,20,Flames,Calgary,de Calgary,CGY,6.0,25,Stars,Dallas,de Dallas,DAL,5.0,3.0,REG,3,REG,8478435.0,8475690.0,/video/cgy-dal-339943666,,,,,,,,,,,,,,,,,,,,,,,CGY
2022020682,20222023,2,2023-01-14,False,2023-01-15T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,5,Penguins,Pittsburgh,de Pittsburgh,PIT,1.0,12,Hurricanes,Carolina,de la Caroline,CAR,2.0,3.0,REG,3,REG,8475883.0,8478970.0,/video/pit-car-339961860,,,,,,,,,,,,,,,,,,,,,,,CAR
2022020684,20222023,2,2023-01-14,False,2023-01-15T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,23,Canucks,Vancouver,de Vancouver,VAN,3.0,13,Panthers,Florida,de la Floride,FLA,4.0,3.0,REG,3,REG,8475683.0,8477493.0,/video/van-fla-339962988,,,,,,,,,,,,,,,,,,,,,,,FLA
2022020680,20222023,2,2023-01-14,False,2023-01-15T00:00:00Z,-05:00,-07:00,America/Denver,OFF,OK,9,Senators,Ottawa,d'Ottawa,OTT,0.0,21,Avalanche,Colorado,du Colorado,COL,7.0,3.0,REG,3,REG,8480925.0,8478420.0,/video/ott-col-339964000,,Sénateurs,,,,,,,,,,,,,,,,,,,,,COL
2022020679,20222023,2,2023-01-14,False,2023-01-15T00:00:00Z,-05:00,-05:00,America/New_York,OFF,OK,8,Canadiens,Montréal,de Montréal,MTL,1.0,2,Islanders,New York,de New York,NYI,2.0,3.0,REG,3,REG,8478009.0,8478463.0,/video/mtl-nyi-339961530,,,,,,,,,,,,,,,,,,,,,,,NYI
2022020683,20222023,2,2023-01-14,False,2023-01-15T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,10,Maple Leafs,Toronto,de Toronto,TOR,3.0,6,Bruins,Boston,de Boston,BOS,4.0,3.0,REG,3,REG,8476999.0,8476891.0,/video/tor-bos-339964794,,,,,,,,,,,,,,,,,,,,,,,BOS
2022020678,20222023,2,2023-01-14,False,2023-01-15T00:00:00Z,-05:00,-05:00,America/Detroit,OFF,OK,29,Blue Jackets,Columbus,de Columbus,CBJ,4.0,17,Red Wings,Detroit,de Detroit,DET,3.0,3.0,REG,3,REG,8478007.0,8479339.0,/video/cbj-det-339960882,,,,,,,,,,,,,,,,,,,,,,,CBJ
2022020681,20222023,2,2023-01-14,False,2023-01-15T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,4,Flyers,Philadelphia,de Philadelphie,PHI,3.0,15,Capitals,Washington,de Washington,WSH,1.0,3.0,REG,3,REG,8479394.0,8474037.0,/video/phi-wsh-339959852,,,,,,,,,,,,,,,,,,,,,,,PHI
2022020687,20222023,2,2023-01-14,False,2023-01-15T01:00:00Z,-05:00,-06:00,America/Chicago,OFF,OK,55,Kraken,Seattle,de Seattle,SEA,8.0,16,Blackhawks,Chicago,de Chicago,CHI,5.0,3.0,REG,3,REG,8474889.0,8477955.0,/video/sea-chi-339972974,,,,,,,,,,,,,,,,,,,,,,,SEA
2022020686,20222023,2,2023-01-14,False,2023-01-15T01:00:00Z,-05:00,-06:00,US/Central,OFF,OK,7,Sabres,Buffalo,de Buffalo,BUF,5.0,18,Predators,Nashville,de Nashville,NSH,3.0,3.0,REG,3,REG,8480045.0,8473449.0,/video/buf-nsh-339971324,,,,,,,,,,,,,,,,,,,,,,,BUF
2022020685,20222023,2,2023-01-14,False,2023-01-15T01:00:00Z,-05:00,-06:00,US/Central,OFF,OK,53,Coyotes,Arizona,de l'Arizona,ARI,1.0,30,Wild,Minnesota,du Minnesota,MIN,2.0,3.0,REG,3,REG,8470594.0,8477919.0,/video/ari-min-339974630,,,,,,,,,,,,,,,,,,,,,,,MIN
2022020688,20222023,2,2023-01-14,False,2023-01-15T01:00:00Z,-05:00,-06:00,US/Central,OFF,OK,14,Lightning,Tampa Bay,de Tampa Bay,TBL,4.0,19,Blues,St. Louis,de St. Louis,STL,2.0,3.0,REG,3,REG,8476883.0,8480246.0,/video/tbl-stl-339970814,,,,,,,,,,,,,,,,,,,,,,,TBL
2022020689,20222023,2,2023-01-14,False,2023-01-15T03:00:00Z,-05:00,-08:00,US/Pacific,OFF,OK,22,Oilers,Edmonton,d'Edmonton,EDM,4.0,54,Golden Knights,Vegas,de Vegas,VGK,3.0,3.0,REG,3,REG,8475789.0,8480011.0,/video/edm-vgk-339980884,,,,,,,,,,,,,,,,,,,,,,,EDM
2022020690,20222023,2,2023-01-14,False,2023-01-15T03:30:00Z,-05:00,-08:00,America/Los_Angeles,OFF,OK,1,Devils,New Jersey,du New Jersey,NJD,5.0,26,Kings,Los Angeles,de Los Angeles,LAK,2.0,3.0,REG,3,REG,8478406.0,8481537.0,/video/njd-lak-339983650,,,,,,,,,,,,,,,,,,,,,,,NJD
2022020691,20222023,2,2023-01-15,False,2023-01-15T22:00:00Z,-05:00,-05:00,America/New_York,OFF,OK,8,Canadiens,Montréal,de Montréal,MTL,2.0,3,Rangers,New York,de New York,NYR,1.0,3.0,REG,3,REG,8478470.0,8481540.0,,,,,,,,,,,,,,,,,,,,,,,,MTL
2022020692,20222023,2,2023-01-15,False,2023-01-15T22:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,23,Canucks,Vancouver,de Vancouver,VAN,4.0,12,Hurricanes,Carolina,de la Caroline,CAR,3.0,5.0,SO,3,SO,8480420.0,,/video/van-car-339996982,,,,,,,,,,,,,,,,,,,,,,,VAN
2022020693,20222023,2,2023-01-15,False,2023-01-16T00:00:00Z,-05:00,-06:00,America/Winnipeg,OFF,OK,53,Coyotes,Arizona,de l'Arizona,ARI,1.0,52,Jets,Winnipeg,de Winnipeg,WPG,2.0,3.0,REG,3,REG,8476945.0,8471218.0,/video/ari-wpg-340000452,,,,,,,,,,,,,,,,,,,,,,,WPG
2022020695,20222023,2,2023-01-16,False,2023-01-16T18:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,4,Flyers,Philadelphia,de Philadelphie,PHI,0.0,6,Bruins,Boston,de Boston,BOS,6.0,3.0,REG,3,REG,8480280.0,8477956.0,,,,,,,,,,,,,,,,,,,,,,,,BOS
2022020694,20222023,2,2023-01-16,False,2023-01-16T18:00:00Z,-05:00,-05:00,America/New_York,OFF,OK,13,Panthers,Florida,de la Floride,FLA,4.0,7,Sabres,Buffalo,de Buffalo,BUF,1.0,3.0,REG,3,REG,8475683.0,8477935.0,/video/fla-buf-340022896,,,,,,,,,,,,,,,,,,,,,,,FLA
2022020696,20222023,2,2023-01-16,False,2023-01-16T20:00:00Z,-05:00,-07:00,America/Denver,OFF,OK,17,Red Wings,Detroit,de Detroit,DET,3.0,21,Avalanche,Colorado,du Colorado,COL,6.0,3.0,REG,3,REG,8480925.0,8477456.0,/video/det-col-340032262,,,,,,,,,,,,,,,,,,,,,,,COL
2022020698,20222023,2,2023-01-16,False,2023-01-16T21:00:00Z,-05:00,-08:00,US/Pacific,OFF,OK,14,Lightning,Tampa Bay,de Tampa Bay,TBL,4.0,55,Kraken,Seattle,de Seattle,SEA,1.0,3.0,REG,3,REG,8476883.0,8477426.0,/video/tbl-sea-340036156,,,,,,,,,,,,,,,,,,,,,,,TBL
2022020697,20222023,2,2023-01-16,False,2023-01-16T21:00:00Z,-05:00,-08:00,US/Pacific,OFF,OK,1,Devils,New Jersey,du New Jersey,NJD,4.0,28,Sharks,San Jose,de San Jose,SJS,3.0,5.0,SO,3,SO,8477970.0,,,,,,,,,,,,,,,,,,,,,,,,,NJD
2022020699,20222023,2,2023-01-16,False,2023-01-16T23:00:00Z,-05:00,-08:00,US/Pacific,OFF,OK,25,Stars,Dallas,de Dallas,DAL,4.0,54,Golden Knights,Vegas,de Vegas,VGK,0.0,3.0,REG,3,REG,8479979.0,8473994.0,/video/dal-vgk-340042456,,,,,,,,,,,,,,,,,,,,,,,DAL
2022020700,20222023,2,2023-01-16,False,2023-01-17T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,24,Ducks,Anaheim,d'Anaheim,ANA,3.0,5,Penguins,Pittsburgh,de Pittsburgh,PIT,4.0,4.0,OT,3,OT,8479193.0,8477404.0,/video/ana-pit-340046606,,,,,,,,,,,,,,,,,,,,,,,PIT
2022020701,20222023,2,2023-01-16,False,2023-01-17T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,3,Rangers,New York,de New York,NYR,3.0,29,Blue Jackets,Columbus,de Columbus,CBJ,1.0,3.0,REG,3,REG,8470860.0,8476624.0,/video/nyr-cbj-340046738,,,,,,,,,,,,,,,,,,,,,,,NYR
2022020702,20222023,2,2023-01-16,False,2023-01-17T00:30:00Z,-05:00,-05:00,America/New_York,OFF,OK,15,Capitals,Washington,de Washington,WSH,4.0,2,Islanders,New York,de New York,NYI,3.0,4.0,OT,3,OT,8475311.0,8475200.0,/video/wsh-nyi-340049392,,,,,,,,,,,,,,,,,,,,,,,WSH
2022020703,20222023,2,2023-01-16,False,2023-01-17T01:00:00Z,-05:00,-06:00,US/Central,OFF,OK,20,Flames,Calgary,de Calgary,CGY,1.0,18,Predators,Nashville,de Nashville,NSH,2.0,3.0,REG,3,REG,8477424.0,8481704.0,/video/cgy-nsh-340050722,,,,,,,,,,,,,,,,,,,,,,,NSH
2022020704,20222023,2,2023-01-16,False,2023-01-17T01:00:00Z,-05:00,-06:00,US/Central,OFF,OK,9,Senators,Ottawa,d'Ottawa,OTT,1.0,19,Blues,St. Louis,de St. Louis,STL,2.0,3.0,REG,3,REG,8476412.0,8478569.0,/video/ott-stl-340050420,,Sénateurs,,,,,,,,,,,,,,,,,,,,,STL
2022020705,20222023,2,2023-01-17,False,2023-01-18T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,24,Ducks,Anaheim,d'Anaheim,ANA,2.0,4,Flyers,Philadelphia,de Philadelphie,PHI,5.0,3.0,REG,3,REG,8481035.0,8480028.0,/video/ana-phi-340089790,,,,,,,,,,,,,,,,,,,,,,,PHI
2022020707,20222023,2,2023-01-17,False,2023-01-18T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,30,Wild,Minnesota,du Minnesota,MIN,4.0,15,Capitals,Washington,de Washington,WSH,2.0,3.0,REG,3,REG,8479406.0,8474716.0,/video/min-wsh-340088890,,,,,,,,,,,,,,,,,,,,,,,MIN
2022020706,20222023,2,2023-01-17,False,2023-01-18T00:00:00Z,-05:00,-05:00,America/Toronto,OFF,OK,13,Panthers,Florida,de la Floride,FLA,4.0,10,Maple Leafs,Toronto,de Toronto,TOR,5.0,4.0,OT,3,OT,8478492.0,8477939.0,/video/fla-tor-340091000,,,,,,,,,,,,,,,,,,,,,,,TOR
2022020708,20222023,2,2023-01-17,False,2023-01-18T00:00:00Z,-05:00,-05:00,America/Montreal,OFF,OK,52,Jets,Winnipeg,de Winnipeg,WPG,1.0,8,Canadiens,Montréal,de Montréal,MTL,4.0,3.0,REG,3,REG,8478470.0,8474884.0,/video/wpg-mtl-340089758,,,,,,,,,,,,,,,,,,,,,,,MTL
2022020338,20222023,2,2023-01-17,False,2023-01-18T01:00:00Z,-05:00,-06:00,US/Central,OFF,OK,29,Blue Jackets,Columbus,de Columbus,CBJ,1.0,18,Predators,Nashville,de Nashville,NSH,2.0,3.0,REG,3,REG,8480947.0,8478508.0,/video/cbj-nsh-340095630,,,,,,,,,,,,,,,,,,,,,,,NSH
2022020709,20222023,2,2023-01-17,False,2023-01-18T01:30:00Z,-05:00,-06:00,America/Chicago,OFF,OK,7,Sabres,Buffalo,de Buffalo,BUF,3.0,16,Blackhawks,Chicago,de Chicago,CHI,4.0,4.0,OT,3,OT,8475852.0,8477495.0,/video/buf-chi-340102096,,,,,,,,,,,,,,,,,,,,,,,CHI
2022020711,20222023,2,2023-01-17,False,2023-01-18T02:00:00Z,-05:00,-07:00,America/Edmonton,OFF,OK,55,Kraken,Seattle,de Seattle,SEA,2.0,22,Oilers,Edmonton,d'Edmonton,EDM,5.0,3.0,REG,3,REG,8475789.0,8477998.0,/video/sea-edm-340103672,,,,,,,,,,,,,,,,,,,,,,,EDM
2022020710,20222023,2,2023-01-17,False,2023-01-18T02:00:00Z,-05:00,-07:00,America/Phoenix,OFF,OK,17,Red Wings,Detroit,de Detroit,DET,3.0,53,Coyotes,Arizona,de l'Arizona,ARI,4.0,5.0,SO,3,SO,8478971.0,,/video/det-ari-340105668,,,,,,,,,,,,,,,,,,,,,,,ARI
2022020712,20222023,2,2023-01-18,False,2023-01-19T00:00:00Z,-05:00,-05:00,US/Eastern,OFF,OK,5,Penguins,Pittsburgh,de Pittsburgh,PIT,4.0,9,Senators,Ottawa,d'Ottawa,OTT,5.0,4.0,OT,3,OT,8475660.0,8480801.0,/video/pit-ott-340129754,,,Sénateurs,,,,,,,,,,,,,,,,,,,,OTT
2022020713,20222023,2,2023-01-18,False,2023-01-19T00:30:00Z,-05:00,-05:00,America/New_York,OFF,OK,6,Bruins,Boston,de Boston,BOS,4.0,2,Islanders,New York,de New York,NYI,1.0,3.0,REG,3,REG,8476999.0,8475762.0,/video/bos-nyi-340130614,,,,,,,,,,,,,,,,,,,,,,,BOS
2022020714,20222023,2,2023-01-18,False,2023-01-19T02:30:00Z,-05:00,-07:00,America/Edmonton,OFF,OK,21,Avalanche,Colorado,du Colorado,COL,4.0,20,Flames,Calgary,de Calgary,CGY,1.0,3.0,REG,3,REG,8480382.0,8477476.0,/video/col-cgy-340137418,,,,,,,,,,,,,,,,,,,,,,,COL
2022020716,20222023,2,2023-01-18,False,2023-01-19T03:00:00Z,-05:00,-08:00,US/Pacific,OFF,OK,25,Stars,Dallas,de Dallas,DAL,3.0,28,Sharks,San Jose,de San Jose,SJS,5.0,3.0,REG,3,REG,8473503.0,8474578.0,/video/dal-sjs-340140406,,,,,,,,,,,,,,,,,,,,,,,SJS
