team_tri_for,fenwick_lvl,corsi_lvl,rpe,rwin,rgame,wp,kpi_corsi,kpi_fenwick,kpi_pe,rwin_fittedPE,wp_own,wp_ow,wp_oow,rpi,pairwise_win,kpi_pairwise,kpi_rpi,kpi_wp,Final,idx_WinStreak,idx_WinStreak_expected,idx_HotStreak,yr_season
TOR,-25.0,-42.0,0.5184741833508957,38,75,0.5066666666666667,0.2384428223844282,0.256198347107438,0.7381114128482805,37.938909147262386,0.5066666666666667,0.4955991875423155,0.5071527457314259,0.5012544468706809,13,0.6,0.6496096826329345,0.6636475208640158,0.5666666666666667,9,4,5,2019
PIT,-76.0,-140.0,0.5591522958653646,41,73,0.5616438356164384,0.0,0.11570247933884298,0.8413897952549183,40.639491857303135,0.5616438356164384,0.4758522727272727,0.5609871855719032,0.5185838916607217,5,0.8666666666666667,0.7428270418701468,0.8001795549458309,0.6,11,9,4,2019
CGY,-24.0,-51.0,0.5020618469046789,41,80,0.5125,0.21654501216545013,0.25895316804407714,0.6964418403213877,36.84930913147357,0.5125,0.49052774018944517,0.5123042505592841,0.5014649327345435,16,0.5,0.6507419137357632,0.6781342047128128,0.6333333333333333,10,10,3,2019
CAR,-26.0,-42.0,0.5698315467075038,42,76,0.5526315789473685,0.2384428223844282,0.2534435261707989,0.8685035349078717,41.34847755987749,0.5526315789473685,0.5071335927367056,0.5522115823073416,0.5297775866820303,8,0.7666666666666667,0.8030393973515403,0.77779823269514,0.6666666666666666,13,13,5,2019
WSH,149.0,120.0,0.5284322628580863,43,77,0.5584415584415584,0.6326034063260341,0.7355371900826446,0.7633941577891507,38.600016944060094,0.5584415584415584,0.49489795918367346,0.5602708803611738,0.5271270892925197,6,0.8333333333333334,0.7887820238286853,0.7922269188837671,0.7,13,13,5,2019
STL,-41.0,-54.0,0.5465091280434277,44,80,0.55,0.20924574209245742,0.21212121212121213,0.8092898318979447,39.800123501460135,0.55,0.4964336661911555,0.5506493506493506,0.5233791707579154,8,0.7666666666666667,0.7686214778524634,0.7712628865979383,0.7333333333333333,22,21,4,2019
VAN,29.0,38.0,0.5260046954840492,46,86,0.5348837209302325,0.43309002433090027,0.4049586776859504,0.7572307638636211,38.43885296489435,0.5348837209302325,0.5003261578604045,0.534219001610306,0.5174387595653368,11,0.6666666666666666,0.7366672259497369,0.7337226427372674,0.7666666666666667,13,10,3,2019
NYI,-4.0,16.0,0.5278667724028548,48,90,0.5333333333333333,0.3795620437956204,0.3140495867768595,0.7619584240278576,38.56247454959556,0.5333333333333333,0.49776071657069737,0.5330940988835726,0.5154872163395752,12,0.6333333333333333,0.7261696186607073,0.7298723613156602,0.8,14,8,10,2019
BOS,-41.0,-49.0,0.5909201568910328,49,83,0.5903614457831325,0.22141119221411193,0.21212121212121213,0.9220457818885871,42.74853111497227,0.5903614457831325,0.5047043010752689,0.5909849749582637,0.5476887557229835,1,1.0,0.899385927726737,0.8714977731249002,0.8333333333333334,24,24,8,2019
VGK,-118.0,-114.0,0.5536480392089566,51,91,0.5604395604395604,0.06326034063260341,0.0,0.8274149402607837,40.27406928877479,0.5604395604395604,0.5064858490566038,0.5599087105363256,0.5333299922722734,6,0.8333333333333334,0.8221482535251827,0.7971888200165078,0.8666666666666667,17,17,9,2019
PHI,-10.0,-70.0,0.5668916607048431,51,85,0.6,0.170316301703163,0.2975206611570248,0.8610394061160868,41.15330121521664,0.6,0.4947589098532495,0.6017736486486487,0.5478228670887869,4,0.9,0.900107330374967,0.8954344624447717,0.9,17,17,8,2019
COL,5.0,22.0,0.6210458132969099,51,85,0.6,0.39416058394160586,0.33884297520661155,0.998532346043462,44.74854590890849,0.6,0.4963144963144963,0.5997557003257329,0.5480961732386814,3,0.9333333333333333,0.9015774800459535,0.8954344624447717,0.9333333333333333,18,18,7,2019
DAL,-43.0,-71.0,0.4980657712596805,52,96,0.5416666666666666,0.1678832116788321,0.2066115702479339,0.6862961328861373,36.584013321815256,0.5416666666666666,0.5025706940874036,0.5415462427745664,0.5220885744040101,8,0.7666666666666667,0.7616791905830315,0.7505676239567991,0.9666666666666667,20,15,11,2019
TBL,-41.0,-88.0,0.6216238761149476,61,95,0.6421052631578947,0.12652068126520682,0.21212121212121213,1.0,44.786922971048604,0.6421052631578947,0.49056603773584906,0.6423357664233577,0.5663932762632377,1,1.0,1.0,1.0,1.0,25,25,13,2019
