team_tri_for,fenwick_lvl,corsi_lvl,rpe,rwin,rgame,wp,kpi_corsi,kpi_fenwick,kpi_pe,rwin_fittedPE,wp_own,wp_ow,wp_oow,rpi,pairwise_win,kpi_pairwise,kpi_rpi,kpi_wp,Final,idx_WinStreak,idx_WinStreak_expected,idx_HotStreak,yr_season
OTT,-52.0,-87.0,0.4772374791140054,38,82,0.4634146341463415,0.20783645655877342,0.22735674676524953,0.38316256917529395,35.20124204332291,0.4634146341463415,0.5053280987100393,0.4634146341463415,0.48437136642819034,21,0.3103448275862069,0.35453270892838545,0.3587786259541986,0.3448275862068966,4,2,2,2015
MTL,88.0,71.0,0.46721256588576293,38,82,0.4634146341463415,0.47700170357751276,0.48613678373382624,0.34288074689997317,34.53569721687058,0.4634146341463415,0.5,0.4634146341463415,0.4817073170731707,17,0.4482758620689655,0.33719875121202725,0.3587786259541986,0.3793103448275862,10,2,7,2015
COL,-80.0,-14.0,0.44751381215469616,39,82,0.47560975609756095,0.3321976149914821,0.1756007393715342,0.26372777282687393,33.22791496132597,0.47560975609756095,0.503671970624235,0.47560975609756095,0.48964086336089796,17,0.4482758620689655,0.3888193248448388,0.3986429177268872,0.41379310344827586,8,2,5,2015
MIN,-26.0,2.0,0.5130412595210645,40,88,0.45454545454545453,0.3594548551959114,0.2754158964879852,0.5270283050979399,37.57822229989227,0.45454545454545453,0.494028230184582,0.45454545454545453,0.4742868423650183,17,0.4482758620689655,0.2889165395540258,0.32978641375587947,0.4482758620689655,12,4,3,2015
BOS,-39.0,-21.0,0.5212669683257919,42,82,0.5121951219512195,0.3202725724020443,0.2513863216266174,0.5600806151395961,38.12431958914027,0.5121951219512195,0.5087719298245614,0.5121951219512195,0.5104835258878905,13,0.5862068965517241,0.5244346167531789,0.5182357930449535,0.4827586206896552,7,4,2,2015
DET,-37.0,-94.0,0.4626894469259191,42,87,0.4827586206896552,0.19591141396933562,0.25508317929759705,0.32470607845922644,34.23541148325728,0.4827586206896552,0.4984857662023016,0.4827586206896552,0.4906221934459784,15,0.5172413793103449,0.39520446713528606,0.42201164049018763,0.5172413793103449,8,6,5,2015
PHI,46.0,80.0,0.4734700266082329,43,88,0.48863636363636365,0.49233390119250425,0.40850277264325324,0.36802429826830024,34.951124314916264,0.48863636363636365,0.4994438264738598,0.48863636363636365,0.4940400950551117,16,0.4827586206896552,0.4174434552605465,0.44122522939316844,0.5517241379310345,8,4,3,2015
NYR,-72.0,37.0,0.5165244110617958,47,87,0.5402298850574713,0.4190800681431005,0.19038817005545286,0.5410242059229434,37.80946554708092,0.5402298850574713,0.5120967741935484,0.5402298850574713,0.5261633296255098,11,0.6551724137931034,0.6264571466573543,0.6098778430971115,0.5862068965517241,12,11,8,2015
NSH,111.0,99.0,0.5019342287403195,48,96,0.5,0.524701873935264,0.5286506469500925,0.4823983487352224,36.84083667818474,0.5,0.5053102291783119,0.5,0.502655114589156,14,0.5517241379310345,0.47349811657804447,0.47837150127226474,0.6206896551724138,8,5,3,2015
ANA,-14.0,-31.0,0.5675620592671096,49,89,0.550561797752809,0.303236797274276,0.2975970425138632,0.7461022377771133,41.19780836302123,0.550561797752809,0.48577680525164113,0.550561797752809,0.5181693015022251,10,0.6896551724137931,0.5744430406831895,0.6436515424421765,0.6551724137931034,18,15,4,2015
LAK,0.0,-33.0,0.5557540137900755,49,87,0.5632183908045977,0.29982964224872233,0.3234750462107209,0.6986554840251926,40.41388301635451,0.5632183908045977,0.49616519174041296,0.5632183908045977,0.5296917912725053,9,0.7241379310344828,0.6494155069736034,0.6850243241398809,0.6896551724137931,17,14,9,2015
FLA,81.0,97.0,0.5739018945065586,49,88,0.5568181818181818,0.5212947189097104,0.4731977818853974,0.7715767840954633,41.61870422995885,0.5568181818181818,0.4863925883034163,0.5568181818181818,0.521605385060799,6,0.8275862068965517,0.5968003318504755,0.6641028606677462,0.7241379310344828,18,16,6,2015
NYI,-81.0,-150.0,0.5197551300871412,50,93,0.5376344086021505,0.10051107325383304,0.17375231053604437,0.5540057895673616,38.02395003029641,0.5376344086021505,0.49653579676674364,0.5376344086021505,0.5170851026844471,12,0.6206896551724138,0.5673885706043681,0.6013935629793793,0.7586206896551724,12,7,7,2015
CHI,21.0,59.0,0.5557264825782632,50,89,0.5617977528089888,0.4565587734241908,0.36229205175600737,0.6985448588899921,40.41205524436582,0.5617977528089888,0.4943011397720456,0.5617977528089888,0.5280494462905172,6,0.8275862068965517,0.6387293917108307,0.6803804404799347,0.7931034482758621,16,14,9,2015
TBL,55.0,34.0,0.5656066294706296,57,99,0.5757575757575758,0.41396933560477,0.42513863216266173,0.7382449851764857,41.06798916609576,0.5757575757575758,0.4997114829774957,0.5757575757575758,0.5377345293675357,4,0.896551724137931,0.7017465502406203,0.7260133137995736,0.8275862068965517,19,19,7,2015
DAL,94.0,34.0,0.5521224302007409,57,95,0.6,0.41396933560477,0.49722735674676527,0.6840631577483502,40.172785501125986,0.6,0.503052503052503,0.6,0.5515262515262516,3,0.9310344827586207,0.7914840501425991,0.8052586938083122,0.8620689655172413,17,17,10,2015
STL,-175.0,-209.0,0.5445210675125853,59,102,0.5784313725490197,0.0,0.0,0.6535195775813007,39.668137979904834,0.5784313725490197,0.5048654836863194,0.5784313725490197,0.5416484281176696,5,0.8620689655172413,0.7272128034513935,0.7347536130652433,0.896551724137931,17,17,9,2015
SJS,129.0,150.0,0.5852812228917075,60,106,0.5660377358490566,0.6115843270868825,0.5619223659889094,0.817300878976576,42.37416744074273,0.5660377358490566,0.5023974427277571,0.5660377358490566,0.5342175892884068,8,0.7586206896551724,0.6788631563921841,0.6942404020036168,0.9310344827586207,14,14,6,2015
WSH,366.0,378.0,0.6307494448260987,62,94,0.6595744680851063,1.0,1.0,1.0,45.39276113701212,0.6595744680851063,0.5075715086932137,0.6595744680851063,0.58357298838916,1,1.0,1.0,1.0,0.9655172413793104,23,23,7,2015
PIT,-121.0,-139.0,0.603048518677544,64,106,0.6037735849056604,0.11925042589437819,0.09981515711645102,0.8886929234624913,43.55372196865608,0.6037735849056604,0.5033975084937712,0.6037735849056604,0.5535855466997157,2,0.9655172413793104,0.8048831020014057,0.8175940595643895,1.0,21,20,7,2015
